x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
62.354,72,649.54180602007,649.54180602007,1665787238582.4,36818968008417,41050710512290,12658449735619,9634346738741.4,6764487772235.2,5659613081914.1,5951957527622.8,3321966900764,4231589450091.3,8341096044009.5,2574632234658.5,1886455345245,302393086427.71,86689245175.503
62.354,72,653.13043478261,653.13043478261,1660572938929.8,36703715469911,40922210258300,12618825089606,9604188331798.5,6743312839940.8,5641896710355,5933325975081.3,3311568042275.1,4218343120373.3,8314985468687.6,2566572717215.5,1880550064073.5,301446487460.46,86417876748.849
62.354,72,656.71906354515,656.71906354515,1654926945083,36578921174792,40783071582694,12575919967284,9571533155188.5,6720384871330.2,5622713634922.5,5913151958710,3300308288976.8,4204000166025,8286713282801,2557845979051.8,1874155904477.8,300421522757.17,86124042642.281
62.354,72,660.30769230769,660.30769230769,1649242744076.4,36453282385061,40642991351976,12532724505909,9538657001601.7,6697301749975.5,5603400748641.9,5892841426344.2,3288972342053.4,4189560154748,8258249783244.7,2549060188417.3,1867718476623.3,299389622282.57,85828220207.318
62.354,72,663.89632107023,663.89632107023,1643342619540.3,36322871035490,40497590051798,12487888235191,9504532029684.6,6673341806801.2,5583354256932.6,5871759396089.5,3277205798863.2,4174571639633.2,8228705097068.3,2539940669130.9,1861036522670.8,298318524992.37,85521160937.727
62.354,72,667.48494983278,667.48494983278,1637192468381.9,36186933345091,40346027269232,12441152004708,9468961000314.9,6648366556038.9,5562458293709.3,5849784017102.9,3264940650771.4,4158947989652.7,8197908461003.3,2530434711887.5,1854071422020.7,297202040117.8,85201090081.055
62.354,72,671.07357859532,671.07357859532,1631038569197.5,36050912812242,40194372123560,12394387293111,9433368294030.2,6623376085473.2,5541549596635.8,5827795246547.4,3252668028429,4143314818740.6,8167093057593.1,2520922961733.1,1847102076844.8,296084874857.68,84880824173.433
62.354,72,674.66220735786,674.66220735786,1624426751114.1,35904770918487,40031432421065,12344142872413,9395127188531.7,6596526119881.7,5519085128405.6,5804170347412.5,3239482231885.1,4126518418294.7,8133984734619.3,2510703456750.8,1839614152399.1,294884582797.03,84536727717.134
62.354,72,678.2508361204,678.2508361204,1617814933030.8,35758629024731,39868492718571,12293898451715,9356886083033.2,6569676154290.1,5496620660175.4,5780545448277.6,3226296435341.2,4109722017848.8,8100876411645.6,2500483951768.5,1832126227953.4,293684290736.39,84192631260.835
62.354,72,681.83946488294,681.83946488294,1610950441487.8,35606902321043,39699326413574,12241733999032,9317183648342.2,6541800161440.9,5473297754006.4,5756017773227,3212606770269.6,4092283768822.4,8066502887533.2,2489873915922.8,1824352156937.5,292438130130.17,83835385353.883
