x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21,group22,group23,group24,group25,group26
1,3,78.94983277592,78.94983277592,473153.35587296,21702016.921692,303576958.67604,506762443.76778,626008934.76593,866531353.80671,432345733.72049,494864105.86059,788751861.78763,678817144.3408,776829381.90286,888592756.91033,1020323101.8346,743246315.80676,820547727.58103,1456518128.6494,1841132518.1249,18390975621.194,306665128965.59,2451028429683.5,5773728664975.6,5534762619919.1,5244127025973.2,4973542737300.7,1067866389426.7,380225189061.4
1,3,82.538461538462,82.538461538462,801390.63252487,35266640.483547,487836341.44003,812809432.59492,1002628622.986,1385247382.0382,690641356.15844,789850743.50671,1257178189.4369,1080733823.627,1235188325.2919,1410832644.0304,1617281310.3631,1176737655.6397,1297472684.3986,2294669132.2343,2664771265.9172,20558587251.57,328592825661.89,2620813294502.1,6171988667704,5915962600205.4,5605004753154,5315578113433,1141259560602.8,406357712366.19
1,3,86.127090301003,86.127090301003,1282356.7922498,54562515.071461,747794058.35505,1243856573.3903,1532331445.4067,2113395305.7416,1052943147.2822,1203252195.595,1912666688.72,1642467025.7166,1874914762.5664,2138561129.139,2447623867.9277,1778951180.5192,1959116189.8388,3454383850.5985,3790934199.1491,23154415631.819,351641640437.57,2797261572519.7,6585243314294.4,6311300113235.3,5979153832532.8,5670110899554.7,1217318140631,433439329498.9
1,3,89.715719063545,89.715719063545,2092739.7664416,85950741.83159,1166442131.2053,1936537342.6957,2382008697.8876,3278439808.5266,1632039517.5266,1863255717.974,2957110889.3877,2536077002.182,2890714567.1794,3291659940.0113,3760149929.4961,2729285972.683,3001325134.4717,5274811293.4276,5536562592.2946,26605099741.42,376610858578.38,2984364372004.7,7022166655948.9,6728846807041.8,6374095455885.5,6044183558847.4,1297536127282.7,462002044505.62
1,3,93.304347826087,93.304347826087,3553440.2059921,139904158.35791,1876416583.1436,3107265369.9656,3813812308.8853,5233350099.0901,2602073400.7066,2966632956.083,4697377255.5429,4020951621.3587,4573365973.7277,5194999921.2866,5917986913.7835,4287362372.4814,4704895797.7133,8234085203.2892,8340552509.2669,31456947337.144,403947058792.51,3182456231941.2,7482585192347.4,7168121553494.5,6789213120127.1,6437098403378.9,1381741593980.7,491984713652.51
1,3,96.892976588629,96.892976588629,5709130.5475804,217091137.86976,2883117696.3161,4763047721.5885,5834136023.4037,7982572099.8459,3964387752.1647,4513789468.3484,7131165605.3147,6093096023.4554,6915764954.804,7837321044.2672,8904351789.323,6439101848.7578,7052152133.2752,12294672472.256,12161587321.541,37629544338.267,433224273786.91,3388522116005.8,7959530090565.4,7622493653012,7218252390447.3,6842945235861.5,1468670140276.5,522937128297.79
1,3,100.48160535117,100.48160535117,9255049.5025112,339855661.84178,4468498080.7016,7362806318.4936,8997499134.3314,12269974356.169,6085423039.2022,6918060170.7284,10901227482.203,9294560035.0031,10524011105.957,11893918973.049,13471843963.802,9721528268.9644,10622743917.527,18440390107.489,17900962715.624,46264203315.144,465784839117.13,3606699744243.7,8460793180304.8,8098793379882.1,7667359120544.9,7267323808230,1559479250481.8,555271569777.52
1,3,104.07023411371,104.07023411371,15753541.642972,554032733.49199,7194870137.7304,11809758736.39,14380929141.98,19512316407.75,9657391314.9688,10952855736.385,17191204485.92,14610465006.609,16483270006.548,18553706916.329,20920842617.025,15050584168.441,16391572332.774,28286057811.523,27004470583.577,59107037590.677,502994213495.4,3837789233123.1,8985338773466.2,8595099050187.2,8134250279391.8,7707751011613.2,1653574891493.5,588776760139.5
1,3,107.65886287625,107.65886287625,25409901.724552,862087844.34217,11078899068.847,18118017905.15,21985895397.718,29681944378.901,14660702320.211,16588452558.294,25935722508.703,21972810384.456,24701813583.674,27695725411.53,31094344207.829,22303702713.469,24214516455.858,41554166618.538,39191458430.07,75747687539.315,544019848416.02,4077543879572.5,9523934095226.5,9102829760638,8610940582352.2,8156760153666.8,1749375606694.9,622889554673.14
1,3,111.2474916388,111.2474916388,40925456.26115,1341364507.2448,17063158459.253,27792747196.492,33596343401.294,45105440041.105,22228033027.74,25085263202.144,39051274565.033,32968455778.16,36917982761.754,41213420898.944,46050861877.578,32925100131.898,35622605123.827,60765178479.485,56707817087.672,98899657984.223,591246232804.18,4329458955967,10080334950661,9624165908022.7,9098790722975.5,8615157464757.7,1846961802506.9,657638938733.42
1,3,114.83612040134,114.83612040134,69828674.014579,2189703737.8881,27494567559.096,44501331366.265,53461520424.475,71145923026.532,34934050333.754,39262447945.118,60712983352.892,50980629787.152,56750231304.012,62946137716.401,69847422881.973,49706158953.896,53514586789.317,90530245021.556,83537423031.217,133166232986.52,647849878951.15,4592977076005.9,10646016758582,10148726887712,9586900939786,9071894636093.9,1943828661753.4,692133632754.46
1,3,118.42474916388,118.42474916388,113060837.72743,3416059170.2475,42420286434.607,68223506339.43,81443945788.848,107427706407.19,52556728269.256,58824781112.575,90360205143.921,75473928804.235,83530946803.873,92076749855.764,101497423181.2,71910044552.289,77061855919.667,129364984654.48,118268066087.86,176702336474.58,711727374809.86,4862210908102.3,11210418154482,10667485700047,10067282783661,9519794453156.3,2038513358523.6,725852510389.93
1,3,122.01337792642,122.01337792642,180950836.21533,5283280572.5783,64929393070.442,103722948672.59,122987682444.08,160696636515.17,78309329346.984,87260108225.186,133090398906.6,110536705909.83,121586461333.07,133146864389.18,145749789160.48,102782164210.87,109612403297.1,182544335979.94,165422704298.56,234700027224.82,786554967848.49,5137478495487.6,11766255545559,11171011110455,10529823842082,9948481822069.6,2128641861500.1,757950901486.2
1,3,125.60200668896,125.60200668896,309469363.19519,8635172889.6853,104684246417.17,165332050621.62,193806989297.55,249348404104.29,120736833203.19,133582201108,201503521608.72,165918198339.18,180843102495.86,196160941249.59,212628943734.54,148976652606.06,157826119919.48,260062264059.07,233201779614.95,316036261569.79,877161820095.08,5409299703637.1,12278566508472,11622125127393,10937611834366,10321864025631,2206267108790.4,785599902037.17
1,3,129.19063545151,129.19063545151,502923225.14382,13503574385.399,161796932965.72,252491992671.34,292453976640.93,370407842851.96,178192757103.68,195741510096.38,292073733848.01,238481920296.77,257666567010.59,276990575603.17,297508855628.12,207197918684.2,218167665146.59,356026713446.94,316318632484.98,414307108362.1,978108373314.73,5671011189622.9,12742193519040,12019188784568,11290711126117,10641092719568,2271839768319.3,808958608166.03
1,3,132.77926421405,132.77926421405,799983306.57678,20760796504.34,246138747774.72,379408938245.69,434024521288.22,540877591025.02,258442144682.59,281780022277.94,415757063543.85,336543652546.74,360367094186.54,383865261618.9,408500746172.59,282773473084.53,295914257508.02,478233628897,421081648068.3,536223629157.68,1092806567452.6,5913906064701,13127279386031,12330885757939,11558207731246,10876044101396,2318742502198.1,825670887687.37
1,3,136.36789297659,136.36789297659,1371297271.4166,33967465021.885,397003281691.83,598466089163.26,669760894206.97,812694683632.52,384057624069.77,413821626006.49,600377280281.76,479924149178.31,507496625434.83,533956346951.08,561357781159.35,385527873759.38,400258194195.24,638934729880.8,556383959838.3,689782287958.36,1221271359230.9,6099335701602.5,13334017357135,12459238325635,11646225299528,10936970951928,2327546556389.6,828810387581.78
1,3,139.95652173913,139.95652173913,2236533166.1161,53233488498.642,614540664063.11,904139530378.5,988378985978.96,1167312486979.8,545508511841.36,580945896472.58,829382592304.68,655227820938.01,684933008290.46,712594189475.02,740932578699.1,505193143969.69,520681536854.83,821703783139.94,708277343441.23,859330547892.36,1353031508688.6,6228782758473.9,13388125709663,12435158901457,11586815902188,10855950227083,2305411863169.7,820907930624.05
1,3,143.54515050167,143.54515050167,3536351901.4416,81362489404.026,929255292854.15,1334197281391.1,1424066504910.7,1636518447446.1,756062766238.28,795624718325.35,1117661676026.6,872677896031.23,901924722263.44,928045118121.89,954500541085.21,646152767743.07,661106625953.6,1031276056307.4,879801633072.22,1047078905877.5,1486184916242,6277157370258.9,13228253478268,12199076989568,11323066143108,10578579563505,2240535760965.8,797743193424.5
1,3,147.13377926421,147.13377926421,6075435132.2937,133231719413.9,1499131076664.3,2053042831845.5,2098145520311,2308529571547.6,1047879138189.7,1083708787441.2,1490055612334.1,1146428459784.2,1168443286660.2,1186079557555.7,1203337774931.7,807090959730.95,817824451965.92,1256329395651.4,1058173166274.9,1236550077117.8,1599030845484,6152473154821.4,12652603994550,11558723284164,10672012964013,9929413943214.8,2094449291129.3,745305667956.13
1,3,150.72240802676,150.72240802676,9943444300.3956,209204130655.97,2323617778745.5,3014388798179.4,2937377469723.1,3098100296866.8,1382503705006.8,1406844262561,1899231973615.6,1442726467652.6,1451977401681,1455256310956.3,1456431725131.5,967482487310.92,970573941841.16,1467763436832.1,1223374072256.6,1411940394257.2,1691461539817.9,5906170685848.6,11778495367475,10626610975246,9740244672936.3,9007304967282.5,1887704206337.7,670287862505.49
1,3,154.3110367893,154.3110367893,15630942724.673,317886898755.66,3492628581697.5,4293353842414.8,3983333930781.4,4027211895249,1766237096628.9,1768611693894.3,2347319904785.3,1761788021076,1751072282108.5,1732289546564.5,1708160078275.8,1122416698081.7,1113295128128.5,1654073740615.4,1366146015472.2,1564638186594,1756232666845.3,5507063975051.8,10527344955272,9325422655954.5,8452987520898.4,7738449127213.4,1603572850173.6,566242717099.2
1,3,157.89966555184,157.89966555184,26912662631.101,520858177208.71,5634536129914,6178915272533.6,5236590432592.2,5030561068520.7,2151030503291.8,2127142833450.2,2783694925497.6,2054722254556,2009083778457.6,1948513633075.3,1869004242583.4,1211871056773.4,1164507631327.2,1733196444157,1441408774341.6,1671837763280.9,1900108835296.5,4856622506842.6,8580307553169.4,7364203816610.4,6521852670959.1,5784549761414.1,1158861514034.6,392187585131.37
1,3,161.48829431438,161.48829431438,36302771800.432,689153951822.83,7429239770388.8,7780896793955.1,6312590345780.5,5896698558509.7,2480722244528.6,2435298271530.9,3159393088942.6,2304734666076,2226878416644.4,2126898115343.8,1994272258057.8,1278815280653.9,1195002250211.9,1783081448812.3,1493513144146.2,1754124351286.6,2024199394508.9,4261433968538.1,6868347796308.7,5663003879606.3,4862863748733,4129010071413.3,786320932080.7,249862144474.19
1,3,165.07692307692,165.07692307692,42154947570.024,793877441704.23,8582928217100,8888514582795.4,7106258968024.9,6557673646757.1,2732487981885.4,2672864097273.6,3451280154613.6,2498230158653.7,2394295196957.5,2261321753916.5,2083442427009.9,1324157220310.1,1210464483655.3,1808344531049.8,1523415415348.3,1808315792877.1,2108087843915.7,3783236542643.1,5596164746131.4,4431212434725.3,3687889914090.9,3000869669410,540558099890.85,163182852164.77
1,3,168.66555183946,168.66555183946,46747835481.79,876867411683.47,9519611662019.4,9831775990783.8,7814972472941.3,7165913558329.2,2968015706436.9,2896451870681.5,3728052616214.5,2684041633184.8,2557181371627.9,2395051428588.6,2177257200340.5,1373701547521.6,1234181704572.8,1842188233414.1,1557371451683.6,1862074534624.5,2175470156180.2,3364568868551.1,4492788582372.9,3366160850613.1,2677238689681.8,2041077946575.5,334398624733.69,91601067476.273
1,3,172.25418060201,172.25418060201,46456166066.79,875556859574.15,9614570663349.6,10137527746550,8194159938031.1,7569602943977.8,3140559019658.6,3065821224113.5,3946198172463.8,2840048145795.5,2702494119500.4,2526089338678.3,2289087581624.8,1439546200981.8,1289918577945.6,1909314660334.3,1607051333889.2,1914154909368,2178828049711.8,3176806688801,4044184803452.1,2947864020405.1,2303966127172,1734281302805.4,281853644115.19,78579874004
1,3,175.84280936455,175.84280936455,46164496651.789,874246307464.82,9709529664679.7,10443279502316,8573347403121,7973292329626.4,3313102332880.3,3235190577545.6,4164343728713,2996054658406.2,2847806867372.9,2657127248767.9,2400917962909.1,1505390854441.9,1345655451318.5,1976441087254.5,1656731216094.8,1966235284111.4,2182185943243.4,2989044509050.9,3595581024531.4,2529567190197,1930693564662.2,1427484659035.2,229308663496.68,65558680531.727
1,3,179.43143812709,179.43143812709,45415568948.486,862712921470.83,9646717603801.3,10488929863844,8703215502293.1,8161923378450,3401905728238.8,3330147457127.1,4296784861885.9,3095653908184.7,2945523043998.8,2750081908234.3,2485490955736.6,1558321557374.5,1392483875183.8,2042549484583.3,1708993236049.3,2021275648399.5,2213440439085.2,2946447013542.2,3462731377497.2,2402578295314.7,1817977812708.6,1336159216047.8,213993237960.02,61327812514.049
1,3,183.02006688963,183.02006688963,44664440294.12,851130329245.54,9583146133206.5,10533328262413,8831883536343.5,8349519272991.8,3490306052803.6,3424746162307.9,4428813468384.3,3194981649215.8,3043010120952.1,2842853259113.3,2569932748803.3,1611190100748.9,1439269419429.5,2108652981764,1761267684775.4,2076330260197.7,2244829211457.6,2904548248650.8,3331401570365.1,2276991571866.5,1706516215799.8,1245870914607.1,198857011862.54,57139255541.674
1,3,186.60869565217,186.60869565217,44249914298.903,844543741605.29,9544380287726.2,10544922945503,8890952606803.9,8450343138411.2,3540156870843,3480617011316.2,4511284836113.8,3259294219774,3108184459761.6,2906795942837.4,2629909314508.8,1649565222615.8,1474006343009.3,2159910037117,1803683695635,2123673638888.6,2280886789168,2907191042322.4,3290805395161.9,2231046827624.3,1663510820405.1,1210180810382.1,192814504859.11,55493107373.708
1,3,190.19732441472,190.19732441472,43927332083.469,839321823948.7,9512390155006.7,10547557219309,8931010562504.9,8527465027271.4,3579477803742.4,3525909258573.8,4580219531674.8,3314042317101,3164532500859.7,2962864010742.9,2683203147871.9,1683981433526,1505452158527.1,2207111753212.1,1843406851831.8,2168910676766.6,2318219661645.6,2922000463738.5,3274993317309.6,2206856470635.2,1639204391716.8,1189404327558.7,189255967851.33,54541423937.008
1,3,193.78595317726,193.78595317726,43800586998.252,837366163982.93,9506062639523,10559967108859,8962948428330.7,8583207624260.1,3607639929535.2,3558404603678.5,4630301895423.8,3354283610305.4,3206474165240.8,3005141031068.1,2723918601745.6,1710520304230.9,1529910125552.1,2244469172901,1875377502168.7,2206335072118.9,2351855924493.2,2944260288630.3,3279414986373.2,2201232933710.1,1631004212161.7,1181467914509.3,187833965180.17,54177839990.07
1,3,197.3745819398,197.3745819398,43818180332.783,837817843590.87,9518649318780,10579581949415,8988901520281.1,8623192978479.8,3627577646697.1,3581468210111.7,4666489469256.1,3383832910728.3,3237797855148.3,3037253594774.9,2755363375353.1,1731253315568,1549217817919.2,2274571021671.4,1901634300165,2238001292425.6,2382767664203.5,2972011306448.6,3298749593816.3,2209293755133.1,1634674869078.2,1182995056090.9,187986658735.09,54247704750.796
1,3,200.96321070234,200.96321070234,43894915692.387,839317532505.61,9540598415767,10606408021397,9017367630878.4,8661277359512.5,3645903865975.9,3602136420618.5,4698264255797.5,3409550896845.2,3264931177630.6,3065015980191.7,2782548091689.7,1749190345636,1565941054152.3,2300734394074.4,1924550341647.3,2265873929567.5,2410704714433.1,2999074405032,3320311293971.1,2220080089101.5,1640930883988.6,1186670232681,188502782986.82,54416143894.195
1,3,204.55183946488,204.55183946488,44074127243.915,842633121412.42,9578769901402,10645729092237,9050188083093.9,8696067898426.9,3661437820935.8,3618654095995.9,4722392945730.2,3428630312509.7,3284803793433.5,3085240752468.2,2802351348802.3,1762282740898.4,1578186168060.9,2320073514862.5,1941677808841.2,2287173373519,2433487479706.4,3024945536592.8,3345731907984,2235588955758.9,1651666583888.2,1194067338770.6,189648628554.16,54755384212.307
1,3,208.14046822742,208.14046822742,44261636986.027,846107174791.06,9618510160347.6,10686746482756,9084185271392.6,8731382135192.4,3677057970598.2,3635102760720.2,4746134633522.1,3447263400349.8,3304093001092.6,3104776549692.5,2821408908713.2,1774855647442.7,1589927013329.4,2338580636581.4,1958051982368.6,2307539056842.1,2455372999983.7,3050113056582,3370817106377.7,2251062732010.3,1662464824167.9,1201552995894,190811978798.79,55098686300.487
1,3,211.72909698997,211.72909698997,44493981121.97,850437397772.83,9666726363503.6,10736928939304,9124540261245.1,8769525865384.1,3693143822656.3,3651178566956,4767785382787.5,3463485018213.2,3320230105866.7,3120589875311.1,2836437532233.4,1784621802136.1,1598943339490,2352592540510,1970356176474.1,2322859713621.9,2472410784467.9,3071479025137.5,3394090083683.4,2266346917883.9,1673600964620,1209517086464.4,192069905275.12,55463933775.081
1,3,215.31772575251,215.31772575251,44726325257.913,854767620754.6,9714942566659.6,10787111395851,9164895251097.5,8807669595575.8,3709229674714.4,3667254373191.8,4789436132052.8,3479706636076.6,3336367210640.7,3136403200929.7,2851466155753.6,1794387956829.6,1607959665650.5,2366604444438.6,1982660370579.6,2338180370401.6,2489448568952,3092844993693.1,3417363060989.1,2281631103757.6,1684737105072.2,1217481177034.9,193327831751.46,55829181249.674
1,3,218.90635451505,218.90635451505,44964866241.27,859259493174.93,9765164056781.9,10840868934981,9208916955827.9,8848845500080.8,3726413948667.6,3684147624103.9,4811496034652.7,3495804705041.1,3351939242062.7,3151235509118.4,2865181242210.7,1803137598929.9,1615909329570.4,2378642964099.3,1993025461632,2350859731860.7,2503537258397.9,3110991171917.8,3437743981400.8,2295305186329.9,1694844120000.3,1224782892072.4,194487046246.84,56164040055.324
1,3,222.49498327759,222.49498327759,45203758040.234,863760516884.98,9815499070107.2,10894828866503,9253146240432.8,8890193061882.4,3743660406424.8,3701087152152.2,4833579100220.2,3511895779661.6,3367479283581.1,3166012279998.7,2878821966775,1811829694271.4,1623798607662.3,2390569766631.2,2003280776281.9,2363389564444.7,2517458993826.9,3128955071537.5,3457961176836,2308888117816.7,1704892874127.1,1232047108740.2,195640672464.62,56497178499.208
1,3,226.08361204013,226.08361204013,45436993582.29,868179881297.39,9865203589478.5,10948914685391,9298096176235.9,8932523109660.1,3761344971339.9,3718451930664.9,4856122050045.3,3528236196212.6,3383148081120.3,3180781018325.3,2892319004835.4,1820365257506.2,1631489942468.6,2402040033221.1,2013025665008.1,2375128690852.9,2530344811082.9,3145506031533,3476613525943.7,2321451212525.6,1714207506738.1,1238792478893.6,196712855620.48,56806513626.438
1,3,229.67224080268,229.67224080268,45668207172.076,872570054814.67,9914682725049,11003045505462,9343303724511.3,8975204368456.2,3779186147203.9,3735968724221.4,4878829395518.3,3544665745469.3,3398862905304.5,3195546885240.6,2905764679024.5,1828844864929,1639110518134.6,2413347101091.6,2022588090866.9,2386585162110.7,2542860316817.6,3161551905475,3494706486637.1,2333649744358.1,1723259711618.4,1245352376056,197755925179.38,57107339739.506
1,3,233.26086956522,233.26086956522,45894479564.37,876875698143.91,9963339925573.5,11056562366464,9388252672380.6,9017850205498.5,3797045882807.9,3753530243593.8,4901619260087.7,3561158047558.1,3414629999843.3,3210344138323.8,2919213578121.4,1837312390983.6,1646706637267,2424572982423.8,2032043447653.2,2397848117424.5,2555072677111.1,3177096180073.4,3512166749710.5,2345403965854.4,1731976876368.5,1251667863504.9,198760014753.6,57396953553.815
1,3,236.84949832776,236.84949832776,46116315392.85,881105444168.1,10011259133478,11109527970691,9432969430137,9060464238333.1,3814922282686.2,3771131921032.5,4924483216258.9,3577706693669.9,3430444026479.9,3225169572174.4,2932665372773.3,1845769069513.7,1654280797557.8,2435725968621.1,2041402670096.9,2408937320153.8,2567012851543.6,3192190082570.7,3529058931186.3,2356759253456.3,1740393217903.1,1257763902269.2,199729105283.61,57676500156.884
1,3,240.4381270903,240.4381270903,46335656876.332,885289873659.45,10058700359527,11162028742755,9477358954706.8,9102836498382.1,3832710126813.9,3788658875274.6,4947269190425.8,3594207573783.9,3446218564357.7,3239961392470.8,2946087314342.8,1854206453613.4,1661836606733.5,2446845934578.7,2050727547830.3,2419971271690.9,2578865310805.5,3207126459718.6,3545739859868.6,2367960858818.9,1748691115492.8,1263772248452.9,200684108919.09,57952024320.082
1,3,244.02675585284,244.02675585284,46549627785.087,889376732114.61,10105112442743,11213528684594,9521043913435.2,9144688197396.5,3850307301536.7,3806024942986.8,4969887261523.1,3610605608918.4,3461908078980.7,3254680839416.8,2959444979234.6,1862602294871.2,1669352904119.6,2457894804651.4,2059978477961,2430886261874.4,2590528910515.3,3221723669004.4,3561965940118.2,2378831570920.6,1756733991400.2,1269591783723.4,201608782059.05,58218887767.167
1,3,247.61538461538,247.61538461538,46762913303.947,893450707782.07,10151381871900,11264875038091,9564605106579.3,9186431007932.9,3867860673599.2,3823349937233.6,4992455777898.5,3626969836646.1,3477567158023.3,3269373348065.9,2972779423949.3,1870983998556.4,1676856843206.8,2468925862973,2069214416405.8,2441782567404.5,2602169084798.6,3236284138541,3578144819579.8,2389668320643,1764750758942.5,1275391989113.2,202530349787.78,58484864701.915
1,3,251.20401337793,251.20401337793,46970501991.436,897417604150.88,10196465587447,11314944794300,9607137583557.8,9227268758001.7,3885049966220.3,3840333536591.1,5014612404783.3,3643053063592.7,3492973262268.4,3283841950677.9,2985920866937,1879248193408.3,1684258062446.7,2479808873383.1,2078325746787.7,2452523569624,2613614551359.8,3250539234220.7,3593931375006.1,2400222781481.3,1772550518684.5,1281031528184.3,203426105924.79,58743473113.525
1,3,254.79264214047,254.79264214047,47178090678.925,901384500519.69,10241549302994,11365014550509,9649670060536.3,9268106508070.5,3902239258841.4,3857317135948.5,5036769031668.1,3659136290539.3,3508379366513.5,3298310553289.9,2999062309924.8,1887512388260.2,1691659281686.6,2490691883793.2,2087437077169.6,2463264571843.5,2625060017921,3264794329900.4,3609717930432.3,2410777242319.7,1780350278426.5,1286671067255.3,204321862061.8,59002081525.135
1,3,258.38127090301,258.38127090301,47380679754.598,905255932428.9,10285550488762,11413875460746,9691179879370.4,9307984232286,3919029806031.1,3873913443370.9,5058434756280.2,3674871804020.1,3523461127196.5,3312482965888.6,3011942245872.9,1895615381962.9,1698918680921.2,2501372179186.6,2096382110706,2473811691417.6,2636293066369.1,3278764117194.7,3625167810594,2421098282346.5,1787973833589.8,1292181467270.7,205196970888.3,59254768054.643
1,3,261.96989966555,261.96989966555,47582698668.137,909116477448.87,10329428221448,11462598512642,9732573072959.8,9347752473923.7,3935774879781,3890465583524.9,5080044497768.4,3690567663812,3538505899324.3,3326621600598.8,3024792359223.2,1903699992080.2,1706161906820.9,2512029356699.9,2105308179537.2,2484336700366.6,2647501890383.5,3292701367555.3,3640579295877.4,2431392702764.9,1795577294157.2,1297677140102.8,206069725069.07,59506779245.131
1,3,265.55852842809,265.55852842809,47781094134.157,912907562978.33,10372512990984,11510430945076,9773203555688.1,9386788158379.5,3952212058827.5,3906714500098.6,5101261673770.9,3705980704548.1,3553282231478.7,3340510811704,3037418607498.4,1911645077965.1,1713281242890.9,2522507233315.5,2114086207149.9,2494689761422.9,2658528720335.9,3306409803301.5,3655733868169.8,2441513660266.4,1803051729794.2,1303079103858.5,206927562054.33,59754493413.322
1,3,269.14715719064,269.14715719064,47977845452.706,916667131107.51,10415237951705,11557859256923,9813487956645.2,9425491443363.8,3968509529958.9,3922825828289.7,5122300722299.9,3721265415500.6,3567936758390.7,3354286846286.7,3049943276491.3,1919526854415.3,1720344363671.8,2532903751744.8,2122797060726.1,2504964800735.6,2669472970072.7,3320014413901.1,3670771865613.7,2451555908578.5,1810467620078.5,1308438546909.8,207778630328.53,60000257797.967
1,3,272.73578595318,272.73578595318,48172100104.481,920378872311.99,10457417208368,11604677096775,9853250118151.9,9463690706590.5,3984594480144.3,3938726935039.4,5143065457055.8,3736351136647.6,3582400963633.1,3367884573886.2,3062306527875.2,1927307402051.9,1727317087893.3,2543168172927.8,2131398006602.5,2515111365264.8,2680281622905.7,3333451385037.6,3685624736597.7,2461474447452.4,1817792073938.6,1313731856237.5,208619192454.74,60242989607.055
1,3,276.32441471572,276.32441471572,48363629553.615,924038408687.63,10499000809191,11650828584226,9892442236293,9501339811726.1,4000447455983.1,3954398577435.5,5163530768345.1,3751219653180,3596657425847,3381287672924.5,3074493586064.4,1934977454754.7,1734191140980.5,2553288405159.2,2139878984224.7,2525117694892.5,2690942266783.4,3346705371599.2,3700275535313.3,2471257952972.3,1825016721614,1318952978199.2,209448286738.08,60482411249.56
1,3,279.91304347826,279.91304347826,48553744986.109,927670893758.91,10540276350232,11696636943872,9931341841673.7,9538706914946.8,4016181520837.8,3969952523501.7,5183842205417.1,3765976319650.5,3610806630736.1,3394589968447.7,3086589059364.8,1942589913674,1741013625566.6,2563332893055.1,2148296649147,2535049621425.3,2701524092008.5,3359861966382.6,3714819066872.6,2480969939994.5,1832188593824.4,1324135973536.3,210271327655.99,60720084565.577
1,3,283.5016722408,283.5016722408,48740005326.53,931229627739.79,10580712015142,11741509819986,9969443957411.9,9575305184677.9,4031591393755.9,3985185589194,5203734128842.8,3780428044668.8,3624663415542.2,3407617439176.6,3098434840993.5,1950045352278.2,1747695516814.5,2573170876034.8,2156541702035.7,2544778699722,2711891030679.3,3372753037931,3729070151544.8,2490486943176.8,1839216582100.7,1329215022679.2,211077865033.22,60952991346.742
1,3,287.09030100334,287.09030100334,48925953025.936,934782385717.45,10621079718845,11786307187590,10007481861126,9611841664221,4046975228389.8,4000392893986.1,5223592377651.4,3794855287541.4,3638496712399.8,3420622818048.5,3110260529447.6,1957488143638.8,1754366073135.9,2582992175678,2164772780798.8,2554491309149.2,2722240465073.2,3385622421291.8,3743297320934.2,2499987996531.6,1846232800309.7,1334285569285.7,211883052508.74,61185508234.202
1,3,290.67892976589,290.67892976589,49106878382.119,938239143689.25,10660355676777,11829891567653,10044488246866,9647385530777.1,4061940777532.7,4015186369252.4,5242909669014.5,3808889243121.3,3651952692995.5,3433273307819.8,3121763436134.8,1964727766522.8,1760854542370.1,2592545470041.9,2172779375721.6,2563939358550.8,2732308706397.8,3398143400198.4,3757140309256.1,2509232827880,1853059941223.7,1339219529026,212666554826.38,61411761771.941
1,3,294.26755852843,294.26755852843,49287803738.301,941695901661.04,10699631634709,11873475947716,10081494632607,9682929397333.2,4076906326675.6,4029979844518.8,5262226960377.6,3822923198701.2,3665408673591.2,3445923797591.1,3133266342822,1971967389406.8,1767343011604.2,2602098764405.8,2180785970644.5,2573387407952.4,2742376947722.3,3410664379104.9,3770983297577.9,2518477659228.3,1859887082137.7,1344153488766.3,213450057144.02,61638015309.68
1,3,297.85618729097,297.85618729097,49464149036.369,945065146099.39,10737913018377,11915956438636,10117563374881,9717572063951.7,4091492300869.3,4044397963512.8,5281053833199.8,3836600711091.6,3678522744440.8,3458252714255.9,3144476741275.9,1979022872737.9,1773666416211,2611408971417.5,2188588816513.6,2582595061245.8,2752189214176.5,3422867503953.5,3784475299467.5,2527488250905.9,1866541309986,1348962515701.9,214213722814.32,61858539886.942
1,3,301.44481605351,301.44481605351,49639678753.113,948418806804.58,10776017295954,11958240357514,10153465148860,9752054251855.9,4106010683291.9,4058749241965.1,5299793376081.5,3850214750835.8,3691575930647.4,3470524367669.1,3155635052126.1,1986045565921.8,1779960427385.8,2620675891313.6,2196355380327.2,2591759906659.7,2761955898605.8,3435014027810,3797904800408,2536457130994.7,1873164746813,1353749295570,214973856127.89,62078044295.234
1,3,305.03344481605,305.03344481605,49811726777.227,951705948218.01,10813365770964,11999685638951,10188654866899,9785852428805.9,4120241040803.5,4072815772755.2,5318161017051.3,3863558555573.7,3704369959343.7,3482552325059.2,3166571725311.9,1992928744631.6,1786129382001.3,2629758640908.7,2203967563116.4,2600742549938.9,2771528432360.7,3446919193924.3,3811067560366.1,2545247914439.1,1879656681861.4,1358441048647.8,215718900112.68,62293191117.983
1,3,308.6220735786,308.6220735786,49981808574.656,954955523992.97,10850287419332,12040657314159,10223442463459,9819264322205.2,4134308741146,4086721497146.9,5336318632742.6,3876749749688.7,3717017633244.4,3494442659265.5,3177383232396.9,1999733134915.6,1792227713052.4,2638737383459.2,2211492561848.1,2609622297662,2780991322825,3458688057359.3,3824079682892,2553938120833.1,1886074353517.3,1363079136962.3,216455422655.73,62505877068.424
