x,y,z,id,group1,group2,group3
1,3,620.83277591973,620.83277591973,33497051795439,75529121688782,23298966108217
1,3,624.42140468227,624.42140468227,33452311345756,75428240962708,23267846765410
1,3,628.01003344482,628.01003344482,33405571332494,75322851622574,23235336620710
1,3,631.59866220736,631.59866220736,33357474748779,75214403488719,23201882909756
1,3,635.1872909699,635.1872909699,33307583549300,75101908857056,23167180948964
1,3,638.77591973244,638.77591973244,33255563611444,74984614348212,23130998338430
1,3,642.36454849498,642.36454849498,33202193415359,74864275278396,23093876552106
1,3,645.95317725753,645.95317725753,33147174129187,74740217841783,23055607736665
1,3,649.54180602007,649.54180602007,33089899144278,74611074257649,23015769963754
1,3,653.13043478261,653.13043478261,33031280889254,74478901869228,22974997875607
1,3,656.71906354515,656.71906354515,32971158509144,74343337980856,22933179589101
1,3,660.30769230769,660.30769230769,32908655866599,74202407078785,22889705704487
1,3,663.89632107023,663.89632107023,32844817614314,74058464645133,22845302832874
1,3,667.48494983278,667.48494983278,32779619450777,73911455884883,22799954071281
1,3,671.07357859532,671.07357859532,32711919038493,73758805056602,22752864863776
1,3,674.66220735786,674.66220735786,32642891345465,73603161476934,22704852462522
1,3,678.2508361204,678.2508361204,32572536796938,73444526104714,22655917163299
1,3,681.83946488294,681.83946488294,32499781205578,73280476863280,22605311812148
1,3,685.42809364548,685.42809364548,32425597109158,73113206629944,22553712860391
1,3,689.01672240803,689.01672240803,32350095196481,72942964985720,22501197297929
1,3,692.60535117057,692.60535117057,32272342155869,72767647500336,22447115957285
1,3,696.19397993311,696.19397993311,32193037158002,72588830663134,22391955148520
1,3,699.78260869565,699.78260869565,32112424042643,72407064283795,22335884475052
1,3,703.37123745819,703.37123745819,32029708872219,72220558192637,22278351711439
1,3,706.95986622074,706.95986622074,31945320922635,72030280320624,22219655441731
1,3,710.54849498328,710.54849498328,31859635208980,71837076251429,22160056508694
1,3,714.13712374582,714.13712374582,31771995482138,71639466275178,22099098456474
