x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21
1,3,287.09030100334,287.09030100334,1125141705659.2,25735660308618,11448942075010,15634548318374,4575750891151.4,5972755028209.4,4334116081612.7,4139190298130.4,3889377957038,3489513733833.7,2198673562231.7,4836659724786.6,2505797487211.9,3416640736894.2,5202882950229.5,5923507265188,6520210263301.3,1339497094735.5,864346103363.24,131790171918.89,41238073391.333
1,3,290.67892976589,290.67892976589,1124345974089.2,25717462528116,11440847172504,15623496162732,4572516470914.1,5968533496444.9,4331052938708.3,4136265099888.3,3886629455653.1,3487047915396.6,2197119939511.8,4833242085613.5,2504026774690.5,3414225761281.7,5199203994689.5,5919317873907.2,6515598351510.4,1338549590132.1,863734690231.5,131696946877.77,41208902791.435
1,3,294.26755852843,294.26755852843,1123550242519.2,25699264747614,11432752269999,15612444007089,4569282050676.8,5964311964680.3,4327989795803.9,4133339901646.2,3883880954268.3,3484582096959.6,2195566316791.9,4829824446440.3,2502256062169.1,3411810785669.2,5195525039149.4,5915128482626.4,6510986439719.5,1337602085528.7,863123277099.76,131603721836.66,41179732191.537
1,3,297.85618729097,297.85618729097,1122745868596.6,25680867514593,11424568145406,15601268835627,4566011522329.5,5960043126625.2,4324892240000.6,4130381771076.1,3881101461892.8,3482088451792.1,2193995158387.7,4826368331446.4,2500465503291.7,3409369118698.2,5191806166376.5,5910894070699.4,6506325204434.4,1336644467718.1,862505342791.61,131509502721.28,41150250465.363
1,3,301.44481605351,301.44481605351,1121939955710.7,25662434764610,11416368132833,15590071758459,4562734564129.2,5955765864631.7,4321788556214.3,4127417776171.7,3878316450881.4,3479589851455.6,2192420877364.6,4822905364976,2498671410328.8,3406922698736.6,5188080185451.6,5906651641843.9,6501655186002.9,1335685049025.7,861886247242.8,131415106588.85,41120713336.229
1,3,305.03344481605,305.03344481605,1121127504017.9,25643851903246,11408101241785,15578782974238,4559430728717.1,5951453447787,4318659322304.1,4124429342775,3875508442746.9,3477070591620.2,2190833568470.5,4819413712614.6,2496862463765.7,3404456129130.8,5184323777192,5902374736788,6496947314612.8,1334717862426.2,861262141318.47,131319946608.74,41090937159.714
1,3,308.6220735786,308.6220735786,1120311359645.2,25625184269033,11399796582254,15567442400018,4556111714856.7,5947121177838.1,4315515659395.9,4121427108155.6,3872687447378.4,3474539664684.2,2189238902308.1,4815905860384.4,2495045128884.6,3401978180356.2,5180550185612.8,5898078361884.3,6492218066408.4,1333746289033.1,860635205869.81,131224355258.63,41061025985.258
1,3,312.21070234114,312.21070234114,1119490809963.9,25606415757978,11391447042702,15556040457159,4552774731240.6,5942765431786.5,4312354948769.5,4118408579806.4,3869851128930.6,3471994978489.8,2187635561484.1,4812378902303.1,2493217891379.4,3399486746889.2,5176756121043.4,5893758722319.3,6487463236953.4,1332769462757.8,860004881475.44,131128247213.45,41030953122.882
1,3,315.79933110368,315.79933110368,1118664404675.4,25587513159796,11383037847902,15544556942112,4549413861935.2,5938378480920.3,4309171578040.7,4115368393568.4,3866994442798.3,3469432003267.1,2186020690160.1,4808826548416.3,2491377491146.3,3396977389351.3,5172934843445.1,5889408158990.9,6482674404487.2,1331785654266.5,859370052439.73,131031452368.82,41000665342.314
1,3,319.38795986622,319.38795986622,1117835745248.9,25568558992048,11374605716167,15533042097480,4546043822322.2,5933979556843.8,4305979516778.6,4112319905131.4,3864129952757.4,3466862023695.3,2184401404197.6,4805264475883,2489532053687.8,3394461163710.2,5169103114379.6,5885045702979,6477872485583.2,1330799157736.2,858733488980.55,130934393075.13,40970294811.939
1,3,322.97658862876,322.97658862876,1116999073873.5,25549421529079,11366092059009,15521415897183,4542641188415.4,5929538076034.2,4302756566498.7,4109241907944.5,3861237725055.3,3464267148360.3,2182766427155.8,4801667860079.1,2487668712270.6,3391920526568.5,5165234237357.4,5880640976453.1,6473024053168.8,1329803107029.4,858090760809.03,130836393842.35,40939630161.492
1,3,326.5652173913,326.5652173913,1116162301836.7,25530281763765,11357577377775,15509788298513,4539238145249.1,5925096060994.5,4299533228534.3,4106163540478.1,3858345149381.7,3461671960784.8,2181131253354.8,4798070811295.2,2485805146478.1,3389379583421.3,5161364894332.2,5876235719407.5,6468175036821.2,1328806936363.9,857447955231.9,130738382807.28,40908961818.007
1,3,330.15384615385,330.15384615385,1115315373136.3,25510909693303,11348959368045,15498019605055,4535793808067.9,5920600142493.3,4296270773451.2,4103047812061.7,3855417463630.7,3459045268360.8,2179476226676.2,4794430075122.2,2483918941372.2,3386807764531.5,5157448531909.8,5871776933277.1,6463267101996.1,1327798661946.2,856797339478.98,130639180929.06,40877920849.563
1,3,333.74247491639,333.74247491639,1114468444435.8,25491537622841,11340341358315,15486250911597,4532349470886.7,5916104223992.1,4293008318368,4099932083645.2,3852489777879.7,3456418575936.7,2177821199997.7,4790789338949.1,2482032736266.3,3384235945641.6,5153532169487.3,5867318147146.7,6458359167171,1326790387528.4,856146723726.07,130539979050.83,40846879881.119
1,3,337.33110367893,337.33110367893,1113613321174.5,25471978128379,11331639976236,15474368376398,4528871816533.8,5911564817220.5,4289714306272.9,4096786217294.6,3849533772563.4,3453766474628.4,2176150163181.8,4787113379404.7,2480128280551.6,3381639237678.7,5149577899818.4,5862816200757.6,6453403723196.1,1325772352860.9,855489809897.63,130439816880,40815538430.523
1,3,340.91973244147,340.91973244147,1112756149988.9,25452371794290,11322917758353,15462457390710,4525385835798.8,5907014542180.7,4286412407681.6,4093632819093.6,3846570689830,3451108023319,2174475125230.2,4783428617094.7,2478219263779.3,3379036309622,5145614156649.6,5858303468074.5,6448436406084.4,1324751878983.7,854831322100.54,130339414719.91,40784121885.641
1,3,344.50836120401,344.50836120401,1111892942402.4,25432627396403,11314134123637,15450462540486,4521875310965.4,5902432230302.9,4283087261962.9,4090457219537.3,3843586745796.7,3448430855476,2172788294340.5,4779717911910.2,2476296805927.7,3376415053004.7,5141622499494.2,5853758953428.7,6443434104527.8,1323724217903.9,854168196551.78,130238305423.08,40752484072.974
1,3,348.09698996656,348.09698996656,1111025545198,25412787174099,11305307862017,15438409483329,4518347751080.9,5897827682971,4279745981367.2,4087266210931.7,3840588322791.4,3445740697255.4,2171093278456.5,4775989200841.2,2474365019174.9,3373781075285.7,5137611468386.4,5849192380227.2,6438407521704,1322691568482,853501852129.94,130136705331.66,40720692687.42
1,3,351.6856187291,351.6856187291,1110154263371.5,25392858100889,11296442074641,15426302452020,4514804394777.8,5893202516748.4,4276389738864.1,4084060913456.1,3837576473402.1,3443038493091,2169390672693.9,4772243793556.3,2472424582319.3,3371135302747.8,5133582475025,5844605356282.5,6433358427681.1,1321654294379.8,852832523502.89,130034650226.63,40688758925.022
1,3,355.27424749164,355.27424749164,1109276657998.4,25372784392540,11287511945621,15414107559377,4511235324418.3,5888543786252.1,4273009140756,4080832355973.4,3834542767995.6,3440316680046.4,2167675711816.4,4768471207488.3,2470470064472.6,3368470330121.3,5129524241972.3,5839985041781.4,6428272689007.2,1320609492034.1,852158337064.52,129931854431.83,40656593395.772
1,3,358.86287625418,358.86287625418,1108397312468.6,25352670880711,11278564109054,15401888485506,4507659176969.2,5883875818027.4,4269621839338,4077597396689.1,3831503047183.3,3437589470060.2,2165957350443.3,4764691141043.6,2468511671173.3,3365800073281.6,5125457961892.5,5835355565568.2,6423176865640,1319562617905.1,851482813751.26,129828854798.5,40624364084.035
1,3,362.45150501672,362.45150501672,1107509517801.8,25332364107508,11269530295461,15389552002368,4504048667498.8,5879162997039.6,4266201990743.9,4074331354168.3,3828434119237,3434836055823.4,2164222478342.2,4760874754460.9,2466534461044.2,3363104159532.6,5121352610367.4,5830681605680.8,6418032077165.1,1318505684462.7,850800799390.59,129724865449.82,40591825083.524
1,3,366.04013377926,366.04013377926,1106621723134.9,25312057334304,11260496481868,15377215519230,4500438158028.4,5874450176051.9,4262782142149.7,4071065311647.6,3825365191290.7,3432082641586.7,2162487606241.2,4757058367878.3,2464557250915.2,3360408245783.5,5117247258842.2,5826007645793.4,6412887288690.2,1317448751020.3,850118785029.91,129620876101.14,40559286083.013
1,3,369.62876254181,369.62876254181,1105724153983,25291526980629,11251363201640,15364743203718,4496787894527,5869685463881.7,4259324638868.7,4067763308003.7,3822262472646.6,3429298910711,2160733632251.8,4753199961016.6,2462558270826.7,3357682648832.2,5113096705228,5821282222824.3,6407685852820.4,1316380180048.1,849429261239.16,129515741760.58,40526388806.552
1,3,373.21739130435,373.21739130435,1104826188422.2,25270987559539,11242225887496,15352265379459,4493136018781.8,5864918647239.7,4255865608483.7,4064459845939.2,3819158383604.5,3426513950329.4,2158978883576.3,4749339850002.3,2460558407847.1,3354955848064.4,5108944318421.4,5816554712745.1,6402482119588.4,1315311137110.4,848739432899.86,129410560984.31,40493477000.038
1,3,376.80602006689,376.80602006689,1103920595180.5,25250273665944,11233010955130,15339681559618,4489453121341.6,5860111337761.6,4252377194564,4061128321869.1,3816027926203.8,3423705332523.1,2157209228831.1,4745446948505.1,2458541556672.4,3352205884101.1,5104756658563.6,5811787044047.9,6397234182290.6,1314233012981.6,848043744678.3,129304486729.17,40460285617.731
1,3,380.39464882943,380.39464882943,1103012476536.7,25229502007321,11223770324624,15327062646352,4485759953119.2,5855290621759.7,4248879052230.5,4057787506922.1,3812888738665.5,3420888882125.6,2155434638927.1,4741543190608.7,2456519080980.6,3349448251178,5100557320368.4,5807006079481,6391971609740.8,1313151882217.2,847346116344.38,129198116657.6,40427001672.395
1,3,383.98327759197,383.98327759197,1102098869539.9,25208604812800,11214473847651,15314367469955,4482044465039.1,5850440771529.7,4245359768717.5,4054426501620.2,3809730579326.4,3418055410414.3,2153649324234.5,4737615840206,2454484382381.2,3346673952453.3,5096332603458.3,5802196221127.2,6386677232774.5,1312064217622.8,846644271881.87,129091103736.66,40393516574.982
1,3,387.57190635452,387.57190635452,1101180615616.5,25187601328455,11205130086106,15301607722426,4478310078987.5,5845566253678,4241822585206.7,4051048401373,3806556356778.2,3415207526949,2151854928984.6,4733668514294.9,2452439334784.2,3343885542982.9,5092086398677.3,5797361898730.9,6381355927368.3,1310971020908.3,845938857670.95,128983546522.42,40359861164.38
1,3,391.16053511706,391.16053511706,1100259005260.2,25166521073463,11195752172635,15288801338278,4474562043883.9,5840673919681.6,4238272473463.7,4047657954342.7,3803370532613.5,3412349234622.8,2150053975317.4,4729706761104.1,2450386812645.3,3341086942058,5087824674301.4,5792509907178.4,6376015172880.6,1309873828615.9,845230865206.22,128875596191.86,40326082744.932
1,3,394.7491638796,394.7491638796,1099330634044.7,25145286179436,11186305466973,15275901014036,4470786515508.9,5835745698643.4,4234696320395.9,4044242637199.8,3800161339325,3409469975739,2148239811037.3,4725715947058.9,2448319234544.5,3338267812497,5083531688822.1,5787622324663.2,6370635242128.5,1308768588034.7,844517679367.51,128766854007.54,40292056548.893
1,3,398.33779264214,398.33779264214,1098401030688.1,25124023104662,11176846225825,15262983572063,4467005977328.3,5830810938296.1,4231115422098.4,4040822788244.3,3796947887731.7,3406586896344.7,2146423239531.8,4721719837595.8,2446248912959.3,3335444942176.7,5079233006906.1,5782728256770.8,6365248172732.5,1307661880910.6,843803547203.89,128657967533.47,40257985203.558
1,3,401.92642140468,401.92642140468,1097462559491.8,25102557210312,11167296765560,15249942932119,4463189383091.5,5825829113907.5,4227500371922.7,4037370323394.2,3793703788705.5,3403676320365.9,2144589342991.5,4717685616496.1,2444158846251.2,3332595149248.1,5074893327182.7,5777787512988.7,6359809725823.9,1306544618934.1,843082604248.11,128548042592.07,40223588914.361
1,3,405.51505016722,405.51505016722,1096524088295.6,25081091315961,11157747305295,15236902292175,4459372788854.7,5820847289518.8,4223885321747,4033917858544.1,3790459689679.3,3400765744387.1,2142755446451.2,4713651395396.3,2442068779543.1,3329745356319.4,5070553647459.4,5772846769206.5,6354371278915.3,1305427356957.7,842361661292.34,128438117650.66,40189192625.163
1,3,409.10367892977,409.10367892977,1095576422517.9,25059415114780,11148104288020,15223733892945,4455518803465.3,5815816658272.8,4220234854991.3,4030431569961.9,3787183808273.4,3397826653537.3,2140903583247,4709577651170.9,2439958236535.6,3326867643970.5,5066171451792.1,5767857620892.8,6348879551559.2,1304299149181,841633655271.96,128327115776.83,40154459356.145
1,3,412.69230769231,412.69230769231,1094627872159.9,25037718680673,11138452269934,15210553202417,4451661220796.7,5810781331480.3,4216580980923.5,4026942027310.3,3783904869189.7,3394884819366,2139049991529.4,4705500104556.3,2437845723571.1,3323987245586.3,5061785165806.4,5762863815739,6343382698267.2,1303169888345,840904969737.47,128216010294.9,40119693667.412
1,3,416.28093645485,416.28093645485,1093672255840.4,25015860619420,11128728346461,15197274317309,4447774899534.3,5805708491975.7,4212899885823.6,4023426487874,3780601502296,3391921068781.2,2137182590705.2,4701392180502.5,2435717472551.8,3321085388535,5057366202406.6,5757832807108.4,6337844893741.9,1302032214573.7,840170855530.94,128104077082.39,40084668975.982
1,3,419.86956521739,419.86956521739,1092713646873.9,24993934104215,11118973968897,15183953843847,4443876406614.3,5800619764710.7,4209207261799,4019899938018.6,3777287789491,3388948035937,2135309341309.4,4697271390690.9,2433582555993.6,3318174443093.7,5052933399140.5,5752786041688,6332289745139.2,1300890977671.6,839434442118.75,127991793301.12,40049534589.13
1,3,423.45819397993,423.45819397993,1091750091244.2,24971894439943,11109169253768,15170564629074,4439957795182.3,5795504776590.7,4205495581632.2,4016355189059.5,3773956975947.5,3385959660461.8,2133426424819.2,4693129335117,2431436621993,3315248475462.3,5048477719972.5,5747713231915.7,6326705928593.4,1299743851291.2,838694228363.76,127878930066.96,40014218887.391
1,3,427.04682274247,427.04682274247,1090781442803.4,24949738283646,11099312713864,15157104642046,4436018470842.5,5790362751745.9,4201764282314.7,4012791703309.3,3770608556428.9,3382955489061.9,2131533555622.8,4688965385489.9,2429279345042.6,3312307041814.2,5043998489040.3,5742613608318.2,6321092597118.3,1298590661429.4,837950101985.89,127765470260.14,39978716513.868
1,3,430.63545150502,430.63545150502,1089809958921.5,24927517271457,11089427321697,15143605254609,4432067615210.4,5785205675030.4,4198022060639.1,4009217786430,3767250335329.6,3379942523772.9,2129635145569.6,4684789247054,2427115753267.9,3309356997936.1,5039506146386.1,5737499056967.2,6315462834155.5,1297434095921.7,837203797383.3,127651678331.05,39943110216.936
1,3,434.22408026756,434.22408026756,1088831289967.4,24905131912961,11079468817236,15130006025636,4428087539021.1,5780010456531.4,4194252161459.6,4005617436831.9,3763867276801.2,3376907274568.6,2127722694858.8,4680582221898.6,2424936159584.4,3306385135539.1,5034980578329.4,5732346678348.3,6309791433428.8,1296268976450.6,836451973109.65,127537044796.56,39907240575.717
1,3,437.8127090301,437.8127090301,1087851888874,24882729808241,11069502863024,15116396623426,4424104485441.8,5774811351629.9,4190479442121.7,4002014393911.6,3760481687500.3,3373869754778.7,2125808813497.4,4676372049589,2422754935409.4,3303411049974.5,5030451624821.2,5727190445381,6304115790090.7,1295102985387.6,835699586418.22,127422325508.07,39871344101.467
1,3,441.40133779264,441.40133779264,1086863218833.4,24860115694832,11059442594299,15102658427130,4420083737839.3,5769563044527,4186671019327.2,3998377253291,3757064058393.8,3370803489173.8,2123876819971,4672122034027.7,2420553069066,3300408818908.7,5025879811194.4,5721985416019.9,6298386434914.4,1293925959892.5,834940079467.71,127306520566.39,39835107918.656
1,3,444.98996655518,444.98996655518,1085874548792.9,24837501581423,11049382325574,15088920230834,4416062990236.7,5764314737424.1,4182862596532.7,3994740112670.5,3753646429287.2,3367737223568.9,2121944826444.6,4667872018466.3,2418351202722.6,3297406587842.9,5021307997567.5,5716780386658.7,6292657079738,1292748934397.4,834180572517.21,127190715624.72,39798871735.845
1,3,448.57859531773,448.57859531773,1084877260517.9,24814690343880,11039234364305,15075062283512,4412007195242.1,5759020682783.4,4179020977147.9,3991071268467.5,3750199009999.5,3364644230491.8,2119995992471.6,4663584957158.8,2416130143541.1,3294378187440.7,5016696333178.9,5711529987075.9,6286877784016.2,1291561649233.1,833414445242.77,127073901256.82,39762319696.458
1,3,452.16722408027,452.16722408027,1083878609295.4,24791847931754,11029072534726,15061185397928,4407945857608.9,5753719393308.4,4175174107823.1,3987397410439.1,3746746879484.9,3361547010546.2,2118044495233.2,4659292037179,2413906049070.5,3291345648437.5,5012078366513.4,5706272412330.1,6281090590348.7,1290372741533.2,832647270984.18,126956927251.24,39725717705.311
1,3,455.75585284281,455.75585284281,1082873447001.5,24768856589962,11018844451261,15047218036553,4403858040478.2,5748383539957.2,4171302157286.3,3983699599209.2,3743272241409,3358429597024.6,2116080274422,4654971127721.2,2411667453672.6,3288293337544.8,5007430291178.1,5700980558736.7,6275265664744.2,1289176082266.1,831875094819.2,126839190585.68,39688877072.525
1,3,459.34448160535,459.34448160535,1081864835299.9,24745786348846,11008581268094,15033202743301,4399756195152.4,5743029375503.1,4167416919332,3979989098154.2,3739785679373.1,3355301485436.5,2114109312970.7,4650635390117.1,2409421176035.2,3285230551984.7,5002766265000.2,5695670545041.6,6269420749675.1,1287975316406.8,831100268765.56,126721049881.38,39651910013.189
1,3,462.93311036789,462.93311036789,1080851811283.2,24722615180116,10998273183869,15019126132560,4395636404025.5,5737651786228,4163514683188.1,3976262363385.5,3736283863367.4,3352159688119.9,2112129728406.7,4646280683301.1,2407165070754.9,3282154366528,4998081833395.4,5690337299650.5,6263550262642.3,1286769297097.7,830322052782.49,126602392301.45,39614781219.855
1,3,466.52173913043,466.52173913043,1079833260432.7,24699317590192,10987908856907,15004972715981,4391494134119.7,5732244855193.4,4159591155236.5,3972515294385.6,3732762940350.5,3349000748159.9,2110139342594.7,4641902215788.9,2404896655441,3279061396458.9,4993371842102.1,5684974954406.9,6257647744354.8,1285556697355.8,829539590598.61,126483087286.88,39577449839.696
1,3,470.11036789298,470.11036789298,1078812386743.8,24675966868845,10977520893332,14990787021243,4387342417373.7,5726825593123.6,4155658679290.4,3968759679820.3,3729233987514.1,3345834603917.9,2108144417507.4,4637513762750.2,2402623066780.9,3275961372558.9,4988651109204.7,5679600379812,6251731764807,1284341332164.4,828755343935.28,126363510185.89,39540033321.772
1,3,473.69899665552,473.69899665552,1077783916660.1,24652442391438,10967055630778,14976495767022,4383159806561.8,5721366004784.5,4151696940656.9,3964976118634,3725678774703.6,3342644899463,2106134647597.1,4633092653975.7,2400332559691,3272838280467.4,4983895247966,5674185811485.7,6245771762807.2,1283116923104.8,827965261476.55,126243043278.79,39502338377.233
1,3,477.28762541806,477.28762541806,1076755204875,24628912385515,10956587908760,14962201154186,4378976212786.8,5715905133378,4147734270968.4,3961191668266.7,3722122726376.9,3339454445390.8,2104124405367.8,4628670506189.2,2398041514305,3269714454413,4979138269046.3,5668769970676.3,6239810360142.8,1281892226296,827174993340.06,126122548060.7,39464634573.981
1,3,480.8762541806,480.8762541806,1075716836100.7,24605161492162,10946021920859,14947772350571,4374753345507.5,5710392998037.4,4143734401725.1,3957371691386.1,3718533295668.5,3336234040960.6,2102095292012.5,4624206845511.7,2395728961732.3,3266561303458.4,4974336634078.5,5663303288826.5,6233792995041.6,1280656032699.3,826377306597.72,126000921699.37,39426576827.998
1,3,484.46488294314,484.46488294314,1074678467326.5,24581410598809,10935455932958,14933343546957,4370530478228.1,5704880862696.9,4139734532481.8,3953551714505.4,3714943864960.2,3333013636530.5,2100066178657.1,4619743184834.1,2393416409159.5,3263408152503.8,4969534999110.8,5657836606976.7,6227775629940.4,1279419839102.6,825579619855.37,125879295338.04,39388519082.014
1,3,488.05351170569,488.05351170569,1073632051798,24557475647803,10924808062764,14918802925341,4366274885247.8,5699326010298.1,4135703665703,3949702134197.6,3711326617482.7,3329768275156.2,2098021340423.7,4615244932400.6,2391085935135.7,3260230565781.8,4964696153278,5652327560443.1,6221711632608.4,1278174065492.6,824775751356.53,125756726420.62,39350166403.556
1,3,491.64214046823,491.64214046823,1072583805582.9,24533498822539,10914141563840,14904236864436,4362011846967.4,5693761439503.5,4131665746792.5,3945845818926.5,3707703041517.5,3326517235922.3,2095972924682.9,4610738810127.9,2388751383870.6,3257047419771,4959848841742.6,5646808875681,6215637026154.5,1276926112370.2,823970476469.72,125633943065.85,39311746626.129
1,3,495.23076923077,495.23076923077,1071529597413.3,24509385625738,10903414396693,14889587955005,4357724561437.9,5688165218594.4,4127604861035.9,3941967569729.4,3704058855398.7,3323247705445.3,2093912857972.1,4606207057938.2,2386403554151.9,3253846168684.2,4954973959696.9,5641258801770.1,6209527868582.9,1275671061146.5,823160621344.99,125510461344.63,39273108324.907
1,3,498.81939799331,498.81939799331,1070471495133.5,24485183356511,10892647603493,14874884932234,4353421438576.4,5682548325097.9,4123528974255.1,3938074994170.2,3700401207552.7,3319966097228.9,2091845181314.2,4601658565312.9,2384047051479.1,3250633092086.7,4950081069698,5635688225724.1,6203396143604.8,1274411373727.4,822347774592.27,125386523478.41,39234327292.693
1,3,502.40802675585,502.40802675585,1069409506645.6,24460892196522,10881841265536,14860127907376,4349102510951.9,5676910801528.8,4119438117299.7,3934168121708.1,3696730125656.9,3316672436100.4,2089769910350.8,4597093366683.5,2381681893696.9,3247408214294.9,4945170208742,5630097189650,6197241897565,1273147059633.6,821531942355.03,125262130403.9,39195403822.592
1,3,505.99665551839,505.99665551839,1068341569460.7,24436464969660,10870974395623,14845288220439,4344759390659.5,5671241699093.9,4115324345197.4,3930239364690.1,3693038479991.6,3313360325337.6,2087683014631.8,4592502595838.4,2379303487365,3244165272178.2,4940231839281.3,5624474835000.5,6191053178084,1271875663396,820711540176.75,125137040532.95,39156262319.96
1,3,509.58528428094,509.58528428094,1067271812913.8,24411996128703,10860089013314,14830423253345,4340408871650.5,5665562939072.8,4111203565089.3,3926303914848.2,3689340545431.5,3310042572234.2,2085592563784.8,4587904004402.1,2376921029307.9,3240916805549.1,4935285057053.1,5618842902379,6184853915801.6,1270602101270,819889740401.52,125011737565.03,39117054137.783
1,3,513.17391304348,513.17391304348,1066194061856.4,24387344430071,10849122285155,14815447201999,4336025841731.7,5659841742378.9,4107051990904.4,3922339055879,3685614976661.1,3306700025962.5,2083486491249.3,4583271048284.8,2374520767450.5,3237644063504,4930301308044.5,5613168882919.7,6178608327097.4,1269319021952.2,819061799406,124885498221.67,39077552957.125
1,3,516.76254180602,516.76254180602,1065116310799.1,24362692731440,10838155556996,14800471150653,4331642811812.9,5654120545685,4102900416719.6,3918374196909.8,3681889407890.6,3303357479690.9,2081380418713.8,4578638092167.5,2372120505593,3234371321458.8,4925317559035.8,5607494863460.4,6172362738393.1,1268035942634.4,818233858410.48,124759258878.32,39038051776.467
1,3,520.35117056856,520.35117056856,1064029006083.7,24337822514676,10827091619902,14785362353401,4327220931333.2,5648348637184.7,4098712043644,3914374194075.3,3678130816291,3299985305648.4,2079255678311.5,4573964070300.8,2369698968190.3,3231069570320.2,4920289634845.4,5601770550378.6,6166061789762.5,1266741490299.8,817398578673.3,124631900568.81,38998200463.425
1,3,523.9397993311,523.9397993311,1062941462720.8,24312946839394,10816025254559,14770250240196,4322798080378.1,5642575461918.6,4094522751343,3910373313357.5,3674371399790.9,3296612391513.1,2077130471591.4,4569289022623.9,2367276899330.9,3227767094543.1,4915260607172.1,5596044980977.1,6159759458257.4,1265446753870.6,816563115616.55,124504514307.86,38958340404.18
1,3,527.52842809365,527.52842809365,1061846436782,24287900015394,10804882751866,14755034155388,4318344800175.5,5636762567208.6,4090304636728.1,3906344906606.9,3670586118538.4,3293216271763.8,2074990643471.9,4564581810646.2,2364838166646.9,3224441897750.1,4910196979814.3,5590280019677.8,6153413766723.2,1264143109656,815721904574.42,124376251629.49,38918206107.75
1,3,531.11705685619,531.11705685619,1060749123402.8,24262800870843,10793716973814,14739786286226,4313882217683.2,5630937530174.9,4086077711066.8,3902308085085.9,3666792930372.7,3289813058005.8,2072846345557.7,4559864765969.3,2362394339794.1,3221109755091.2,4905122775254.9,5584503016186.5,6147054819930.3,1262836742311.4,814878936360.2,124247721028.34,38877987976.395
1,3,534.70568561873,534.70568561873,1059646389275,24237577736578,10782496037121,14724463093117,4309397590193.6,5625083717673.3,4081829904551.2,3898251321819.8,3662981004002.1,3286393032500.6,2070691454891.7,4555124419275.6,2359938440535.1,3217761151774.5,4900023504301.4,5578697474493,6140664460154.1,1261523921556,814031803911.48,124118555490.36,38837571168.829
1,3,538.29431438127,538.29431438127,1058539328341.2,24212255634537,10771231073164,14709079776931,4304895366532,5619206936782.4,4077565431075,3894178641183.8,3659154120919.6,3282959587969.1,2068528109160.8,4550365473065.2,2357472905160.8,3214399409669,4894904225517,5572869153794,6134249026741.2,1260205949730.8,813181347598.15,123988883149.98,38796995779.218
1,3,541.88294314381,541.88294314381,1057428899120.2,24186856488427,10759931834691,14693649655738,4300379444479.3,5613312275290.7,4073287982577.4,3890093569071.1,3655315594218.6,3279515696888.1,2066358181265.2,4545592047366.4,2354999868191.8,3211027439178.1,4889769370879.8,5567023099912,6127814073796.7,1258883967857.3,812328303694.52,123858816269.76,38756296935.312
1,3,545.47157190635,545.47157190635,1056312113258.4,24161311944544,10748567913257,14678131204012,4295837670786.7,5607383869481.7,4068986047585.1,3885985111730.7,3651455093649.6,3276052091050.9,2064175831490.9,4540791295938.6,2352512674193,3207636165651,4884605121451.5,5561143579919.9,6121342283540.5,1257554418210.1,811470376483.52,123728004812.89,38715365108.132
1,3,549.0602006689,549.0602006689,1055194002060,24135737085870,10737190505775,14662594335873,4291290507175.7,5601448428177.9,4064679007300.9,3881871778706.5,3647590011658.2,3272584374804.2,2061990891828.9,4535984847250.3,2350022528533,3204240867555.8,4879434743388.2,5555257082445.3,6114862812924.2,1256223290727.1,810611431131.89,123597038116.19,38674384705.32
1,3,552.64882943144,552.64882943144,1054067513760.8,24109970615461,10725727856569,14646941062486,4286709275324.2,5595468517381.7,4060339697823.5,3877727627782.1,3643695971714.5,3269090677752,2059789582175.2,4531142387693.8,2347513726207.9,3200820131236.2,4874225627852,5549326482159.9,6108334796794.7,1254882190162.7,809746050383.94,123465090189.87,38633097268.853
1,3,556.23745819398,556.23745819398,1052941025461.6,24084204145053,10714265207363,14631287789098,4282128043472.7,5589488606585.6,4056000388346.2,3873583476857.6,3639801931770.7,3265596980699.7,2057588272521.4,4526299928137.2,2345004923882.9,3197399394916.6,4869016512315.8,5543395881874.5,6101806780665.2,1253541089598.4,808880669636,123333142263.55,38591809832.385
1,3,559.82608695652,559.82608695652,1051805565587.5,24058232466036,10702711267962,14615509850948,4277510326086.6,5583461070999.6,4051626520045.5,3869406321380.6,3635876879193.6,3262075459396.7,2055369431353.9,4521418902611.4,2342476141144.4,3193951415437.2,4863765910729,5537418049524.9,6095226774565.5,1252189308334,808008396882.73,123200143486.7,38550193577.379
1,3,563.41471571906,563.41471571906,1050669397550,24032244589054,10691150122649,14599722072492,4272889728746.2,5577429776191.9,4047249923873.8,3865226560717.8,3631949378661,3258551741810.4,2053149206351.4,4516534832914,2339945781269.2,3190501285542.4,4858512034476.7,5531436488953,6088642664682.2,1250836683997.8,807135580114.96,123067061761.87,38508551367.365
1,3,567.00334448161,567.00334448161,1049526304940.3,24006098324019,10679518515541,14583838071963,4268240970153.1,5571361722316.2,4042846653561.7,3861021325572.6,3627997941101.7,3255006548141.7,2050915449692.2,4511620996176.3,2337399999559.6,3187030128067.4,4853226137310.9,5525418472437.8,6082018426488.8,1249475815794.4,806257443772.99,122933168941.14,38466655359.723
1,3,570.59197324415,570.59197324415,1048380480318,23979889568750,10667859108520,14567916108091,4263581100852.7,5565279165561.4,4038432859265.9,3856806039755.4,3624037059456.4,3251452881324.8,2048676354269.2,4506695415185.7,2334848133337.6,3183550674395.7,4847927606651.8,5519386072638,6075378356119.4,1248111695065.4,805377208652.53,122798956111.58,38424659219.065
