x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9
1,3,584.94648829431,584.94648829431,26438235106781,31276706246775,10181916181878,11479543105952,7104263424534.2,5314405364344.4,13859447648769,3605414438874.4,309582956649.56
1,3,588.53511705686,588.53511705686,26417114142312,31251719926630,10173782057522,11470372333989,7098587973917.8,5310159794678.2,13848375619658,3602534147055.2,309335637160.27
1,3,592.1237458194,592.1237458194,26393237020302,31223473043886,10164586479498,11460004832171,7092171911584,5305360204044.9,13835858758257,3599277994718.3,309056043985.91
1,3,595.71237458194,595.71237458194,26369359898291,31195226161141,10155390901473,11449637330353,7085755849250.3,5300560613411.7,13823341896856,3596021842381.3,308776450811.56
1,3,599.30100334448,599.30100334448,26342835064468,31163847007650,10145175634282,11438120185817,7078628315680.8,5295228800602.4,13809437052241,3592404618314.4,308465853807.87
1,3,602.88963210702,602.88963210702,26315942504604,31132032830408,10134818748105,11426443373765,7071401969808.3,5289823070400.3,13795339438318,3588737246992.8,308150950853.9
1,3,606.47826086957,606.47826086957,26287039286181,31097840022993,10123687515255,11413893528983,7063635336361.7,5284013173431.8,13780187797119,3584795679666.3,307812503752.22
1,3,610.06688963211,610.06688963211,26257138084836,31062466591308,10112171938303,11400910357641,7055600533180.4,5278002669787,13764512993389,3580718016168.9,307462370600.1
1,3,613.65551839465,613.65551839465,26225860775310,31025465209470,10100126393400,11387329676969,7047195953637.9,5271715551754.2,13748116806483,3576452691129.9,307096123679.12
1,3,617.24414715719,617.24414715719,26192958488461,30986541462721,10087455035853,11373043427415,7038354723685.8,5265101793626.4,13730868774267,3571965765962.7,306710848814.47
1,3,620.83277591973,620.83277591973,26159311662776,30946736918869,10074496940882,11358433897396,7029313427445.7,5258338374190.8,13713230440052,3567377307134.3,306316855648.08
1,3,624.42140468227,624.42140468227,26123416605375,30904272693768,10060673005019,11342848180027,7019668005064.2,5251123032999,13694413538256,3562482254228.9,305896536437.24
1,3,628.01003344482,628.01003344482,26087405119766,30861670732882,10046804230220,11327211909256,7009991297057.9,5243884288326.4,13675535602479,3557571323865.6,305474853890.66
1,3,631.59866220736,631.59866220736,26048526363637,30815676761039,10031831209625,11310330662884,6999544119830.4,5236069187524.9,13655154586480,3552269380290.6,305019596555.88
1,3,635.1872909699,635.1872909699,26009647607507,30769682789196,10016858189030,11293449416511,6989096942602.9,5228254086723.4,13634773570481,3546967436715.6,304564339221.1
1,3,638.77591973244,638.77591973244,25968302725873,30720771365363,10000935412043,11275497372729,6977987088576,5219943264841.1,13613099762556,3541329184596.3,304080204375.79
1,3,642.36454849498,642.36454849498,25926450096213,30671259270362,9984817090695.6,11257324863578,6966740796709.5,5211530379459.1,13591159783042,3535621690259.3,303590123969.75
1,3,645.95317725753,645.95317725753,25882761686448,30619575428432,9967991772100.2,11238355254426,6955001209220,5202748480043.9,13568257451136,3529663848339.1,303078547187.54
1,3,649.54180602007,649.54180602007,25837945760333,30566557722951,9950732223416.6,11218896075048,6942958644876.8,5193739936187.5,13544764052764,3523552245632.3,302553767562.82
1,3,653.13043478261,653.13043478261,25791920269032,30512109089339,9933006845943.1,11198911699668,6930591056209,5184488255089.3,13520636576327,3517275693046.4,302014824331.64
1,3,656.71906354515,656.71906354515,25744152372200,30455599171958,9914610431746.3,11178170767777,6917755262778.8,5174886329391.3,13495595696347,3510761526494.5,301455478110.62
1,3,660.30769230769,660.30769230769,25695796522998,30398393700847,9895987584827.1,11157174545610,6904761479666.3,5165166218152.2,13470246600075,3504167180162.4,300889247162.81
1,3,663.89632107023,663.89632107023,25645088727321,30338405852750,9876458954258.4,11135157102856,6891135701012.3,5154973337210.9,13443664566822,3497252096027.9,300295475703.69
1,3,667.48494983278,667.48494983278,25594380931644,30278418004653,9856930323689.8,11113139660102,6877509922358.2,5144780456269.6,13417082533569,3490337011893.3,299701704244.58
1,3,671.07357859532,671.07357859532,25540774641056,30215001206938,9836285422198.1,11089863684085,6863105284149.5,5134004942738.4,13388981051699,3483026656452.2,299073992371.17
1,3,674.66220735786,674.66220735786,25487139761616,30151550588315,9815629510542.6,11066575294722,6848692963781.3,5123223682501.6,13360864582986,3475712402314.3,298445945731.79
1,3,678.2508361204,678.2508361204,25431230944681,30085409877942,9794097858051.8,11042299556367,6833669609745.4,5111985333274.9,13331556071038,3468088048524,297791272037.75
1,3,681.83946488294,681.83946488294,25374682536157,30018512524054,9772319885477.7,11017746105843,6818474389949.9,5100618418388.6,13301912272465,3460376472842,297129108938.11
1,3,685.42809364548,685.42809364548,25316479481203,29949657706345,9749904674049.2,10992474204023,6802834547297,5088918899550.1,13271401075430,3452439251014.7,296447570478.98
1,3,689.01672240803,689.01672240803,25257031834266,29879330523460,9727010144287.1,10966661897494,6786860268214.6,5076969202664.4,13240237438602,3444332302665.4,295751458261.58
1,3,692.60535117057,692.60535117057,25196543101342,29807771725139,9703714670610.6,10940397549046,6770606237155.6,5064810234906,13208528043883,3436083380160.6,295043155274.02
1,3,696.19397993311,696.19397993311,25134211239527,29734032486373,9679709369579.4,10913332909812,6753856935814.6,5052280775952.4,13175852444497,3427583107939.1,294313269861.02
1,3,699.78260869565,699.78260869565,25071445659840,29659780154855,9655537034738.2,10886079949266,6736991089398.3,5039664134452.7,13142949481587,3419023689080,293578305755.59
1,3,703.37123745819,703.37123745819,25006245336014,29582647495708,9630427029083,10857769817128,6719470998696.6,5026558079887.5,13108770177439,3410132241178.8,292814831603.91
1,3,706.95986622074,706.95986622074,24941045012188,29505514836562,9605317023427.9,10829459684990,6701950907995,5013452025322.2,13074590873290,3401240793277.7,292051357452.23
1,3,710.54849498328,710.54849498328,24873159703271,29425205811935,9579172973869,10799983725971,6683709330282,4999806256194.8,13039004046517,3391983190639.2,291256443013.09
1,3,714.13712374582,714.13712374582,24805107395124,29344699225469,9552964609414.1,10770435255490,6665422877915.3,4986126918196.9,13003329675423,3382702814109,290459573068.19
1,3,717.72575250836,717.72575250836,24734980910941,29261738867346,9525957436509.8,10739986173000,6646579070184.4,4972030645727.4,12966567980147,3373139579675.2,289638415211.96
1,3,721.3143812709,721.3143812709,24664093816287,29177878699186,9498657336650.3,10709206831692,6627530877522.4,4957781481353.2,12929407557789,3363472619868.1,288808350860.17
1,3,724.90301003344,724.90301003344,24591736514043,29092279260272,9470791029187.4,10677789122871,6608087622889.4,4943236787476.1,12891476423484,3353605166068.5,287961070866.69
1,3,728.49163879599,728.49163879599,24518032547535,29005086703634,9442406093232.6,10645786689333,6588282503821.9,4928421397798.7,12852839341092,3343554066029.7,287098021882.77
1,3,732.08026755853,732.08026755853,24443455048713,28916860749185,9413684741745.6,10613404966038,6568242656397.5,4913430417555.9,12813744335715,3333383841318.4,286224744125.13
1,3,735.66889632107,735.66889632107,24366952837120,28826357839517,9384222143185.9,10580187527996,6547685616125,4898052546756.5,12773640357688,3322951141167.5,285328928619.23
1,3,739.25752508361,739.25752508361,24290166026647,28735518246453,9354649939671.1,10546846516480,6527052100815.9,4882617468147.4,12733387187285,3312479629919.2,284429780554.86
1,3,742.84615384615,742.84615384615,24210884903420,28641727855805,9324117124376.7,10512422468768,6505748334597.5,4866681002574.9,12691826448680,3301667966191.5,283501424915.78
1,3,746.4347826087,746.4347826087,24131603780194,28547937465156,9293584309082.4,10477998421056,6484444568379,4850744537002.4,12650265710076,3290856302463.8,282573069276.7
1,3,750.02341137124,750.02341137124,24049859929500,28451233643245,9262103046405.8,10442505051852,6462479038761.4,4834313033580.1,12607413960798,3279708793532.1,281615875911.47
1,3,753.61204013378,753.61204013378,23967819930313,28354179474700,9230507730807.5,10406883094344,6440433930613.1,4817822000747.8,12564406964596,3268520898462.4,280655214745.09
1,3,757.20066889632,757.20066889632,23883910057976,28254913227889,9198192288472.6,10370449234091,6417886365913.3,4800955100842.7,12520419743054,3257078006264.6,279672657963
1,3,760.78929765886,760.78929765886,23799131916325,28154619809971,9165542457707.5,10333638369528,6395105487202.6,4783913668325.7,12475977357170,3245516707007.2,278679934025.33
1,3,764.3779264214,764.3779264214,23713068385552,28052805764507,9132397597174.9,10296269386323,6371979209366.6,4766613856784.2,12430861143125,3233780117178.2,277672158565.1
1,3,767.96655518395,767.96655518395,23625573527608,27949298445399,9098701503132.8,10258278917869,6348468317140.8,4749026330875.4,12384994597106,3221848334972.2,276647622691.37
1,3,771.55518394649,771.55518394649,23537368957354,27844951529820,9064732084160.7,10219980290346,6324766716347.4,4731296143489.2,12338756003484,3209819767823.3,275614776270.27
1,3,775.14381270903,775.14381270903,23447179497984,27738256471379,9029998243224.1,10180819818422,6300531751042.1,4713166967372.6,12291476885093,3197520517219.9,274558687311.63
1,3,778.73244147157,778.73244147157,23356846762476,27631391915480,8995209223448.4,10141597135150,6276258285262.7,4695008990541.1,12244122657505,3185201727644.2,273500920618.12
1,3,782.32107023411,782.32107023411,23263985504426,27521536085887,8959446413199.2,10101276552424,6251305367077.4,4676342741657.2,12195442910551,3172538116294.5,272413545432.09
1,3,785.90969899666,785.90969899666,23171124246377,27411680256294,8923683602950,10060955969698,6226352448892.1,4657676492773.2,12146763163597,3159874504944.7,271326170246.05
1,3,789.4983277592,789.4983277592,23076028168529,27299180580965,8887060101043.6,10019664994074,6200798984799.7,4638560998652.7,12096911854009,3146906123880.1,270212625721.02
1,3,793.08695652174,793.08695652174,22980518604469,27186191741472,8850277354023.2,9978194476420.1,6175134407743,4619362385207.9,12046843781979,3133881354342.8,269094239346.6
1,3,796.67558528428,796.67558528428,22883345058662,27071234316579,8812853735930.9,9936001395577.1,6149022656564.1,4599829260766.6,11995903402360,3120629666340.8,267956368479.36
1,3,800.26421404682,800.26421404682,22785211372889,26955140991293,8775060326564.7,9893391386004.2,6122652879870.2,4580103118957.4,11944459689467,3107247043316.5,266807254796.31
1,3,803.85284280936,803.85284280936,22685974687020,26837742668906,8736842067614,9850302365324.7,6095986658414.9,4560155228129.6,11892437791094,3093714018104.3,265645226838.52
1,3,807.44147157191,807.44147157191,22585241745537,26718574075379,8698047486341.6,9806563550451.4,6068918299969.3,4539906527523.7,11839631565255,3079976967417.2,264465680245.74
1,3,811.03010033445,811.03010033445,22483956484398,26598751933627,8659040132810.6,9762584842157.3,6041701487422.7,4519546791427.1,11786535894955,3066164627973.1,263279669064.34
1,3,814.61872909699,814.61872909699,22380649761142,26476537838296,8619254043532.6,9717728136028.4,6013941340345.5,4498780671028.3,11732380872511,3052076735470.8,262069997814.25
1,3,818.20735785953,818.20735785953,22277330713563,26354309157605,8579463205803.5,9672866076933.8,5986177881364,4478012074184.1,11678219396505,3037987164378.1,260860182434.6
1,3,821.79598662207,821.79598662207,22171476013820,26229079630324,8538695404006.7,9626902678675,5957733018827.4,4456733964208.8,11622730140501,3023552233789.8,259620713301.27
1,3,825.38461538462,825.38461538462,22065621314076,26103850103043,8497927602209.9,9580939280416.2,5929288156290.9,4435455854233.6,11567240884498,3009117303201.6,258381244167.93
1,3,828.97324414716,828.97324414716,21957760932587,25976247016376,8456387198113.1,9534105370321.3,5900305018001.2,4413775472861.3,11510703284404,2994409668364.8,257118358699.3
1,3,832.5618729097,832.5618729097,21849383614087,25848032177274,8414647666351,9487047097718.8,5871183146505.5,4391991411543.9,11453895487973,2979631747741.6,255849437990.84
1,3,836.15050167224,836.15050167224,21739543275900,25718087796613,8372345587929.1,9439355895890.6,5841670428100.7,4369915488272.9,11396325620701,2964655453537.1,254563479736.86
1,3,839.73913043478,839.73913043478,21628666442832,25586918100267,8329644966180.6,9391216287313,5811880809238.5,4347632791693.6,11338215854661,2949538619049.2,253265451017.35
1,3,843.32775919732,843.32775919732,21516857449659,25454651221279,8286588276449.4,9342677366819.8,5781845207078.3,4325166460416.5,11279622654528,2934295635582.8,251956580141.58
1,3,846.91638795987,846.91638795987,21403498588219,25320560097134,8242939565601,9293474525115.5,5751400617550.6,4302394806492.6,11220225666339,2918842908857.4,250629682412.04
1,3,850.50501672241,850.50501672241,21289729453118,25185992231891,8199136974986.8,9244100143331.2,5720850662690,4279544220328,11160615700068,2903334245477.5,249297968555.59
1,3,854.09364548495,854.09364548495,21173896174063,25049025815760,8154560193828.6,9193862719501.9,5689770600157.9,4256296515061.8,11099934211395,2887544156994.3,247942024093.56
1,3,857.68227424749,857.68227424749,21058062895009,24912059399629,8109983412670.4,9143625295672.7,5658690537625.8,4233048809795.7,11039252722721,2871754068511.1,246586079631.54
1,3,861.27090301003,861.27090301003,20939862495499,24772426024700,8064555117432.5,9092445435695.4,5627030567260.2,4209359094013.9,10977306940032,2855627469098.6,245201063663.08
1,3,864.85953177258,864.85953177258,20821553274536,24632670044124,8019087676319.9,9041222249966.9,5595343937324.4,4185649058088.6,10915303035115,2839485399578.2,243814711216.96
1,3,868.44816053512,868.44816053512,20701408725669,24490970905629,7973010042171,8989320473739.8,5563228310352.6,4161593432567.2,10852204831400,2823046642222.8,242402623055.73
1,3,872.03678929766,872.03678929766,20580640238199,24348611170608,7926724966621.5,8937188003691.2,5530966841424.8,4137420320307.1,10788734609550,2806507022785.3,240981785773.36
1,3,875.6254180602,875.6254180602,20458631889258,24205065665783,7880069998996.3,8884611615623.9,5498392166663.3,4112962650528.7,10724279629393,2789698262733.2,239537594872.67
1,3,879.21404682274,879.21404682274,20335552525710,24060495871705,7833095511952.5,8831651763198.9,5465546939077.2,4088259174855.1,10658973997322,2772657014184.2,238073230697.03
1,3,882.80267558528,882.80267558528,20211918645812,23915439901605,7785949450120.4,8778405084213.5,5432445904470.6,4063293636691.4,10592827668155,2755392935100.2,236589742451.59
1,3,886.39130434783,886.39130434783,20087142348048,23769382308789,7738449908894.6,8724567483451.9,5398817854727.1,4037788195835.3,10524949329857,2737669779229.9,235066854684.44
1,3,889.97993311037,889.97993311037,19962386677590,23623262719257,7690889832889.4,8670551411833.5,5365006214141,4012098093984.7,10456647631248,2719846305538.5,233535674903.95
1,3,893.56856187291,893.56856187291,19837786654912,23476675320156,7642872978680.2,8615188649959,5329809249344.3,3985014592861.9,10385151376303,2701265862139.8,231941925952.38
1,3,897.15719063545,897.15719063545,19713186632233,23330087921055,7594856124471,8559825888084.6,5294612284547.6,3957931091739.1,10313655121359,2682685418741.1,230348177000.81
1,3,900.74581939799,900.74581939799,19592969346341,23183117217390,7545582747333.3,8500848791260.4,5255961467447.7,3927777749266.2,10238627445700,2663587187707.5,228720847062.05
1,3,904.33444816054,904.33444816054,19473200063138,23036107332390,7496180928612.6,8441502237666.4,5216957598089.7,3897310608076.7,10163238788752,2644436028500.4,227090084479.89
1,3,907.92307692308,907.92307692308,19363401398657,22885387996326,7443212562441.4,8374599165951.1,5171673944140.9,3862070220370.3,10088528878741,2626491393764,225589186883.22
1,3,911.51170568562,911.51170568562,19257926861570,22733059919679,7388697431123,8304418930809.1,5123666829458.2,3824759737858.4,10014113332429,2609070012966,224144610038.25
1,3,915.10033444816,915.10033444816,19166358228353,22567610553414,7326329414323.6,8221403898792.3,5066429062143.6,3781623345500.1,9951432200114.7,2596699025725.8,223183482965.48
1,3,918.6889632107,918.6889632107,19089394314850,22388380511047,7255713879602,8124909080586.1,4999496772580,3732368272818.7,9901075173375.8,2589632230362.9,222730100551.71
1,3,922.27759197324,922.27759197324,19022115192448,22183674786885,7173494101704.9,8013293800463.1,4923264530455,3678636001596,9878148975183.9,2592607232512.1,223214062652.86
1,3,925.86622073579,925.86622073579,18979990292125,21912801300219,7061134725870.1,7862406278633.6,4822877603978.9,3613275142288.7,9926468624825.9,2621663706327.1,226132581353.87
1,3,929.45484949833,929.45484949833,18936131972726,21625185953664,6942761924489.8,7705347393750.1,4719425214744.5,3547109313510.5,9995274559451.9,2658036879952.4,229744026684.51
1,3,933.04347826087,933.04347826087,18868601271714,21108935938366,6742266971408.2,7464009488681.3,4574109432381.3,3469950445159.7,10343850783167,2794330328177,242818402148.03
1,3,936.63210702341,936.63210702341,18801070570702,20592685923069,6541772018326.5,7222671583612.4,4428793650017.9,3392791576808.8,10692427006881,2930623776401.7,255892777611.56
1,3,940.22073578595,940.22073578595,18425183623626,19626090187871,6222168679250.6,6892178502727.8,4259410638603.6,3320665024753.5,11698098416686,3356379402763.3,299832439172.35
1,3,943.80936454849,943.80936454849,17998460778069,18585250037032,5882929020508.8,6546987216359.3,4086059881348.6,3249368105058.9,12812099152066,3829856033936.1,348860580602.37
1,3,947.39799331104,947.39799331104,16446422319840,17052455216235,5477098979492.9,6180594811389.8,3965174788799.9,3152960336572.9,14749194001866,5429367390392.8,568148094947.76
1,3,950.98662207358,950.98662207358,14285012370406,15253261220433,5035209472057.7,5802721754137.9,3872700463843.2,3042954751437.9,17132003886863,7638639645898.8,879633039771.37
1,3,954.57525083612,954.57525083612,11190307783471,13022417739385,4493153229088.5,5340361353143.9,3752049765323.3,2871649983478,20040497318139,10770565706848,1340939515421.9
1,3,958.16387959866,958.16387959866,7411100859136.2,10310109801066,3791055498719.6,4712679759090.4,3514620096966.2,2612394074894.2,23395950684062,14544622226768,1917298082346.4
1,3,961.7525083612,961.7525083612,4899524784461.5,7844104040314.3,3034859356197.9,3960527524586.5,3089304533540.5,2324112944867,26072912568830,16985214667896,2300890853421.1
1,3,965.34113712375,965.34113712375,3233826129872.7,5802204044591,2337820744400.6,3196319029577.1,2590212783002.9,2000986846711.5,27870631280770,18546817507536,2547278165662.7
1,3,968.92976588629,968.92976588629,2139036170049.3,4210938280993.3,1751873273464.4,2497528266705.8,2092866392151,1669757316658.7,28828497143478,19433713971860,2690048447583.5
1,3,972.51839464883,972.51839464883,1436652618919.1,3039863708778.6,1295462115022.3,1912109255110.5,1648235607458.1,1360970379323.2,29049887073958,19764491198790,2749634576714.3
1,3,976.10702341137,976.10702341137,961943427065.15,2168785571686.8,943127221888.96,1435770901856.9,1269695710588.6,1088578091570.8,28767843462360,19715542523157,2753064117952.4
1,3,979.69565217391,979.69565217391,642315219141.61,1531509995523.3,677476686218.83,1060061539805,959439068442.91,857846676090.9,28109136697421,19377459457926,2713716973880.4
1,3,983.28428093645,983.28428093645,427823479162.58,1071821507508,481053624233.22,771226330965.05,712856198933.77,668670212141.61,27179803558559,18826143082193,2642626611163.6
1,3,986.872909699,986.872909699,284314668165.73,744218553981.76,338171080158.11,553908163977.03,521845669416.27,517635911883.76,26065250498352,18123669944362,2548778448202.7
1,3,990.46153846154,990.46153846154,188555543310.11,513168068367.08,235660344118.61,393360444502.37,377069415976.73,399640905923.42,24832079202756,17319516803091,2439355677885.5
1,3,994.05016722408,994.05016722408,124813269505.44,351679120459.59,162974338386.34,276591877158.34,269363645251.84,309044129883.95,23530721205724,16452082092309,2319973379330.7
1,3,997.63879598662,997.63879598662,82476526250.626,239694894999.84,111953454045.5,192797811562.82,190513612959.07,240401560164.6,22198288597027,15550367527345,2194913116094.3
1,3,1001.2274247492,1001.2274247492,54413541787.937,162574497878.91,76451121660.019,133360392886.03,133585305882.36,188870549768.56,20861290801638,14635665375487,2067353004729.9
1,3,1004.8160535117,1004.8160535117,36187718614.651,110703621508.3,52353370821.133,92315239809.512,93630213933.09,150913445096.41,19539610439274,13723928668263,1939674489603.2
1,3,1008.4046822742,1008.4046822742,24283457527.577,75806785614.738,36019962568.136,64095054148.079,65777148924.679,122866898088.6,18247102406708,12826994162002,1813689838935.3
1,3,1011.9933110368,1011.9933110368,16246655258.539,51673478249.183,24657711655.704,44239484277.377,45955573416.977,101538407865.25,16988697794831,11950180535015,1690277356939.8
1,3,1015.5819397993,1015.5819397993,10840574335.142,35075073730.029,16801485875.732,30369037454.207,31959763177.395,85179411421.812,15767719609476,11096850761160,1569983306730.1
1,3,1019.1705685619,1019.1705685619,7215846576.9655,23716413095.327,11399697148.486,20743456419.095,22147224446.908,72465195203.998,14585559149823,10268765774817,1453111343402.5
1,3,1022.7591973244,1022.7591973244,4792532993.3932,15979235419.32,7704478323.003,14104011303.151,15310569656.134,62405829673.042,13442220824418,9466515820690.5,1339786423761.5
1,3,1026.347826087,1026.347826087,3176644928.3946,10731113109.213,5188456299.2699,9549578291.4374,10572841029.295,54270615493.82,12336732373171,8689851016672.4,1230004196840
1,3,1029.9364548495,1029.9364548495,2101692346.0469,7185022988.1458,3482611872.2009,6441085971.7689,7304036294.7803,47525930068.108,11267448862450,7937930556066.8,1123668542044.2
1,3,1033.525083612,1033.525083612,1388117227.4269,4797393471.694,2330536192.9192,4329159096.7681,5056044542.4272,41785506263.009,10232274314768,7209507441882.7,1020619614256.9
1,3,1037.1137123746,1037.1137123746,915347112.28553,3194908509.9703,1555190952.5186,2900231531.3128,3512970715.7827,36771630140.162,9228820610027,6503063114894.5,920654435060.2
1,3,1040.7023411371,1040.7023411371,611860503.15378,2153417101.6328,1049977050.1138,1964458130.6917,2482640552.8981,32319465537.977,8256934882199.4,5818590561588.9,823779360409.93
1,3,1044.2909698997,1044.2909698997,410063506.1772,1453951199.7479,709978915.8068,1332185999.7299,1770072212.0139,28242726081.119,7311754943320.7,5152766527639.2,729531431124.03
1,3,1047.8795986622,1047.8795986622,273883976.5301,977696124.56422,478060383.00502,899388910.92949,1267536619.9007,24434113887,6389522248351.3,4502998073491.3,637547432325.8
1,3,1051.4682274247,1051.4682274247,182237192.81196,654409206.11284,320360658.68536,604125388.31889,910579820.89852,20827556875.199,5487509521631.3,3867391739790.3,547560874843.09
1,3,1055.0568561873,1055.0568561873,120646346.48373,435258398.73859,213279252.37318,403008411.36462,653808358.89685,17373628265.358,4603006286470.5,3244042933788.8,459301741758.76
1,3,1058.6454849498,1058.6454849498,79210350.930117,286418538.87914,140428307.58105,265771641.68964,465386242.73377,14035037106.97,3733342254004.7,2631029354986.8,372495085911.38
1,3,1062.2341137124,1062.2341137124,51165641.904546,184456872.93827,90429741.225601,171315053.84796,323002614.70704,10783516564.296,2875936484185.3,2026370316403.8,286856487970.63
1,3,1065.8227424749,1065.8227424749,31875428.513168,113023131.37635,55332719.445713,104846034.17989,210935152.21691,7597903603.5506,2028426226590.4,1427895235782.4,202084371343.15
1,3,1069.4113712375,1069.4113712375,18120706.717261,60468464.078047,29478480.957429,55815272.388906,117909484.76052,4463183833.7604,1189005020165.2,832876210163.9,117854228635.74
1,3,1073,1073,7600102.1089558,18106199.10144,8682434.7950105,16415964.545131,35517107.558338,1370175047.3201,357208718789.33,237151643742.32,33828024343.59
