x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21
1,3,287.09030100334,287.09030100334,1364978682813.3,31158866515308,13882769197110,18946393952334,5539871649859.5,7225316144900,5240622655785,5013130081230.4,4698166436983.4,4253456916302.6,2660814005160.7,5824203294504.6,2841585864709.3,3274532551387.7,3335418223302.7,3796186465733.9,6381788549782.1,1797127952076,1272853778214.2,199957369865.54,58002940716.131
1,3,290.67892976589,290.67892976589,1362823068388.7,31109661063986,13860845662587,18916475127980,5531123608432.6,7213906934385.8,5232347602534.2,5005214461914.1,4690748357156,4246741204873,2656612980599,5815008148648.7,2837099716949.8,3269362954733.8,3330152380810,3790192710999.2,6371711528450.1,1794290103735.9,1270843768819.8,199641606409.8,57911345843.102
1,3,294.26755852843,294.26755852843,1360667453964.2,31060455612663,13838922128063,18886556303626,5522375567005.8,7202497723871.6,5224072549283.4,4997298842597.7,4683330277328.7,4240025493443.5,2652411956037.3,5805813002792.8,2832613569190.4,3264193358079.9,3324886538317.2,3784198956264.5,6361634507118.1,1791452255395.8,1268833759425.5,199325842954.06,57819750970.074
1,3,297.85618729097,297.85618729097,1358539291844.4,31011875413217,13817277042242,18857016477723,5513738236901.7,7191232687216.5,5215901938481.1,4989483004988.2,4676005591639.5,4233394234881.1,2648263720659.1,5796733263778.9,2828183701948.8,3259088628344.6,3319686906819.5,3778280899224.1,6351685312894.3,1788650481459.2,1266849323933.4,199014098910.84,57729321673.268
1,3,301.44481605351,301.44481605351,1356416018218.7,30963406553788,13795681540411,18827544140932,5505120621413.6,7179993323927,5207749925982.1,4981684935733.2,4668697536855.9,4226778015032.1,2644124885570.4,5787674075522.6,2823763856706.6,3253995449608.4,3314499065663.5,3772376321843.6,6341758881133.1,1785855131373.2,1264869442444,198703070613.51,57639099933.26
1,3,305.03344481605,305.03344481605,1354313249725.4,30915405559660,13774294554415,18798356208866,5496586142892.6,7168862334304.9,5199676480824.3,4973961981941.9,4661459835272.5,4220225447911,2640025850756,5778701915015.4,2819386446801.7,3248951146233.8,3309361013587.1,3766528475728.6,6331927955062.4,1783086696393,1262908630769,198395038606.42,57549747240.915
1,3,308.6220735786,308.6220735786,1352222061156.7,30867668784502,13753025324190,18769328889531,5488098614559.5,7157792546868,5191647405236,4966281448330.9,4654261864462.1,4213708827585.3,2635949292469.5,5769778901949,2815033001531.8,3243934444388.2,3304251079046.3,3760712667630.7,6322150964205.8,1780333461260.7,1260958588447.4,198088698703.27,57460885328.452
1,3,312.21070234114,312.21070234114,1350144569899.2,30820244721164,13731895469688,18740491802279,5479666709089.7,7146795298082.6,5183670936735.6,4958651230049.2,4647111038195.2,4207234878748.8,2631899422641.4,5760914274654.6,2810708032619,3238950545066.5,3299174545874,3754934873385.3,6312437893291.2,1777598230259.4,1259021299747.6,197784362461.57,57372604598.85
1,3,315.79933110368,315.79933110368,1348085285328.8,30773236319425,13710950875648,18711907574584,5471308738427.9,7135894468843.7,5175764394425.7,4951087891715.1,4640022877216.7,4200817649544.6,2627885027543.1,5752127254670.9,2806420914939.8,3234010247389.1,3294142410339.9,3749207607766.3,6302809785795.5,1774886930639.3,1257100963367.7,197482689519.01,57285096386.888
1,3,319.38795986622,319.38795986622,1346032979294.3,30726387220339,13690077258510,18683420224868,5462979095704.2,7125030587135.8,5167884650817,4943550188321.4,4632958739559.7,4194422168250.7,2623884236376.6,5743370006245.3,2802148320596.1,3229086682621.2,3289127314400.8,3743499731027,6293214269478.3,1772184808747.2,1255187127403.8,197182037757.22,57197884393.524
1,3,322.97658862876,322.97658862876,1344005477275,30680104335353,13669455916657,18655277211396,5454750139803.3,7114298029123,5160100158619.2,4936103599949.1,4625979988700.2,4188103986192.9,2619931798064.7,5734718575742.9,2797927346970.2,3224222592124.9,3284172782794.3,3737860768752.3,6283734592943.9,1769515307522.8,1253296396059.1,196885015608.22,57111725258.63
1,3,326.5652173913,326.5652173913,1341978286030.3,30633828543835,13648837734826,18627138510667,5446522444963.9,7103567115894.6,5152316859436.7,4928658152828.2,4619002307405.1,4181786772457.1,2615979965493.1,5726068471044.9,2793707020176.2,3219359247007,3279219010336.9,3732222670309,6274256368440.7,1766846215218.7,1251405954365.8,196588038963.75,57025579322.993
1,3,330.15384615385,330.15384615385,1339982451731.8,30588268478476,13628538397182,18599434962885,5438421990388.1,7093002160324,5144653934712.9,4921327857225.5,4612132544448.6,4175567261765,2612089251707.7,5717552139128.7,2789551958275.8,3214571110065.4,3274341835509,3726671731888.3,6264924652918.5,1764218382695.4,1249544738297.3,196295653696.32,56940765183.713
1,3,333.74247491639,333.74247491639,1337986617433.2,30542708413116,13608239059537,18571731415103,5430321535812.4,7082437204753.5,5136991009989.1,4913997561622.8,4605262781492.1,4169347751072.8,2608198537922.3,5709035807212.5,2785396896375.4,3209782973123.7,3269464660681,3721120793467.6,6255592937396.2,1761590550172.1,1247683522228.8,196003268428.9,56855951044.433
1,3,337.33110367893,337.33110367893,1336016013739.5,30497724329455,13588196362861,18544378132639,5422323499203.8,7072005829237.7,5129424974316.3,4906759950935.7,4598479881761.5,4163206881867.6,2604357019230.8,5700627156969.7,2781294372100.4,3205055378134,3264649148885.8,3715640030575.3,6246379191854,1758995938892.5,1245845836169,195714579598.54,56772209149.575
1,3,340.91973244147,340.91973244147,1334051715492.7,30452884190897,13568217804006,18517112385902,5414351058139.2,7061607837065.4,5121883152441.6,4899545503380,4591718690248.5,4157085666163.6,2600527795014.8,5692245417737.5,2777204977641.7,3200342913343,3259849047461.5,3710176805434.2,6237194928500.2,1756409630021.4,1244014030555.8,195426814554.51,56688735222.145
1,3,344.50836120401,344.50836120401,1332105963538.5,30408467450163,13548427907663,18490104122925,5406453904946.8,7051308038676.6,5114412552114.5,4892399185975.4,4585021348854.8,4151022257216.5,2596734732812.8,5683942833093,2773154202601.5,3195674952679.7,3255094275417.4,3704765168550,6228097391470.7,1753847744827.4,1242199524288.1,195141767192.24,56606049615.738
1,3,348.09698996656,348.09698996656,1330173083804.7,30364344572478,13528768954227,18463274568857,5398609005976.1,7041076392562.3,5106991383740.2,4885300154912.2,4578368323208,4144998969566.4,2592966769180.6,5675695186398.7,2769130231714.5,3191037880504.7,3250370964635.4,3699389336957.4,6219060047622.8,1751302811105.3,1240397024786.1,194858606061.33,56523911150.595
1,3,351.6856187291,351.6856187291,1328252123039,30320493741534,13509231195813,18436610404137,5390812465770,7030907817173.9,5099615961181.3,4878244883669.3,4571756308062.9,4139012810884.4,2589222032376.7,5667498379061.7,2765131064299.1,3186429391923.6,3245676771580.1,3694046644482.1,6210078406717.5,1748773562560.9,1238605634663.2,194577190168.02,56442278931.251
1,3,355.27424749164,355.27424749164,1326350564457.3,30277085759402,13489890723613,18410215466963,5383094645939.5,7020841910893,5092315005532.2,4871260846452.3,4565211051490.4,4133087092255.2,2585515105154.3,5659384330110.3,2761172272989.5,3181867432886.2,3241029977551.5,3688757897217.7,6201187441340.9,1746269846990.4,1236832328841.9,194298615243.87,56361470799.53
1,3,358.86287625418,358.86287625418,1324454335687.4,30233799427598,13470604445318,18383894485613,5375398450303.7,7010804207411,5085034505639.1,4864296376935.6,4558684133171.7,4127177976057.1,2581818563870.9,5651293014416.4,2757224572628.8,3177318254197.8,3236396202878.8,3683483968952.4,6192321385526.4,1743773144988.5,1235063990090.9,194020820587.2,56280889011.471
1,3,362.45150501672,362.45150501672,1322583985226,30191103755434,13451581299502,18357932588544,5367807248541.4,7000903439483.2,5077853326395.2,4857426916212.4,4552246254205.8,4121349471117.1,2578172450359.7,5643312077527.1,2753330723137.6,3172831129073.8,3231825642241.1,3678281992689.4,6183576275321.5,1741310496588.6,1233319768397.9,193746814432.51,56201406209.9
1,3,366.04013377926,366.04013377926,1320713634764.5,30148408083270,13432558153686,18331970691476,5360216046779.1,6991002671555.4,5070672147151.3,4850557455489.1,4545808375239.9,4115520966177.1,2574526336848.5,5635331140637.8,2749436873646.4,3168344003949.9,3227255081603.4,3673080016426.3,6174831165116.5,1738847848188.7,1231575546704.9,193472808277.82,56121923408.329
1,3,369.62876254181,369.62876254181,1318873150202.5,30106394231423,13413838824765,18306423439342,5352746086407.8,6981260031212.7,5063605659736.2,4843797707379.6,4539473315258.2,4109785547193,2570938454462.4,5627477666744.7,2745605212291.8,3163928536895,3222757508141.9,3667961116448.2,6166225724341.6,1736424528954.4,1229859178402,193203177485.5,56043709853.447
1,3,373.21739130435,373.21739130435,1317033876866.5,30064408031126,13395131817285,18280893003333,5345281043039.3,6971523803810.2,5056543823703.2,4837042408717.7,4533142425149.6,4104053903354.4,2567352933667.5,5619629362174.7,2741776073007,3159515975967.6,3218262894710.4,3662845585668.7,6157625947927.4,1734002804733.3,1228143939706.7,192933724138.1,55965547773.474
1,3,376.80602006689,376.80602006689,1315217860102.9,30022952818831,13376661443094,18255685537152,5337910436257.5,6961910744834.6,5049571323344,4830372567304.9,4526891622838.2,4098394766537.1,2563812770856.9,5611880342409.5,2737995374248.7,3155159232788,3213825131574.9,3657794760588.6,6149134961024.1,1731611716850.7,1226450399277.1,192667679356.1,55888374462.968
1,3,380.39464882943,380.39464882943,1313409543214.8,29981673408086,13358269414363,18230585001066,5330571095904.2,6952338464935.8,5042628400583.3,4823731019406.8,4520667336302.7,4092759635623.3,2560287625342.3,5604164194239.5,2734230713366.1,3150820969963.1,3209406190654.1,3652765358520.3,6140679992570.6,1729230772164.9,1224764042792.7,192402763095.04,55811528518.06
1,3,383.98327759197,383.98327759197,1311617934439.6,29940775430178,13340047346763,18205716429046,5323299581789.3,6942854647112.8,5035749640685.5,4817150848968,4514500570476.2,4087176579875.8,2556795055831.8,5596519353399.9,2730500844072.3,3146522799028.1,3205028083030.5,3647782429118.7,6132303155057.4,1726871830354.4,1223093270379.3,192140294973.78,55735392726.582
1,3,387.57190635452,387.57190635452,1309840472234.8,29900200407142,13321969183333,18181044258381,5316085495383.8,6933445729129.6,5028925206758.3,4810622646130.1,4508382506783.8,4081637615583,2553330068055.8,5588934887670.7,2726800432423.4,3142258573443,3200684548498.1,3642838847598.6,6123992470128,1724531518129.7,1221435692822.8,191879899664.82,55659858213.984
1,3,391.16053511706,391.16053511706,1308073212181.3,29859858271695,13303994782159,18156513696512,5308912815005.5,6924090814618.3,5022139942389.2,4804131912356.6,4502299557426.9,4076130441323.9,2549884967044.2,5581393953951.2,2723121259800.2,3138018820751.1,3196365940057.7,3637923637332.3,6115729484584.5,1722204637979.8,1219787628297.6,191620998734.59,55584757200.274
1,3,394.7491638796,394.7491638796,1306326502310.5,29819985241474,13286229389190,18132268377096,5301823538744.6,6914844679244.5,5015433577219.9,4797716652480.3,4496287338839.7,4070687301696.5,2546479923921,5573940706713.2,2719484868924.5,3133828363782.4,3192097540218.7,3633065575253.1,6107562579864.3,1719904814044.3,1218158725861.8,191365107929.89,55510529382.92
1,3,398.33779264214,398.33779264214,1304583531680.7,29780197561265,13268502020262,18108074948742,5294749435170.9,6905618332520.4,5008741564973.8,4791315122514.6,4490287987699,4065255811637.8,2543082168341.4,5566503410403.2,2715856260493.4,3129646876396.7,3187838277511.1,3628217910346,6099413149837.6,1717609911198,1216533309333.6,191109764788.25,55436460417.55
1,3,401.92642140468,401.92642140468,1302867472731.9,29741024153371,13251048314039,18084254985391,5287784530898.1,6896534406628,5002152852108.5,4785012408046.9,4484381244819.8,4059908164655.5,2539736861919.2,5559180914469.2,2712283663071,3125529943970.3,3183644775624.2,3623445074895.2,6091389486875,1715350425908.2,1214932981221.5,190858363230.81,55363534725.321
1,3,405.51505016722,405.51505016722,1301151413783,29701850745478,13233594607817,18060435022040,5280819626625.2,6887450480735.5,4995564139243.2,4778709693579.3,4478474501940.7,4054560517673.2,2536391555497,5551858418535.2,2708711065648.6,3121413011543.9,3179451273737.4,3618672239444.5,6083365823912.5,1713090940618.4,1213332653109.4,190606961673.37,55290609033.092
1,3,409.10367892977,409.10367892977,1299463220510.6,29663313370754,13216424253161,18037001739495,5273967785642.3,6878514015102.9,4989082380454.5,4772509289699.4,4472663642379.7,4049299679369.3,2533100553752.4,5544654782631.4,2705196457936,3117362908559.1,3175325850897.1,3613976883887.2,6075472392306.3,1710868126350.2,1211758298087,190359640392.01,55218866914.719
1,3,412.69230769231,412.69230769231,1297777708102.9,29624837186678,13199281158823,18013605658233,5267126822104.9,6869591736134.7,4982610911364.2,4766318728783.1,4466862007436,4044047192641.6,2529814776481.4,5537462581858.3,2701687429221.7,3113319235014,3171206977717,3609288982414.5,6067591489828.6,1708648840079.8,1210186441849.7,190112711660.53,55147238664.076
1,3,416.28093645485,416.28093645485,1296113572283.4,29586848988506,13182355496391,17990506314069,5260372623303.2,6860782618592.8,4976221519745.3,4760206682148.6,4461133952948.9,4038861320663.4,2526570671094.9,5530361598601.6,2698222904067.2,3109326840660.7,3167140335825,3604660533725.9,6059810540495.9,1706457699545.8,1208634519061.4,189868914220.13,55076518759.371
1,3,419.86956521739,419.86956521739,1294458490091.1,29549067467021,13165521922901,17967532646980,5253655171973.3,6852021428313.9,4969866890400.7,4754127888670.5,4455437061995.4,4033703662032.5,2523344215003.1,5523299248703,2694777227506.9,3105356164585.2,3163095815452.4,3600057265077.1,6052071924322.5,1704278479576.5,1207091038687.4,189626442975.55,55006183566.452
1,3,423.45819397993,423.45819397993,1292818348560,29511627023446,13148840328689,17944766396168,5246998368570.3,6843339337136.9,4963569632602.3,4748103976106.2,4449791603748.5,4028592567871.9,2520146888259.1,5516300658243.8,2691362657732.5,3101421333977.2,3159087808012.3,3595495554588.3,6044403171346.1,1702118932898.2,1205561492156.7,189386160636.27,54936483326.852
1,3,427.04682274247,427.04682274247,1291193589107.9,29474537734835,13132315203941,17922213689691,5240404004920.6,6834738682022.8,4957331441376.6,4742136565897,4444199097773.4,4023529413916.1,2516979551481.5,5509367710979,2687980113785.5,3097523407881.1,3155117392269.2,3590976630083.9,6036806345655.9,1699979640752.8,1204046291141,189148131872.91,54867436800.089
1,3,430.63545150502,430.63545150502,1289577382954.3,29437643688230,13115877065679,17899779694727,5233844352037.2,6826183297852,4951126085636.8,4736200565665,4438636028479.5,4018492910499.7,2513828886345.5,5502471254498.1,2684615373247,3093645998636.7,3151167875742.6,3586481491039.6,6029249503351.2,1697851607897.4,1202539064844.7,188911355899.58,54798753675.141
1,3,434.22408026756,434.22408026756,1287982851053.8,29401244389323,13099659353157,17877646517444,5227372657026.7,6817742631283.5,4945003935766.4,4730344159031.3,4433147552406.5,4013523940157.5,2510720467529.3,5495667266495.4,2681295746951.7,3089820579562.1,3147271318307.1,3582046624893.5,6021793979857,1695752106339.2,1201052046669,188677754524.76,54730991418.673
1,3,437.8127090301,437.8127090301,1286390524852.8,29364895435950,13083464069584,17855543948591,5220909911774.6,6809313637284.3,4938890252160.5,4724495851161,4427666666276.6,4008561841262.7,2507616347200,5488872687437.9,2677980711291.4,3086000450653.3,3143380149376.4,3577617891426.6,6014348765704.3,1693655507920.5,1199567084730.8,188444476175.17,54663322863.438
1,3,441.40133779264,441.40133779264,1284826123005.2,29329183861537,13067552738502,17833828885199,5214560471260.3,6801032419052.7,4932883752217.4,4718750074357,4422281869503,4003686735504.7,2504566646097.5,5482197226465.9,2674723793480.6,3082247295715.3,3139557199395.9,3573266798225,6007034068733.4,1691595663506.4,1198108154943.5,188215287353.76,54596840574.161
1,3,444.98996655518,444.98996655518,1283261721157.6,29293472287124,13051641407420,17812113821807,5208211030746.1,6792751200821.1,4926877252274.4,4713004297553,4416897072729.5,3998811629746.8,2501516944995,5475521765493.8,2671466875669.8,3078494140777.3,3135734249415.5,3568915705023.5,5999719371762.6,1689535819092.2,1196649225156.1,187986098532.35,54530358284.883
1,3,448.57859531773,448.57859531773,1281723242304.9,29258352458598,13035993721819,17790758568160,5201966797793.5,6784607198761,4920970277349,4707353725511.4,4411601499033.3,3994017301340.7,2498517775296.1,5468956911358.5,2668263922687.7,3074803174695.2,3131974643626.3,3564636702991.8,5992525866613.4,1687510103797.8,1195214468833.1,187760707274.76,54464977564.276
1,3,452.16722408027,452.16722408027,1280188863095.2,29223326212887,13020387730951,17769460217333,5195739203097.5,6776484897021.9,4915079042003.1,4701718209813.9,4406320035695.9,3989235747627.7,2495526596985.3,5462409549358.7,2665069504079.4,3071122043592,3128225055528.8,3560369101959.9,5985351527583,1685489785920.1,1193783535470,187535916590.37,54399771053.41
1,3,455.75585284281,455.75585284281,1278674038348.2,29188746395035,13004980671513,17748433370016,5189590995794.7,6768466135614.3,4909262905906.8,4696154533374.9,4401105898064.2,3984515146443.3,2492573548131.6,5455945650139.6,2661915807515.5,3067487837810.3,3124523260215.5,3556155895393.7,5978268641726.5,1683495223572.6,1192370844511.2,187313991688.99,54335395836.868
1,3,459.34448160535,459.34448160535,1277169573081.2,29154403083832,12989679001121,17727550358671,5183484846006.6,6760502227362.1,4903486555570.9,4690628915632.1,4395927427957.9,3979826836429.7,2489640699339.3,5449525967476.5,2658783684502.8,3063878491925.4,3120846784359.7,3551971505695.7,5971234205542.6,1681514305880,1190967817935.5,187093585009.93,54271461019.889
1,3,462.93311036789,462.93311036789,1275678348969.8,29120362030998,12974512002298,17706851135006,5177432434828.5,6752608406552.1,4897761040395.1,4685151926105.4,4390794530670.3,3975179785521.8,2486733660960.9,5443162781020.2,2655679124892.5,3060300906679.4,3117202659013.6,3547823938969.7,5964261678360.8,1679550821835.6,1189577138638.7,186875117959.91,54208088856.897
1,3,466.52173913043,466.52173913043,1274203710633,29086699584785,12959513692100,17686382122447,5171447336240.2,6744802376759.8,4892099200969.1,4679735847926.6,4385718717562,3970584415468.1,2483858952518.3,5436870361299.3,2652609090998.8,3056763104577.4,3113599055679.3,3543722496429.1,5957366697941.9,1677609175051.3,1188201925453.2,186659080475.05,54145421470.174
1,3,470.11036789298,470.11036789298,1272736037590.5,29053196109322,12944586197125,17666009745550,5165490493186.9,6737033198561.6,4886464090422,4674345338293.5,4380666866552.9,3966010739324.6,2480997814996.9,5430607645929.7,2649553549408.2,3053242003110.9,3110012464643.5,3539640416893.7,5950504267260,1675676693886.5,1186833203833.7,186444062764.31,54083049898.244
1,3,473.69899665552,473.69899665552,1271291143197.8,29020212516987,12929890289659,17645953396922,5159626054403.2,6729384536384,4880916391510.4,4669038445650.6,4375693378960.6,3961508008924.2,2478181058551.8,5424442072903.3,2646545402095.4,3049775517847,3106481509043.6,3535621660326.7,5943748284205.4,1673774187109.7,1185485711627,186232380027.87,54021645731.459
1,3,477.28762541806,477.28762541806,1269846972527.8,28987245444075,12915201741672,17625907091866,5153764552328.5,6721739704383.1,4875371470684.4,4663734210505.7,4370722381910.1,3957007533320.7,2475365712623.8,5418279587319.3,2643538761138.7,3046310768505.5,3102952321655.6,3531604916166.6,5936995684135,1671872633005.1,1184138894186.5,186020803294.44,53960272313.293
1,3,480.8762541806,480.8762541806,1268431717622.2,28954938391432,12900807235738,17606262069687,5148020384106.8,6714247904025.1,4869937546044.4,4658536153562,4365850892461.6,3952597146321.3,2472606722780.2,5412240458021.6,2640592305434,3042915376552.4,3099493781758.9,3527668576107.8,5930378248489.9,1670009142155.6,1182819036485,185813461826.57,53900127431.582
1,3,484.46488294314,484.46488294314,1267016462716.5,28922631338789,12886412729804,17586617047508,5142276215885.1,6706756103667.1,4864503621404.3,4653338096618.3,4360979403013,3948186759321.9,2469847732936.6,5406201328723.8,2637645849729.3,3039519984599.4,3096035241862.3,3523732236049.1,5923760812844.8,1668145651306.1,1181499178783.5,185606120358.71,53839982549.871
1,3,488.05351170569,488.05351170569,1265625266811.3,28890873540337,12872262965592,17567306053121,5136629717559.5,6699391689476,4859162092303,4648228424833.2,4356190745909.5,3943851363952.2,2467135655049.3,5400264885561.3,2634749494965,3036182326956.9,3092635506032.5,3519862822275.8,5917255894841.9,1666313847506,1180201764640.8,185402304660.03,53780860406.026
1,3,491.64214046823,491.64214046823,1264239544477.9,28859240700622,12858168881640,17548071052129,5131005439741.5,6692056256428.4,4853841583760,4643138861220.2,4351420933678.6,3939533029643.7,2464434249923.3,5394351804131.9,2631864538475.5,3032857804228.4,3089249148492.9,3516008634647.9,5910776575301,1664489252706.4,1178909456547,185199291095.73,53721970941.392
1,3,495.23076923077,495.23076923077,1262871634574.3,28828014485417,12844255975791,17529083315473,5125453461415.8,6684815119208.2,4848589469242,4638114722566.4,4346712435812.2,3935270205976.1,2461767570393.6,5388514733467.6,2629016666901.2,3029576015299.8,3085906318562.9,3512203989170.7,5904380543712.3,1662688111853.9,1177633759951.1,184998887069.81,53663838448.782
1,3,498.81939799331,498.81939799331,1261515359036.4,28797053861059,12830461408223,17510257081979,5119948706223.3,6677635572246.2,4843382026962.2,4633133316875.9,4342043986033.2,3931043639636.2,2459123572232.9,5382727309991.2,2626193017708.3,3026322138378.1,3082591919124.5,3508431702642.5,5898038912478.9,1660902290180.5,1176368913320.4,184800187489.85,53606200379.985
1,3,502.40802675585,502.40802675585,1260170687255.4,28766358101570,12816784843258,17491591883710,5114491036732.3,6670517435574.7,4838219126096.1,4628194518822.5,4337415466772.6,3926853224100.8,2456502188787.9,5376989386916.2,2623393518922.9,3023096091276.2,3079305868211,3504691681068.8,5891751518812,1659131741238,1175114883729.2,184603187190.43,53549055234.129
1,3,505.99665551839,505.99665551839,1258843777577.8,28736067776049,12803288907247,17473173185290,5109105442269.6,6663493300866.8,4833124405665.8,4623320941133.8,4332848069957.6,3922718145327.2,2453915422141.7,5371327235098.9,2620630987650.9,3019912643838.2,3076063210953.4,3501001048108.5,5885547147676.6,1657384570571.4,1173877411997.6,184408788013.84,53492664615.309
1,3,509.58528428094,509.58528428094,1257522294791.8,28705901328727,12789848163888,17454829808626,5103741871510.6,6656497890078.2,4828050518978.8,4618467292719.5,4328299350242,3918599975704.7,2451339233245.3,5365688236362,2617879752544.9,3016742213965.4,3072833813564.4,3497325506229.1,5879368144851.3,1655644543582.4,1172644999950.1,184215183685.83,53436504562.263
1,3,513.17391304348,513.17391304348,1256224658464.1,28676279218095,12776649944120,17436817405419,5098475075731.1,6649628695876.3,4823068178432.5,4613701216093.3,4323832700097.7,3914556107061.7,2448809524338.1,5360150975231.2,2615178154241.5,3013628984944.5,3069662681739.6,3493716276494.8,5873300613634.6,1653935906829.2,1171434820804.3,184025072024.47,53381357644.809
1,3,516.76254180602,516.76254180602,1254927022136.4,28646657107464,12763451724352,17418805002213,5093208279951.7,6642759501674.5,4818085837886.2,4608935139467.1,4319366049953.3,3910512238418.8,2446279815431,5354613714100.3,2612476555938,3010515755923.6,3066491549914.9,3490107046760.6,5867233082417.9,1652227270075.9,1170224641658.5,183834960363.1,53326210727.355
1,3,520.35117056856,520.35117056856,1253657851875.6,28617684843931,12750543063594,17401187784772,5088057035960.2,6636041014990.6,4813212807631.6,4604273627870.2,4314997394947.6,3906557088812.5,2443805605953.2,5349197935046.2,2609834228352.3,3007470828543.5,3063389987972.7,3486576995345.4,5861298658406.5,1650556117149,1169041011450.1,183649019387.18,53272273624.729
1,3,523.9397993311,523.9397993311,1252389392688.6,28588728813383,12737641635934,17383580438954,5082908678417.9,6629326292935.5,4808342507915.4,4599614728276.5,4310631187831.1,3902604155381.3,2441332782834.6,5343785190578.1,2607193381331.4,3004427607318,3060290163865.4,3483048921780.9,5855367559373.2,1648885900556.9,1167858044426.2,183463182593.74,53218366742.917
1,3,527.52842809365,527.52842809365,1251143211677.7,28560281375094,12724966828858,17366282386209,5077850758154.3,6622729523558.9,4803557761188.8,4595037668004.7,4306341678398.7,3898720659901.3,2438903397738.5,5338467527245.2,2604598923771.4,3001437842836.2,3057244789412.4,3479582819926.2,5849540643058.7,1647245022213.3,1166695856762.8,183280610096.59,53165406759.851
1,3,531.11705685619,531.11705685619,1249903841155.3,28531989414605,12712361300206,17349078885055,5072820484770.8,6616168812582.2,4798799168204.1,4590485626198.3,4302075615621.3,3894858391759.7,2436487291743.9,5333178930429.8,2602018647574.2,2998464420201.7,3054216060341.7,3476135662962.9,5843745575636.5,1645613112638.4,1165540021396.8,183099035502.19,53112736245.868
1,3,534.70568561873,534.70568561873,1248680601844,28504065700216,12699919848308,17332099311604,5067855687569.5,6609693498649.1,4794102515086.3,4585992835615.8,4297865081540.8,3891046396350.7,2434102634732.2,5327959171820.7,2599471956896.5,2995529699967.9,3051226753328.5,3472733374159.3,5838025936242.5,1644002443690.4,1164399230090.6,182919824229.87,53060751277.48
1,3,538.29431438127,538.29431438127,1247470238359.4,28476435917445,12687609361397,17315298475775,5062943153026.4,6603286348074.9,4789455301963.1,4581547338970.8,4293698870101.2,3887274528306.4,2431743080091.8,5322794359415.1,2596952073959.8,2992625871736,3048268912742.6,3469366898825.9,5832366503004.8,1642408728871.1,1163270446854,182742499345.71,53009313507.079
1,3,541.88294314381,541.88294314381,1246269894035.3,28449034844155,12675400774679,17298636706982,5058071281287.8,6596932231552.7,4784846555203,4577138638922.8,4289567143479.3,3883533880940.6,2429403056021,5317672296847.7,2594453048246.8,2989746078591.2,3045335554712,3466028288461.6,5826753912652.4,1640828204808,1162151006133.1,182566642105.9,52958301467.247
1,3,545.47157190635,545.47157190635,1245088457898,28422065392009,12663384494278,17282237385873,5053276148502.4,6590678201035,4780310402266,4572799381510.5,4285500496697.4,3879852153322.8,2427099890093.4,5312630911888.9,2591993384342,2986911644527,3042448400225,3462742264941.5,5821229724317.9,1639272574375.2,1161049196632.8,182393554608.43,52908092867.284
1,3,549.0602006689,549.0602006689,1243910962367.5,28395185890171,12651408289445,17265892756474,5048497007357.1,6584445027380,4775789377089,4568474595170.4,4281447411790.7,3876182703830,2424804404913.7,5307606339262.2,2589541923070.9,2984086662845.3,3039570873920.1,3459467199679.6,5815723957727.7,1637722131491.4,1159951061301.8,182221044298.67,52858051696.206
1,3,552.64882943144,552.64882943144,1242758374364.7,28368874940315,12639685391619,17249893818841,5043818945117.5,6578343684408.3,4771363970460.5,4564241276629.9,4277480047891.8,3872590861100.8,2422557467700,5302688032917.3,2587142308465.6,2981321427160.3,3036754204794.1,3456261398653.9,5810334630085.4,1636204477724.9,1158876149417.9,182052182238.97,52809068798.592
1,3,556.23745819398,556.23745819398,1241605786361.9,28342563990459,12627962493792,17233894881207,5039140882877.9,6572242341436.6,4766938563832.1,4560007958089.5,4273512683992.8,3868999018371.5,2420310530486.2,5297769726572.3,2584742693860.4,2978556191475.4,3033937535668.1,3453055597628.3,5804945302443.1,1634686823958.5,1157801237534,181883320179.26,52760085900.978
1,3,559.82608695652,559.82608695652,1240479860505.4,28316861653822,12616510756608,17218266002514,5034571024468.8,6566282121707.3,4762615515702.2,4555872554562.2,4269637083173.2,3865490252797.1,2418115563515.1,5292965176808.3,2582398580183.4,2975854913253.5,3031186013431.2,3449923942340.9,5799680620131.2,1633204270622.1,1156751186344.8,181718363586.3,52712235885.671
1,3,563.41471571906,563.41471571906,1239356039202.4,28291207357545,12605080423256,17202666334105,5030009707035.8,6560333041419.4,4758300547152.2,4551744879872.1,4265768725593.1,3861988044846.3,2415924698770.3,5288169606321.9,2580058847424.4,2973158683458.7,3028439633507.7,3446798139683.4,5794425776591.1,1631724487907.9,1155703097513.2,181553715267.98,52664475293.453
1,3,567.00334448161,567.00334448161,1238252788251.7,28266022627417,12593859304375,17187352188066,5025531875415.3,6554492846388.9,4754064554487.6,4547692752688.3,4261971169112.1,3858549936426.2,2413773932502.2,5283461806146.1,2577761937180.5,2970511800962.2,3025743518075.4,3443729544549.5,5789267105028.8,1630271787703.9,1154674190563.7,181392080312.56,52617588804.961
