x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
1,3,656.71906354515,656.71906354515,1208264723677.5,27581751607567,29097283748115,11304073969482,9078632472926.3,10280170245013,5155348325759.9,5412376695589.5,2952475140465.4,3360358505818.9,5649137685449.1,1590814306780.5,1126728563534.6,177002076511.34,51344136963.599
1,3,660.30769230769,660.30769230769,1207539651778.1,27565199534196,29079821506466,11297289916693,9073183933182.4,10274000507732,5152254266501.3,5409128334258.7,2950703126035.7,3358341659721.6,5645747101180.8,1589859502711.2,1126052301400,176895839792.45,51313320215.363
1,3,663.89632107023,663.89632107023,1206841926847.3,27549271735228,29063017855666,11290761723263,9067940882637.9,10268063457104,5149276896448.1,5406002480604.7,2948997940387.7,3356400875043.4,5642484384750.8,1588940706583.7,1125401542644.6,176793609494.25,51283665636.001
1,3,667.48494983278,667.48494983278,1206144201916.4,27533343936261,29046214204866,11284233529833,9062697832093.5,10262126406476,5146299526394.8,5402876626950.8,2947292754739.7,3354460090365.3,5639221668320.7,1588021910456.2,1124750783889.1,176691379196.06,51254011056.638
1,3,671.07357859532,671.07357859532,1205480259262.1,27518187341134,29030224188246,11278021432408,9057708649802.3,10256476825193,5143466318412.5,5399902123372,2945670131550,3352613274887.7,5636116926031.1,1587147600550.2,1124131533537.9,176594098679.48,51225792291.124
1,3,674.66220735786,674.66220735786,1204816649813.9,27503038352657,29014242196779,11271812452746,9052721971500.9,10250830079320,5140634532350.3,5396929112611,2944048322702.2,3350767386260.6,5633013741894.8,1586273729427.1,1123512593965,176496866984.29,51197587687.537
1,3,678.2508361204,678.2508361204,1204179621291.6,27488496146005,28998900333925,11265852159487,9047935021482.4,10245409496752,5137916164169.9,5394075174788.5,2942491468861.4,3348995426585.9,5630034841398.1,1585434857090,1122918443088.2,176403529444.12,51170512685.767
1,3,681.83946488294,681.83946488294,1203550069200.2,27474124609195,28983738520380,11259961814384,9043204249142.5,10240052527256,5135229697096.4,5391254728673.8,2940952884949.5,3347244260946.3,5627090898225.9,1584605828879.8,1122331264541,176311287214.96,51143755407.692
1,3,685.42809364548,685.42809364548,1202939922304,27460196032502,28969043986343,11254253002849,9038619271762.3,10234860648932,5132626020972.8,5388521201748.3,2939461716041.3,3345547060800.9,5624237677033,1583802348220.8,1121762180579.9,176221887531.56,51117822685.616
1,3,689.01672240803,689.01672240803,1202344371607.8,27446600641558,28954700930616,11248680737237,9034143958437.7,10229792948888,5130084618547.5,5385853053700.1,2938006211751.6,3343890452422.1,5621452695100.4,1583018083919.3,1121206707005,176134625954.28,51092510178.086
1,3,692.60535117057,692.60535117057,1201761072490.4,27433284923341,28940652913267,11243223092025,9029760700400.7,10224829487953,5127595490616.6,5383239786726.5,2936580645477,3342267918128.2,5618724995603.7,1582249950520.4,1120662658482.3,176049159181.13,51067718301.191
1,3,696.19397993311,696.19397993311,1201199463453.4,27420464335101,28927127229103,11237968369696,9025540416183.4,10220050570959,5125198908961.8,5380723680693.9,2935208081184.4,3340705708275.8,5616098708395.7,1581510375120.4,1120138836765,175966869912.43,51043848143.901
