x,y,z,id,group1,group2,group3,group4,group5,group6
1,3,864.85953177258,864.85953177258,29280463048198,45744157813058,19837086811404,5868430376155.6,15939400538118,129800600081.99
1,3,868.44816053512,868.44816053512,29317224546509,45802096531959,19861972508805,5875675201168.9,15958689488443,129957403388.41
1,3,872.03678929766,872.03678929766,29354616129145,45861048363562,19887236103930,5883012424429.6,15978175091672,130115770967.43
1,3,875.6254180602,875.6254180602,29393654035444,45922268517846,19913090014458,5890452706275.8,15997817932875,130275345119.26
1,3,879.21404682274,879.21404682274,29434114065692,45985448090001,19939453850035,5897982011979.2,16017596599064,130435961530.34
1,3,882.80267558528,882.80267558528,29476098049208,46049951067486,19965757971997,5905441647521.6,16037260055371,130595719602.66
1,3,886.39130434783,886.39130434783,29521221690261,46117180532461,19991939071620,5912757748186.5,16056686155598,130753709320.38
1,3,889.97993311037,889.97993311037,29567341939124,46184631798893,20017678819386,5919950460251.9,16076061166435,130911509966.69
1,3,893.56856187291,893.56856187291,29620982306683,46253756715958,20040088251742,5926212117087.7,16095050671281,131067883934.05
1,3,897.15719063545,897.15719063545,29674622674242,46322881633023,20062497684098,5932473773923.4,16114040176126,131224257901.41
1,3,900.74581939799,900.74581939799,29743433700885,46385804748581,20073382711173,5936444371764.1,16135820615292,131410424902.23
1,3,904.33444816054,904.33444816054,29813795469995,46448093916931,20083089715290,5940180777902.1,16157886343341,131599637342.4
1,3,907.92307692308,907.92307692308,29906081544242,46486735452833,20069998144716,5940890281912,16193884706806,131918083758.26
1,3,911.51170568562,911.51170568562,30007875903890,46515121318736,20047019129428,5940287057918,16235925472670,132292577265.1
1,3,915.10033444816,915.10033444816,30134008642044,46491917234134,19988706639214,5937659084336.6,16315911885207,133014337085.76
1,3,918.6889632107,918.6889632107,30285702839535,46414530640129,19893285054717,5932904611069.4,16435750833700,134100814455.65
1,3,922.27759197324,922.27759197324,30450141574398,46261133100527,19758995207494,5929935114894.1,16624435307593,135764223086.16
1,3,925.86622073579,925.86622073579,30647681583205,45910313005696,19523753166025,5931601723897.5,16991931654348,138926090165.88
1,3,929.45484949833,929.45484949833,30839126229513,45517785235249,19273183336352,5936426610419.5,17407496739162,142579206395.99
1,3,933.04347826087,933.04347826087,30947329754772,44555677940094,18813290062224,5984382411849.2,18479510992461,152941050778.92
1,3,936.63210702341,936.63210702341,31055533280030,43593570644938,18353396788096,6032338213278.9,19551525245759,163302895161.85
1,3,940.22073578595,940.22073578595,30549287370693,41646197922056,17677983600481,6163277180940.2,22281030318326,180159405581.14
1,3,943.80936454849,943.80936454849,29941742754170,39536393421319,16967039598808,6307896830825.6,25283790874114,198086632703.95
1,3,947.39799331104,947.39799331104,27383036364595,36442005951788,16270440298438,6056978811244.8,32016914345913,307265973926.23
1,3,950.98662207358,950.98662207358,23767753183724,32814455354373,15581608820645,5591872543712.2,40770072719276,465859396156.88
1,3,954.57525083612,954.57525083612,18609444249543,28324544975107,14690997548774,4848046696006.9,52199997889257,716988551651.51
1,3,958.16387959866,958.16387959866,12324424334320,22840959311695,13310885189762,4017821522484.1,65405586358414,1023576679857.4
1,3,961.7525083612,961.7525083612,8147612562901.5,17764129730565,11414859164522,3764589874165.6,74408282034834,1184132787773.2
1,3,965.34113712375,965.34113712375,5377563132386.1,13458358491586,9406343171864.9,3565061054333.9,80219190609290,1282937920602.6
1,3,968.92976588629,968.92976588629,3556964335968.8,10011570180540,7525797629331.8,3344872730576.6,83435671112275,1338164576462.9
1,3,972.51839464883,972.51839464883,2388945413250.8,7400097568379,5913967981795.3,3113504321755.4,84503755143370,1358050720595.6
1,3,976.10702341137,976.10702341137,1599546742070,5407431980126,4573327412274.6,2886907250262,84124560066956,1354090901251.3
1,3,979.69565217391,979.69565217391,1068042301606.9,3911725629391.9,3490020087086.5,2672702393088,82656695072025,1332114193674.9
1,3,983.28428093645,983.28428093645,711373365308.11,2804667931561.6,2634822661025.9,2474415395909.6,80392286995016,1296886464952.7
1,3,986.872909699,986.872909699,472742790602.12,1995098713318,1972555736800.1,2292864144725.8,77563771731105,1252217834694.6
1,3,990.46153846154,990.46153846154,313514437935.88,1409245930163.4,1467853061747.3,2127277049566,74352047937216,1201087959388.6
1,3,994.05016722408,994.05016722408,207525530073.77,989156123161.49,1088352877407.1,1976088511421.2,70894959575356,1145777655430
1,3,997.63879598662,997.63879598662,137130358037.62,690351868344.33,806158279377.89,1837448251854.5,67295380702229,1087996406046.1
1,3,1001.2274247492,1001.2274247492,90469600566.375,479334771835.31,598212371994.76,1709517558161.1,63628459130725,1028998180275.9
1,3,1004.8160535117,1004.8160535117,60165788150.844,333708689787.11,448322932282.32,1591046609451.4,59949442207561,969703988790.35
1,3,1008.4046822742,1008.4046822742,40373087721.19,233327094402.79,340449668409,1480443347150.7,56300570046547,910824663134
1,3,1011.9933110368,1011.9933110368,27010854454.98,162383191783.41,260938374310.67,1375958700740.6,52703213217113,852729589191.49
1,3,1015.5819397993,1015.5819397993,18022683646.557,112519636785.05,202364454757.66,1276676448206.9,49170555192557,795645004445
1,3,1019.1705685619,1019.1705685619,11996296154.681,77652174076.837,159123046543.7,1181843038100.8,45710268138205,739704856703.28
1,3,1022.7591973244,1022.7591973244,7967418722.8403,53387007331.653,127027658334,1090838954995.4,42325953433803,684974775066.55
1,3,1026.347826087,1026.347826087,5280970957.0876,36574939630.163,102981965504.94,1003152836589.4,39018245033588,631470473765.77
1,3,1029.9364548495,1029.9364548495,3493870170.3543,24974500571.931,84716563562.252,918359035595.67,35785643754898,579171699463.94
1,3,1033.525083612,1033.525083612,2307577129.9769,17000499600.222,70581677096.513,836098821096.01,32625140034463,528032664774.88
1,3,1037.1137123746,1037.1137123746,1521627358.0117,11538445994.544,59386671281.111,756065062182.41,29532672872962,477989753369.82
1,3,1040.7023411371,1040.7023411371,1017109732.8344,7912553166.2436,50406844711.783,678146238843.96,26508762273291,429052679764.24
1,3,1044.2909698997,1044.2909698997,681646907.6933,5431777193.8262,42855034063.627,601954494309.97,23543433321710,381061380043.84
1,3,1047.8795986622,1047.8795986622,455268658.30283,3712594199.8636,36282971418.227,527213049764.67,20628796696637,333888944511.6
1,3,1051.4682274247,1051.4682274247,302921901.0476,2524618628.5153,30416712077.661,453728429102.47,17759066974431,287442201866.22
1,3,1055.0568561873,1055.0568561873,200539475.85648,1704607455.6428,25057077843.329,381318226091.46,14928374620789,241626425959.04
1,3,1058.6454849498,1058.6454849498,131661431.98778,1137256436.7605,20059284983.982,309809515287.37,12130803571219,196345545833.8
1,3,1062.2341137124,1062.2341137124,85043913.550806,741082398.35224,15317764633.471,239040849184.09,9360414945604.8,151498967817.77
1,3,1065.8227424749,1065.8227424749,52978734.608682,458086157.14725,10754885341.98,168876231569.45,6611268145629.1,106954356571.78
1,3,1069.4113712375,1069.4113712375,30114662.260884,246165340.59388,6312332548.8093,99257132780.085,3877516821526.5,62370497703.433
1,3,1073,1073,12625888.213406,73473995.310429,1943805740.82,30345075686.98,1153766944844.1,16574342416.509
