x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12
1,3,419.86956521739,419.86956521739,26111037632762,21836851626510,8948878829982,10019647141483,7803485495732.5,5527932160601.4,4698503079908,5721529898440.6,10784885778537,6343009888570.1,2144485916702.2,168403740455.38
1,3,423.45819397993,423.45819397993,26088329835036,21817860929572,8941096323232.7,10010933427413,7796699094936.5,5523124723817,4694416966710,5716554096895.7,10775506564875,6337493609006.3,2142620937134.8,168257285991.6
1,3,427.04682274247,427.04682274247,26065490737763,21798760425748,8933268816920.2,10002169329398,7789873454194.7,5518289489740.4,4690307227016.8,5711549524553.5,10766073119258,6331945433524.6,2140745173988.6,168109984707.13
1,3,430.63545150502,430.63545150502,26042578542440,21779598789340,8925416258074.9,9993377181205.9,7783025967456.1,5513438780118,4686184333780.2,5706528934686.9,10756609481156,6326379500668.5,2138863407313.8,167962211973.23
1,3,434.22408026756,434.22408026756,26019481114989,21760282241571,8917500215540.8,9984513953228.1,7776123122463.8,5508548855109.9,4682028109164.7,5701467756048,10747069334605,6320768570220.9,2136966427560.7,167813244575.71
1,3,437.8127090301,437.8127090301,25996364813244,21740949909070,8909577704322.6,9975643482561.8,7769214636732,5503654934242.9,4677868488242.3,5696402441608.5,10737521392212,6315153054735.7,2135067897668.5,167664155447.73
1,3,441.40133779264,441.40133779264,25973009561237,21721417740458,8901573298988.2,9966681318812.9,7762234738734.8,5498710425447.2,4673665869771.4,5691284767562.6,10727874753762,6309479492266.6,2133149742875.2,167513525201.34
1,3,444.98996655518,444.98996655518,25949654309230,21701885571847,8893568893653.8,9957719155064,7755254840737.7,5493765916651.5,4669463251300.6,5686167093516.7,10718228115312,6303805929797.6,2131231588082,167362894954.95
1,3,448.57859531773,448.57859531773,25926076879840,21682167595042,8885488342990.9,9948671734919.8,7748208543497.3,5488774371118.1,4665220653637.1,5681000735419.2,10708489709125,6298078395166.1,2129295186030.8,167210831774.72
1,3,452.16722408027,452.16722408027,25902464313770,21662420233236,8877395750175.5,9939610831735.4,7741151745418.2,5483775386867.4,4660971733385.6,5675826678086.7,10698736790150,6292342325000.9,2127355898231.2,167058541980.34
1,3,455.75585284281,455.75585284281,25878683882181,21642532484510,8869245625943.4,9930485513290.5,7734044779554.5,5478740864126,4656692606953.2,5670615837638.1,10688914536287,6286565476300.5,2125402823760.5,166905169536.31
1,3,459.34448160535,459.34448160535,25854814519511,21622570362200,8861065022962.7,9921326069203.6,7726911236015.8,5473687513954.5,4652397478019.1,5665385510387,10679055550483,6280767024121.5,2123442445446,166751223530.75
1,3,462.93311036789,462.93311036789,25830831389069,21602513094938,8852845428973.6,9912122968677.2,7719743692038,5468610078119,4648081877311,5660130253947.6,10669149574018,6274940934911,2121472723424.4,166596543775.8
1,3,466.52173913043,466.52173913043,25806705753945,21582336649805,8844576995132.5,9902865184414.2,7712533559358.6,5463502472756.9,4643740633808.6,5654843771389,10659184737398,6269080227757,2119491297543.8,166440944931.75
1,3,470.11036789298,470.11036789298,25782520229991,21562110119130,8836288035913.4,9893584418825.7,7705305528397.7,5458382188381.5,4639388613694,5649544165777.4,10649195164270,6263204972101.3,2117504953011.2,166284959832.22
1,3,473.69899665552,473.69899665552,25758138851185,21541719793366,8827931952410.8,9884228497251.1,7698018964563.8,5453220439742.1,4635001350750.5,5644201643755.9,10639124695172,6257282138381,2115502522976.9,166127711558.78
1,3,477.28762541806,477.28762541806,25733751240783,21521324256072,8819573733190.6,9874870184411.8,7690730538368.8,5448057371819.8,4630612966473.7,5638857756247.8,10629051652180,6251357790852.7,2113499581144.7,165970423094.49
1,3,480.8762541806,480.8762541806,25709114651965,21500720496296,8811130183085.7,9865416330507.4,7683367703031.6,5442841593004.8,4626179780222.6,5633459311816.5,10618875771254,6245372960342.2,2111476190833.3,165811528837.25
1,3,484.46488294314,484.46488294314,25684478063148,21480116736519,8802686632980.9,9855962476603,7676004867694.3,5437625814189.7,4621746593971.5,5628060867385.3,10608699890329,6239388129831.7,2109452800521.9,165652634580.01
1,3,488.05351170569,488.05351170569,25659634003876,21459339468190,8794171978020.3,9846429009886.9,7668580028441.1,5432366112255.4,4617276074966.4,5622616961558.2,10598438316268,6233352899868.5,2107412370837.8,165492402242.61
1,3,491.64214046823,491.64214046823,25634742743789,21438522725589,8785641146263.7,9836877430762,7661141082912.2,5427096417539,4612797062528.2,5617162712981.4,10588157246486,6227306203716.9,2105368064590.6,165331865483.66
1,3,495.23076923077,495.23076923077,25609697762772,21417577425144,8777057630709.4,9827266864028.9,7653656196753.3,5421794178816,4608290389091.8,5611674780653.1,10577812684011,6221222165049.5,2103311133343.7,165170337299.61
1,3,498.81939799331,498.81939799331,25584552377398,21396548155862,8768439704208.3,9817617768952.4,7646141304014.6,5416470683651.3,4603765648599.2,5606164847447.2,10567426650650,6215113735746.1,2101245955952.5,165008161556.39
1,3,502.40802675585,502.40802675585,25559306793979,21375435089997,8759787437329.9,9807930224536.2,7638596466223.2,5411125975630.2,4599222878098.3,5600632958478.9,10556999231432,6208980965812.4,2099172549323,164845339581.58
1,3,505.99665551839,505.99665551839,25533907835403,21354193755020,8751082604946.9,9798183824944.5,7631005790938.7,5405748796664.1,4594652508702.3,5595067461384.8,10546508462053,6202810937187.7,2097086546033.1,164681528407.11
