x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18
1,3,330.15384615385,330.15384615385,1115395814454.2,25512608198091,11349676440386,15498925821827,4536052685284.3,5920927107616.8,4296502180161.9,7960113916740.3,3459148488874.6,2179536462059.1,4792829766903.1,5836493561245.5,11002022861597,6470927366643.3,1329474369742.1,857855893537.08,130812165828.09,40930284770.769
1,3,333.74247491639,333.74247491639,1114645718523.9,25495451137917,11342043854449,15488502876486,4533002212590.6,5916945312081.7,4293612802188.6,7954760779031.6,3456822229466.8,2178070735767.6,4789606621125.1,5832568573252,10994624124428,6466575743308.4,1328580313877.5,857278995589.34,130724196194.25,40902759638.004
1,3,337.33110367893,337.33110367893,1113884899907.8,25478048816568,11334302162861,15477930941758,4529908135533.6,5912906599426.1,4290682122128.8,7949331117490.6,3454462714765,2176584055419.1,4786337393135.8,5828587461656,10987119586006,6462161891648.7,1327673472978.6,856693847977.69,130634968591.21,40874840894.68
1,3,340.91973244147,340.91973244147,1113121401557,25460585201354,11326533204393,15467321772701,4526803161195.4,5908853662463.1,4287741120155.6,7943882331677,3452094889145,2175092138387,4783056648619.6,5824592324062.7,10979588606514,6457732488344.5,1326763436938.2,856106638670.8,130545426605.77,40846823783.103
1,3,344.50836120401,344.50836120401,1112350004708.2,25442940909383,11318683862194,15456602831715,4523666060092,5904758790513.2,4284769688278.2,7938377168229.6,3449702563919.2,2173584784584.8,4779741957453,5820555845200.7,10971979690751,6453257245054.2,1325843982823.4,855513352236.9,130454957934.43,40818516717.886
1,3,348.09698996656,348.09698996656,1111573125836.1,25425171217093,11310778728948,15445807702539,4520506661119.8,5900634813210.3,4281777136253.2,7932832875380.7,3447293234522.8,2172066716754.1,4776403705309.7,5816490673061.2,10964316682619,6448750186111.3,1324917992009.8,854915847918.61,130363846088.45,40790008407.748
1,3,351.6856187291,351.6856187291,1110791161178.4,25407285201163,11302821849185,15434941911169,4517326581671.6,5896483841814.8,4278764996147.8,7927252291988.2,3444868134738.8,2170538712350,4773043602328.4,5812398890914.5,10956603511879,6444213623393.4,1323985939527.8,854314432247.44,130272137810.51,40761313477.95
1,3,355.27424749164,355.27424749164,1110000917670.5,25389209828857,11294780734324,15423961092989,4514112837698.5,5892288928330.9,4275720969763.8,7921612633364,3442417363273,2168994532785.4,4769647929659.2,5808263791909.3,10948808684390,6439629033223.3,1323044019614.3,853706649516.03,130179458636.23,40732314761.034
1,3,358.86287625418,358.86287625418,1109208394905.6,25371082327223,11286716431073,15412948610496,4510889826642.2,5888081918569.4,4272668165788.5,7915956712615.2,3439959524950.3,2167445900548.7,4766242465537.8,5804116769000.4,10940991379757,6435031222991.7,1322099383601.5,853097114198.67,130086512214.91,40703232424.176
1,3,362.45150501672,362.45150501672,1108404805461.4,25352701717432,11278539539178,15401782385450,4507621820294.2,5883816176677.6,4269572743195,7910221832928,3437467374289.6,2165875648858.2,4762789460109,5799911850902.3,10933064939845,6430369224220.6,1321141559870.7,852479069395.13,129992268205.24,40673744079.989
1,3,366.04013377926,366.04013377926,1107601216017.2,25334321107641,11270362647283,15390616160404,4504353813946.3,5879550434785.7,4266477320601.6,7904486953240.8,3434975223628.9,2164305397167.7,4759336454680.2,5795706932804.2,10925138499933,6425707225449.6,1320183736139.8,851861024591.59,129898024195.57,40644255735.801
1,3,369.62876254181,369.62876254181,1106784823902.7,25315647659900,11262055481296,15379272035561,4501033741915.9,5875216731461.4,4263332582073.8,7898660706356,3432443368467,2162710128517.7,4755828436872.7,5791435022821.2,10917085776570,6420970951945.8,1319210652407.5,851233133129,129802278695.13,40614297584.758
1,3,373.21739130435,373.21739130435,1105967912569.8,25296962335975,11253743031980,15367920695907,4497711558336.8,5870880271928.5,4260185843514.7,7892830754030.6,3429909903069.9,2161113845292.9,4752318188011.8,5787160395950,10909027931720,6416231666194.5,1318236949798.5,850604842330.42,129706472301.01,40584320380.471
1,3,376.80602006689,376.80602006689,1105141009524.5,25278048464535,11245328906776,15356430508156,4494348738204.4,5866490769336.5,4257000614429,7886929490523.9,3427345448701.9,2159498036587.8,4748765002463.5,5782833482827.5,10900871524481,6411434410005.6,1317251336946.7,849968866330.56,129609494010.78,40553976497.516
1,3,380.39464882943,380.39464882943,1104310798384.6,25259058924705,11236881118327,15344894350044,4490972463965.6,5862083705044.4,4253802641751.7,7881004617037,3424770734386.1,2157875763311.6,4745197601271.4,5778489258571.7,10892682484827,6406617960741.2,1316261780805.9,849330345884.7,129512127724.69,40523511213.176
1,3,383.98327759197,383.98327759197,1103473396375,25239904908496,11228360160875,15333258273692,4487566946765.9,5857638469790.6,4250576970433.4,7875028426365.9,3422173719660.1,2156239439014.1,4741599301693.4,5774107407729.1,10884422517534,6401759794794.8,1315263653825.3,848686295022.31,129413918120.03,40492782059.907
1,3,387.57190635452,387.57190635452,1102629905937.3,25220611631995,11219777252055,15321537597696,4484136669881.7,5853160915614.8,4247327846988.7,7869008786015.1,3419557823428.9,2154591217875.6,4737974840801.2,5769693698880.8,10876102496613,6396866307805.2,1314258270011.4,848037561618.77,129314994487.07,40461829491.798
1,3,391.16053511706,391.16053511706,1101782017794.7,25201217763628,11211149592406,15309755809509,4480688507285.6,5848660015071.6,4244061782303.7,7862957758626.1,3416928287618.9,2152934402712.8,4734331481558.2,5765256976485.1,10867739094268,6391947305703.2,1313247644032,847385445659.24,129215555057.17,40430715534.129
1,3,394.7491638796,394.7491638796,1100925271359.8,25181621273172,11202431791212,15297850923099,4477204317518.7,5844112087964.6,4240761592896,7856843508358.9,3414271277619.5,2151260276615.6,4730650055386.8,5760773897924.8,10859288308768,6386976908537,1312226458764,846726516220.68,129115076658.04,40399276489.636
1,3,398.33779264214,398.33779264214,1100066910687.7,25161987857338,11193697561849,15285923601931,4473713561760.2,5839555590208.5,4237455184210.2,7850717735646,3411609260426.3,2149582995593.6,4726961691472,5756282371025,10850821597544,6381997144422.7,1311203349012.5,846066344987.21,129014408900.74,40367778196.266
1,3,401.92642140468,401.92642140468,1099196932194,25142088685973,11184845097365,15273834815625,4470175549922.9,5834937408659.5,4234104014776.3,7844509034773,3408911205973,2147883008272,4723223395944.2,5751730040605.3,10842240267335,6376949965474.9,1310166388566.1,845397236435.25,128912378314.37,40335853482.973
1,3,405.51505016722,405.51505016722,1098326953700.2,25122189514609,11175992632881,15261746029319,4466637538085.6,5830319227110.4,4230752845342.3,7838300333900,3406213151519.8,2146183020950.3,4719485100416.5,5747177710185.7,10833658937126,6371902786527.1,1309129428119.7,844728127883.29,128810347728,40303928769.68
1,3,409.10367892977,409.10367892977,1097444922149.8,25102014656400,11167017527083,15249489767338,4463050511391.4,5825637066323,4227355249579,7832005619106.6,3403477718857.6,2144459482431.4,4715695015491.9,5742562312561.8,10824958723192,6366785685351.4,1308078101928.6,844049749704.51,128706903641.09,40271561781.063
1,3,412.69230769231,412.69230769231,1096561731014.7,25081813275271,11158030622368,15237217393076,4459458769139.7,5820948750304.4,4223953187291.9,7825702629198,3400738690161.5,2142733678129.6,4711899948080.6,5737940847450.6,10816247071848,6361661857189.3,1307025393656.8,843370479725.57,128603323565.96,40239152242.599
1,3,416.28093645485,416.28093645485,1095669274238.3,25061399964733,11148949440024,15224816276264,4455829348025.4,5816211251982.9,4220515436046.6,7819333518511.1,3397970927998.5,2140989769466.7,4708065068972.3,5733270901206,10807444032131,6356484278415.3,1305961642156.5,842684084005.59,128498656905.78,40206402718.543
1,3,419.86956521739,419.86956521739,1094772893184.5,25040896895725,11139828328273,15212360633116,4452183968781,5811452923478.7,4217062569455.5,7812936403688.5,3395190996349.2,2139238193063,4704213328414.6,5728580421745.1,10798602286692,6351283934642.9,1304893213517.3,841994670320.25,128393530044.19,40173509200.375
1,3,423.45819397993,423.45819397993,1093870025265.1,25020245450198,11130641208115,15199814849712,4448512208285.7,5806660159426.5,4213584714817.8,7806492993639,3392390946651,2137473940708.2,4700333713199.7,5723855997772.5,10789696554574,6346045956595.5,1303817052785,841300267428.13,128287642391.69,40140377635.644
1,3,427.04682274247,427.04682274247,1092960478827.4,24999441244408,11121386129352,15187176262885,4444813287112.7,5801831942437.3,4210081133868.4,7800001920582.9,3389570184521.6,2135696637894.7,4696425399778.5,5719096626406.9,10780724945310,6340769232378.9,1302732931516.9,840600727924.52,128180971470.91,40107000991.327
1,3,430.63545150502,430.63545150502,1092047213292.1,24978551974294,11112093209907,15174486002448,4441099242736.5,5796983985120.6,4206563228426.3,7793484308605.7,3386737889637.6,2133912068538.4,4692501107108,5714317796144.5,10771716655458,6335470934246.6,1301644377819.7,839898328356.04,128073864426.52,40073487886.704
1,3,434.22408026756,434.22408026756,1091124523479,24957447149244,11102704401311,15161664799909,4437346875818.8,5792086005363.7,4203009024393.2,7786899446397.4,3383876370490.3,2132109085597.1,4688536322655.7,5709489656594.1,10762615416160,6330117967320.1,1300544592246,839188681318.05,127965652234.95,40039628988.554
1,3,437.8127090301,437.8127090301,1090200873242.7,24936320357192,11093305820784,15148830253273,4433590603515.3,5787182927904,4199451121231.4,7780307730831.8,3381011873146.7,2130304226156.3,4684567411754.8,5704656492021.6,10753504704524,6324759429175.8,1299443662047.9,838478295700.79,127857327419.41,40005734851.079
1,3,441.40133779264,441.40133779264,1089265063962.8,24914915460951,11083783526738,15135826769202,4429784888678.6,5782215313071.2,4195846386770.6,7773629251151.7,3378109671573.1,2128475610064.7,4680546259646.6,5699759710220.9,10744274072254,6319330358917.9,1298328240802,837758559604.07,127747576774.35,39971394580.607
1,3,444.98996655518,444.98996655518,1088329254682.9,24893510564709,11074261232692,15122823285131,4425979173842,5777247698238.3,4192241652309.8,7766950771471.6,3375207469999.4,2126646993973,4676525107538.5,5694862928420.2,10735043439985,6313901288659.9,1297212819556.1,837038823507.36,127637826129.3,39937054310.135
1,3,448.57859531773,448.57859531773,1087382140182.2,24871847079663,11064623900331,15109662705317,4422127481886.4,5772220069196.9,4188593368696,7760191608332.8,3372270206571.2,2124796286121.1,4672455375308.6,5689906988032.1,10725701291231,6308406629031.5,1296083922741.8,836310392171.2,127526749570.23,39902299169.728
1,3,452.16722408027,452.16722408027,1086433237795.1,24850142699583,11054968375010,15096477281288,4418268518789,5767182949090.5,4184938197915.9,7753419685350,3369327398217,2122942084524.3,4668377960279.9,5684941691893,10716341506483,6302901596643.3,1294952894807.3,835580585709.32,127415463321.88,39867478418.9
1,3,455.75585284281,455.75585284281,1085475793975,24828242937426,11045225924875,15083173150358,4414374813678.2,5762100479915,4181250119664.8,7746586794686.5,3366358095712.9,2121071189513.7,4664263836284.5,5679931693489.8,10706897455240,6297347001965.9,1293811684102.2,834844208710.46,127303175149.48,39832344172.632
1,3,459.34448160535,459.34448160535,1084513825110.9,24806239666584,11035437424083,15069806131392,4410462703091.6,5756993985902.9,4177544607833.9,7739721604824.9,3363374757251,2119191450737.4,4660130264769.2,5674898012911.7,10697408761653,6291766150390.1,1292665078812.4,834104350800.53,127190356182.03,39797043844.087
1,3,462.93311036789,462.93311036789,1083546065934.9,24784103950971,11025590002149,15056358650106,4406527043659.7,5751856753464.1,4173816790750.7,7732815090084.4,3360373460641.7,2117300396913.7,4655971811337.8,5669834032227.4,10687862950924,6286151704864.2,1291511571525.6,833360039310.75,127076858099.98,39761531024.972
1,3,466.52173913043,466.52173913043,1082571053856.9,24761802336004,11015668776023,15042810382306,4402561887116.6,5746681018296.9,4170061034271.4,7725856812102.9,3357349669788.3,2115395169944.1,4651782191000.2,5664732097851.8,10678245595681,6280495179801.9,1290349418847.9,832610149299.41,126962509363.95,39725752041.724
1,3,470.11036789298,470.11036789298,1081592992874.6,24739430985620,11005716528298,15029219752702,4398584332631.9,5741489100082.2,4166293534624.9,7718876777613.5,3354316424425,2113483985887.8,4647579470967.4,5659614211150,10668598169751,6274820968476.5,1289183632472.5,831857914612.38,126847803094.64,39689861188.573
1,3,473.69899665552,473.69899665552,1080604961040.4,24716831579020,10995662830423,15015490586998,4394566233073.9,5736244258336.6,4162487631218.2,7711825592667.8,3351252259913.4,2111553320329.8,4643333910911.8,5654444155446.9,10658852403447,6269088917643.9,1288005962790.8,831098012116.4,126731927581.8,39653604486.513
1,3,477.28762541806,477.28762541806,1079616611940.4,24694224915699,10985605904355,15001757012965,4390546843337.1,5730997732517,4158680505768.9,7704772143650,3348187111527,2109622034853.4,4639086987647.1,5649272439680.4,10649103507864,6263355026303.5,1286827914970.8,830337865623.15,126616014862.48,39617336142.78
1,3,480.8762541806,480.8762541806,1078615586746.4,24671328315858,10975419998379,14987847307662,4386475905537.8,5725683920871.2,4154824554586.4,7697628235444.7,3345082653206.6,2107665981035.3,4634785598454.5,5644034397410.5,10639229584432,6257547598952.9,1285634758935.4,829567970414.71,126498615587.61,39580602665.323
1,3,484.46488294314,484.46488294314,1077614561552.3,24648431716017,10965234092404,14973937602359,4382404967738.5,5720370109225.4,4150968603404,7690484327239.3,3341978194886.2,2105709927217.2,4630484209261.8,5638796355140.6,10629355661000,6251740171602.3,1284441602900,828798075206.26,126381216312.74,39543869187.866
1,3,488.05351170569,488.05351170569,1076602973712.1,24625293509157,10954940700720,14959881114871,4378291071300.5,5715000223455,4147071962197.4,7683265032789.2,3338840976713.5,2103733232111,4626137429452.1,5633503038526.8,10619377542814,6245871461060,1283235855995.2,828020055611.97,126262578171.49,39506748077.265
1,3,491.64214046823,491.64214046823,1075588982804.4,24602100335202,10944622855371,14945791233525,4374167401505.7,5709617580473.4,4143166063757.8,7676028587500.5,3335696305471.1,2101751840983.7,4621780322995.4,5628197146656.6,10609375719676,6239988808211.2,1282027244589.5,827240187669.47,126143658180.46,39469538777.718
1,3,495.23076923077,495.23076923077,1074567164357,24578728120705,10934225360931,14931592584900,4370011898933,5704193386063.6,4139230013662.4,7668736280352.7,3332527358886.7,2099755154472.6,4617389581833.1,5622850295977,10599296687369,6234060744141.3,1280809303289.5,826454299524.09,126023820184.67,39432042240.396
1,3,498.81939799331,498.81939799331,1073540233274.2,24555238964097,10923775842896,14917322893844,4365835604464.6,5698742051925,4135274269712.8,7661407486475.6,3329342556620.9,2097748477629.4,4612976871828.1,5617476692643.2,10589167225126,6228103019280.5,1279585268076.2,825664479223.28,125903382584.94,39394358090.862
1,3,502.40802675585,502.40802675585,1072508198894.9,24531633084287,10913274401289,14902982298404,4361638558571.4,5693263630940.3,4131298870300,7654042277016.2,3326141929595.2,2095731829940,4608542235858.7,5612076388627.1,10578987431347,6222115691667.9,1278355150891.4,824870734478.07,125782346557.33,39356486696.994
1,3,505.99665551839,505.99665551839,1071468352797.1,24507848533929,10902693479229,14888533168198,4357409748055.9,5687743747577,4127293383875.2,7646621325494.3,3322917079291.8,2093699919676.4,4604074037375.4,5606635213340.9,10568730594075,6216083050529.2,1277115723910.9,824070982507.07,125660394504.15,39318328684.468
1,3,509.58528428094,509.58528428094,1070426117499.3,24484009337154,10892088247919,14874050842261,4353171222211.2,5682211182777.3,4123278695211.4,7639183325026.8,3319684820197.8,2091663341291.3,4599595573592.8,5601181537414.9,10558450192790,6210036550068,1275873449487.6,823269393197.53,125538162280.12,39280083008.275
1,3,513.17391304348,513.17391304348,1069373383749.4,24459930017011,10881376198646,14859422650024,4348890005963.4,5676622894119.9,4119223570728.5,7631670409305.1,3316420005927.4,2089606250581.8,4595072002767.7,5595672932073.4,10548066248206,6203929149965.1,1274618663035.7,822459730386.71,125414698949.45,39241452126.691
1,3,516.76254180602,516.76254180602,1068320649999.6,24435850696868,10870664149372,14844794457786,4344608789715.6,5671034605462.4,4115168446245.6,7624157493583.5,3313155191657,2087549159872.3,4590548431942.7,5590164326732,10537682303622,6197821749862.2,1273363876583.9,821650067575.9,125291235618.77,39202821245.107
1,3,520.35117056856,520.35117056856,1067255372047.7,24411484440977,10859824447268,14829991941854,4340276554192.4,5665379721009.3,4111064996691.1,7616555046087.7,3309851470423.4,2085467554696.7,4585970953343.6,5584590075593.6,10527174613465,6191641567468.1,1272094136718.2,820830755920.43,125166300960.85,39163729994.961
1,3,523.9397993311,523.9397993311,1066189780745.4,24387111017517,10848981556435,14815185071367,4335943044222.9,5659723173013.2,4106960339990.8,7608950362115,3306546777305.5,2083385337157,4581392128144.4,5579014184642.9,10516663832179,6185459566994.1,1270824023320.7,820011203239.71,125041329549.62,39124627244.945
1,3,527.52842809365,527.52842809365,1065114364417.5,24362512849084,10838038676688,14800241653006,4331569570704.1,5654014460233.4,4102817830013.7,7601275547419.1,3303211608156.3,2081283917309.1,4576771076909.3,5573386873086,10506056119892,6179220555450.8,1269542196770.9,819184092527.53,124915205633.89,39085163883.855
1,3,531.11705685619,531.11705685619,1064035944557.1,24337845975605,10827065230106,14785256491651,4327183880238,5648289800561.6,4098663748204.5,7593579293602.8,3299867122415.5,2079176627272.3,4572137117079.8,5567743842133.7,10495418775577,6172964115495,1268256789483.9,818354671308.07,124788729394.94,39045590283.145
1,3,534.70568561873,534.70568561873,1062950405024.2,24313016251313,10816019336258,14770172396766,4322769234958.1,5642527346001.1,4094482240631,7585832228146.3,3296500555957.7,2077055424641.3,4567472563340.1,5562063555186.3,10484711202164,6166666369764.9,1266962895788.4,817519774155.24,124661418145.55,39005755412.998
1,3,538.29431438127,538.29431438127,1061859182615.4,24288056540572,10804915615479,14755009333787,4318331478136.1,5636734723808.7,4090278841992.8,7578044605172.4,3293116364816.6,2074923117069.1,4562783589742.3,5556353530748.5,10473947572346,6160335654037.3,1265662228297.2,816680506148.37,124533440396.31,38965711999.304
1,3,541.88294314381,541.88294314381,1060763535364.1,24262995622452,10793766872313,14739784789847,4313875727797,5630918614649.6,4086058400125.3,7570225406287.9,3289718452039.4,2072782163778.4,4558075604109.9,5550620354214.8,10463140300119,6153979269766.8,1264356287125.3,815837835252.34,124404943749.68,38925506225.892
1,3,545.47157190635,545.47157190635,1059659537538.2,24237743705498,10782533162779,14724444218875,4309386020044.7,5625058180824.2,4081805794230,7562346617260.6,3286294643754.1,2070624894264.7,4553331738915.3,5544843484983.8,10452250665823,6147574443754,1263040393448.8,814988742414.78,124275467838.5,38884994046.787
1,3,549.0602006689,549.0602006689,1058553798516,24212451963181,10771281736903,14709079455205,4304889231868.3,5619188504917.8,4077546481855.5,7554455403174.8,3282865436035.4,2068464222683.8,4548580392535.2,5539057505455.7,10441343858348,6141159517230,1261722424590.5,814138310547.51,124145787742.28,38844417979.479
1,3,552.64882943144,552.64882943144,1057437053854.7,24186908495334,10759918330750,14693561775927,4300347690214.5,5613260412275.6,4073244779609.4,7546485653597.2,3279402099934.1,2066282047540.7,4543781759570.6,5533213942161.9,10430328503770,6134680748060.6,1260391339059.8,813279415029.37,124014817046.66,38803438091.818
1,3,556.23745819398,556.23745819398,1056320309193.4,24161365027488,10748554924596,14678044096648,4295806148560.8,5607332319633.4,4068943077363.2,7538515904019.7,3275938763832.7,2064099872397.7,4538983126606.1,5527370378868.2,10419313149193,6128201978891.3,1259060253529.1,812420519511.23,123883846351.03,38762458204.158
1,3,559.82608695652,559.82608695652,1055191777728.5,24135551963517,10737071586907,14662362642477,4291216675183.6,5601341661606,4064595974767.2,7530462041443.2,3272438875591.7,2061894666536.9,4534133848689.2,5521465142287,10408181538473,6121654832846.9,1257715119740.7,811552559223.84,123751493392.88,38721045815.43
1,3,563.41471571906,563.41471571906,1054062315882.4,24109717619208,10725578782526,14646668260877,4286623418357.1,5595346065034,4060245288533.8,7522401539479.8,3268936102139.1,2059687642766.2,4529280573156.6,5515555037578.1,10397040751175,6115102289532.8,1256368877065.1,810683883416.71,123619031327.04,38679599287.602
1,3,567.00334448161,567.00334448161,1052923756708.7,24083675188006,10713993406396,14630847463983,4281993163663.1,5589302174955.5,4055859558253.5,7514276111523.4,3265405114434.2,2057462841788.8,4524388205210.2,5509597328072.5,10385810226835,6108496966571.1,1255011790617,809808210558.99,123485502299.37,38637818914.368
1,3,570.59197324415,570.59197324415,1051781608286,24057550658448,10702371507117,14614976791350,4277348311874.2,5583239231214.1,4051460001736.5,7506125067742.7,3261862995111.7,2055231027013.4,4519480413789.3,5503620836626.9,10374544297749,6101870819989.9,1253650425879.6,808929777093.22,123351552313.84,38595906826.162
1,3,574.18060200669,574.18060200669,1050633039055.7,24031279260724,10690684269230,14599016892284,4272677346233.2,5577142200915.2,4047035710403.1,7497928197828,3258300961568.3,2052986664702.9,4514545030198.6,5497610744838,10363215030299,6095207420323.4,1252281407355.3,808046404945.53,123216849241.7,38553759102.064
1,3,577.76923076923,577.76923076923,1049478234437.4,24004865236086,10678933579581,14582970343462,4267981020854.6,5571012068408.7,4042587398544,7489686825143.8,3254719588885.8,2050730117204.4,4509582851243.3,5491568023015,10351824253565,6088507843364.3,1250904956069.7,807158236734.93,123081414830.52,38511382546.753
1,3,581.35785953177,581.35785953177,1048319672399.4,23978365267733,10667144656685,14566871584052,4263269415068.3,5564861990332.8,4038124613247.8,7481418637588.3,3251126563531.4,2048466227604.9,4504604526949.5,5485505640055.9,10340396414747,6081786468055.6,1249524026240.2,806267178702.48,122945539758.13,38468868111.365
1,3,584.94648829431,584.94648829431,1047152240666.5,23951662422255,10655265481100,14550649577304,4258521738637.8,5558664829119.3,4033627662226.9,7473087151349.1,3247506031097.7,2046185006378.9,4499588090271.9,5479396845386.6,10328881087864,6075013635970.4,1248132524443.9,805369299010.68,122808624469.13,38426028198.845
1,3,588.53511705686,588.53511705686,1045983702790,23924934276189,10643375050353,14534412200810,4253769563967.7,5552461796342.2,4029126450526.4,7464747771370.5,3243882068360.6,2043901623791.9,4494566900735.9,5473282262888.1,10317354850689,6068234386911.5,1246739704258.6,804470568615.96,122671579458.7,38383147697.324
1,3,592.1237458194,592.1237458194,1044803674027.2,23897943301538,10631367698272,14518015159707,4248970660503.4,5546197768351.2,4024580977863.3,7456326389329,3240222470807.1,2041595788466.8,4489496337365.7,5467107555028.9,10305715274772,6061388476788.9,1245333188330.5,803563000915,122533186870.98,38339845547.517
1,3,595.71237458194,595.71237458194,1043623645264.4,23870952326887,10619360346190,14501618118605,4244171757039.1,5539933740360.3,4020035505200.2,7447905007287.6,3236562873253.6,2039289953141.7,4484425773995.4,5460932847169.7,10294075698856,6054542566666.4,1243926672402.5,802655433214.03,122394794283.25,38296543397.71
1,3,599.30100334448,599.30100334448,1042432582956.4,23843708982572,10607240724627,14485067764884,4239327983788.5,5533611143708,4015447532388.9,7439404885418.5,3232869058515.1,2036962558293.8,4479307800933.5,5454700405986.8,10282327293086,6047632647317.1,1242507005549.3,801739379751.74,122255107724.22,38252836372.659
1,3,602.88963210702,602.88963210702,1041239988260.3,23816430588032,10595105510576,14468496118423,4234477978821.6,5527280412778.4,4010853656967.1,7430893827810.5,3229170491541.2,2034632169163.2,4474183243401.9,5448459946542.1,10270563772540,6040713838080.6,1241085512236.9,800822147749.02,122115241452.68,38209073116.727
1,3,606.47826086957,606.47826086957,1040039016818.6,23788960591457,10582885059591,14451808074113,4229593907848.5,5520905215376.3,4006227514594.6,7422322989351.2,3225445946190,2032285411603.4,4469022691490.1,5442175654732.7,10258717625982,6033746431647.5,1239654034459,799898473174.65,121974392770.47,38165002470.833
1,3,610.06688963211,610.06688963211,1038833887610.1,23761395493922,10570622301569,14435062256162,4224692928339.5,5514507947205.2,4001585356640.7,7413722478887.9,3221708506567.5,2029930529634.4,4463844273901.1,5435869606891.6,10246830468311,6026754904176,1238217600928.6,798971600853.73,121833056472.37,38120779253.072
1,3,613.65551839465,613.65551839465,1037623025433.4,23733699264965,10558301207567,14418236775413,4219768633996.8,5508080246068.6,3996921115090.1,7405081054207.6,3217953287254.5,2027564445057.8,4458641221656.7,5429533559896.6,10234886760900,6019730116538.8,1236774333985.8,798040319210.26,121691047808.45,38076345656.344
1,3,617.24414715719,617.24414715719,1036405393481.2,23705848189471,10545911227524,14401317224850,4214816808332.9,5501616608165.2,3992230796124.7,7396391315975,3214177072794.2,2025185131882.3,4453409079579.8,5423162088401.1,10222876276731,6012666053635.4,1235322997808.2,797103830818.35,121548245181.37,38031663633.616
1,3,620.83277591973,620.83277591973,1035184659155.7,23677926151751,10533489678350,14384354563507,4209852365453.7,5495136500922.7,3987528526220,7387679436246.5,3210391236516.1,2022799756201.2,4448163605955,5416774382394.9,10210835189800,6005583991439.1,1233867963609.4,796164956241.93,121405078691.3,37986867760.527
1,3,624.42140468227,624.42140468227,1033954556811.5,23649789834375,10520972802084,14367261723566,4204849823254.1,5488606662372.2,3982790168901.8,7378900697395.1,3206576345909.5,2020396073997.2,4442877875989.9,5410337654175.5,10198701693856,5998447578040.1,1232401762755.3,795218876271.45,121260813469.64,37941728101.486
1,3,628.01003344482,628.01003344482,1032723969109.8,23621642415136,10508450986882,14350162139028,4199845307117.5,5482074247229.9,3978049941886.3,7370118494559.3,3202759949992.6,2017991443328.5,4437590060339.3,5403898386112.9,10186563410201,5991308348707.6,1230934983357.7,794272422990.14,121116491322.8,37896570630.925
1,3,631.59866220736,631.59866220736,1031481428540.5,23593221590976,10495807540802,14332896455730,4194792178951.7,5475478378515.9,3973263669947,7361250984381.9,3198906482886.1,2015563454875.9,4432250880634.9,5397396569481.3,10174307219869,5984099771547,1229453956201,793316776205.2,120970767282.92,37850974517.099
1,3,635.1872909699,635.1872909699,1030238887971.1,23564800766816,10483164094721,14315630772432,4189739050785.8,5468882509801.8,3968477398007.8,7352383474204.5,3195053015779.6,2013135466423.3,4426911700930.5,5390894752849.7,10162051029538,5976891194386.4,1227972929044.3,792361129420.26,120825043243.04,37805378403.274
1,3,638.77591973244,638.77591973244,1028986058753.6,23536144612264,10470415959824,14298222128851,4184644082660.7,5462232027307.6,3963651495786.4,7343442541245.2,3191167642075.8,2010687374305.5,4421528312982.4,5384339101286.7,10149693359439,5969622931413.8,1226479639261.6,791397570069.11,120678112637.32,37759404762.602
1,3,642.36454849498,642.36454849498,1027731111217.1,23507440005781,10457646270655,14280784051325,4179540500149.7,5455570300438.8,3958817434127.2,7334486491345.5,3187275699155.8,2008235143064.8,4416135823044.8,5377772365705.5,10137314795775,5962342379791.3,1224983824739.6,790432381607.92,120530933613.01,37713353393.319
1,3,645.95317725753,645.95317725753,1026468497868.2,23478560059652,10444798579231,14263239456462,4174405743433.2,5448867881899.9,3953953844746.2,7325475735653.2,3183359983291.9,2005767932999.5,4410710394477.3,5371165519162.7,10124860622057,5955017357629.2,1223478873599.6,789461297659.55,120382855601.58,37667020736.73
1,3,649.54180602007,649.54180602007,1025201176260,23449572421804,10431902979663,14245629439799,4169251839855.9,5442140470975.9,3949072119756.8,7316431380253,3179429666342.3,2003291523101.4,4405264735358.3,5364534036899.9,10112360009460,5947665022141.2,1221968310847.2,788486592766.53,120234225441.97,37620515316.511
1,3,653.13043478261,653.13043478261,1023928797916.3,23420469122606,10418955927202,14227949160804,4164077372742.5,5435386218463.7,3944170917286,7307350939059,3175483667950.3,2000805232657.1,4399797348728.3,5357876095964.6,10099809521741,5940283352293.8,1220451721255.7,787507999000.32,120085002278.46,37573824349.17
1,3,656.71906354515,656.71906354515,1022649135232.8,23391199210664,10405934755704,14210167667361,4158873283398.7,5428593300047.2,3939241657070.5,7298218515477.2,3171515080092.1,1998304709066.1,4394298663135.9,5351180040723.6,10087187187799,5932859425650,1218926449868.7,786523803225.86,119934924879.69,37526866097.079
1,3,660.30769230769,660.30769230769,1021367011391.2,23361873003680,10392888540208,14192351974025,4153659184798,5421787316493.7,3934302916172.9,7289068527075.3,3167538859267.5,1995799376107.2,4388789401681.2,5344471106655.5,10074540576833,5925421220302.7,1217398244874.8,785537714514.51,119784558832.02,37479817528.595
