x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9
1,3,606.47826086957,606.47826086957,29075031398911,34265465336097,11100655664059,12323091402381,7383784436870.5,5829982285075.6,14187821034505,1652735342282.4,128460485261.8
1,3,610.06688963211,610.06688963211,29037681657146,34221447969632,11086395778199,12307261177520,7374299238431.5,5822493098631.5,14169595381255,1650612240988.1,128295465118.84
1,3,613.65551839465,613.65551839465,29001485690132,34178790350757,11072576396848,12291919966779,7365107048837.3,5815235261894.2,14151932739716,1648554724772.3,128135542640.83
1,3,617.24414715719,617.24414715719,28966652158012,34137738389799,11059277185238,12277156208354,7356260858732.5,5808250614454.2,14134934930546,1646574654695.3,127981639740.38
1,3,620.83277591973,620.83277591973,28932442948708,34097422203558,11046216335450,12262657060775,7347573218886.7,5801391152829.1,14118241772986,1644630073398.5,127830495240.38
1,3,624.42140468227,624.42140468227,28900118963233,34059327784634,11033875250143,12248956940016,7339364342140.4,5794909706031.2,14102468550533,1642792655082.9,127687680088.77
1,3,628.01003344482,628.01003344482,28867892662098,34021348488364,11021571460014,12235298221484,7331180272895,5788447846381.1,14086742995273,1640960789505.4,127545296529.21
1,3,631.59866220736,631.59866220736,28838072027393,33986204310836,11010186136046,12222659113105,7323607136499.2,5782468358253,14072191337158,1639265670876.9,127413541761.13
1,3,635.1872909699,635.1872909699,28808251392687,33951060133309,10998800812079,12210020004726,7316034000103.4,5776488870125,14057639679043,1637570552248.3,127281786993.06
1,3,638.77591973244,638.77591973244,28780501948301,33918356897087,10988206256812,12198258746854,7308986856631.6,5770924687923.9,14044098707825,1635993168258.6,127159183265.98
1,3,642.36454849498,642.36454849498,28753178939143,33886156223742,10977774512094,12186678228715,7302048009297.9,5765446012629.8,14030765825885,1634440024531.6,127038463637.25
1,3,645.95317725753,645.95317725753,28727399983430,33855775246862,10967932277145,12175752138889,7295501284151.8,5760276943534.8,14018186400405,1632974650740.7,126924566013.43
1,3,649.54180602007,649.54180602007,28702569368697,33826511907934,10958452112741,12165227991879,7289195396226.3,5755298031229.8,14006069739760,1631563184298.4,126814858391.49
1,3,653.13043478261,653.13043478261,28678758060785,33798449839955,10949361112560,12155135864935,7283148367287.1,5750523505075,13994450472413,1630209659063.7,126709654307.08
1,3,656.71906354515,656.71906354515,28656415086999,33772118229474,10940830712091,12145666072495,7277474230470,5746043401711.5,13983547711167,1628939599426.2,126610937668.57
1,3,660.30769230769,660.30769230769,28634568761737,33746371928250,10932489928651,12136406778240,7271926220542.8,5741662883802.8,13972887300673,1627697771160.6,126514415341.3
1,3,663.89632107023,663.89632107023,28614709146295,33722967000433,10924907657515,12127989525766,7266882747563.2,5737680730916.4,13963196349654,1626568874960.6,126426670770.25
1,3,667.48494983278,667.48494983278,28594849530853,33699562072616,10917325386378,12119572273293,7261839274583.5,5733698578030.1,13953505398636,1625439978760.6,126338926199.21
1,3,671.07357859532,671.07357859532,28577445247778,33679050800338,10910680545260,12112195683342,7257419348713.4,5730208756528,13945012583318,1624450653057.3,126262029882.74
1,3,674.66220735786,674.66220735786,28560065182489,33658568069179,10904044950337,12104829357804,7253005573102.7,5726723791059.6,13936531585624,1623462703985.7,126185240566.34
1,3,678.2508361204,678.2508361204,28544617744752,33640362976720,10898147220379,12098282153092,7249082600633.8,5723626346900.6,13928993658238,1622584612913.5,126116990071.33
1,3,681.83946488294,681.83946488294,28529713898178,33622798516891,10892457030087,12091965342923,7245297676621.5,5720637901063.1,13921720988730,1621737421658.2,126051141295.09
1,3,685.42809364548,685.42809364548,28516221645099,33606897645752,10887305776707,12086246818916,7241871235395.6,5717932500908.3,13915137138001,1620970470710.6,125991529275.92
1,3,689.01672240803,689.01672240803,28503791164444,33592248092785,10882559900905,12080978313806,7238714437758.8,5715440002060.5,13909071402992,1620263874919.2,125936608420.82
1,3,692.60535117057,692.60535117057,28492252610835,33578649691443,10878154556590,12076087840430,7235784150228.7,5713126347796.5,13903440903395,1619607979579.6,125885628308.35
1,3,696.19397993311,696.19397993311,28482293116524,33566912239104,10874352086031,12071866630902,7233254874072.3,5711129318310.1,13898580940497,1619041843845.4,125841624849.76
1,3,699.78260869565,699.78260869565,28472706951629,33555614762616,10870692150252,12067803652487,7230820407274.1,5709207147032.8,13893903152242,1618496929585.1,125799270851.18
1,3,703.37123745819,703.37123745819,28465216530687,33546787160427,10867832356091,12064628929543,7228918167861.3,5707705204198.2,13890248030266,1618071145437.8,125766176358.18
1,3,706.95986622074,706.95986622074,28457726109745,33537959558238,10864972561930,12061454206600,7227015928448.5,5706203261363.5,13886592908291,1617645361290.4,125733081865.19
1,3,710.54849498328,710.54849498328,28452558831852,33531869824931,10862999729170,12059264119879,7225703666128.6,5705167144175.1,13884071417882,1617351633574.1,125710251588.65
1,3,714.13712374582,714.13712374582,28447536047538,33525950380092,10861082063148,12057135275021,7224428098880.6,5704160000154.9,13881620436468,1617066119431.3,125688059720.22
1,3,717.72575250836,717.72575250836,28444318097225,33522157966116,10859853471075,12055771386962,7223610880607.9,5703514752737.2,13880050165196,1616883198970,125673842046.93
1,3,721.3143812709,721.3143812709,28441761988345,33519145544734,10858877565780,12054688012293,7222961741140.6,5703002214569,13878802854629,1616737900112.2,125662548549.9
1,3,724.90301003344,724.90301003344,28440493054372,33517650083017,10858393095411,12054150190752,7222639487731.7,5702747774381,13878183650175,1616665769159.9,125656942100.49
1,3,728.49163879599,728.49163879599,28440403132436,33517544109005,10858358764094,12054112078850,7222616651749.4,5702729743886.8,13878139771315,1616660657725.3,125656544809.22
1,3,732.08026755853,732.08026755853,28441083078856,33518345438848,10858618363317,12054400265934,7222789328504.3,5702866083505.8,13878471566842,1616699308494.2,125659548978.37
1,3,735.66889632107,735.66889632107,28443459328242,33521145892575,10859525599558,12055407409621,7223392791682.7,5703342557225.3,13879631111128,1616834383483.1,125670047815.11
1,3,739.25752508361,739.25752508361,28446088194001,33524244059487,10860529283101,12056521621664,7224060408378,5703869684344.9,13880913925278,1616983818143.4,125681662771.49
1,3,742.84615384615,742.84615384615,28450931067902,33529951476972,10862378260682,12058574213942,7225290286366.7,5704840753553.5,13883277114704,1617259105413.4,125703059746.04
1,3,746.4347826087,746.4347826087,28455773941803,33535658894458,10864227238264,12060626806221,7226520164355.5,5705811822762.1,13885640304130,1617534392683.4,125724456720.59
1,3,750.02341137124,750.02341137124,28462819488905,33543962206640,10866917183241,12063612975646,7228309425672.2,5707224561654.2,13889078338567,1617934888341.5,125755585640.55
1,3,753.61204013378,753.61204013378,28470129912392,33552577680971,10869708256432,12066711409815,7230165954086.9,5708690412314.8,13892645625524,1618350440588.7,125787884848.74
1,3,757.20066889632,757.20066889632,28479126380633,33563180191036,10873143050622,12070524453185,7232450663861.4,5710494340010,13897035654832,1618861833856,125827633394.69
1,3,760.78929765886,760.78929765886,28488905758091,33574705374465,10876876754497,12074669322935,7234934198211.4,5712455252640,13901807721786,1619417730578.9,125870841015.59
1,3,764.3779264214,764.3779264214,28499854188152,33587608305806,10881056793972,12079309679487,7237714619343.5,5714650576587,13907150250945,1620040080284.9,125919213760.19
1,3,767.96655518395,767.96655518395,28512104400473,33602045409164,10885733844246,12084501778472,7240825634620.7,5717106925994.4,13913128010355,1620736427785.6,125973338056.41
1,3,771.55518394649,771.55518394649,28525006007559,33617250191625,10890659591822,12089969961169,7244102073996,5719693888471.1,13919423629883,1621469802739.9,126030340348.21
1,3,775.14381270903,775.14381270903,28539729404063,33634601981926,10896280884002,12096210281459,7247841163499.8,5722646143272.9,13926608225240,1622306734288.3,126095391679.08
1,3,778.73244147157,778.73244147157,28554585577597,33652110251418,10901952869033,12102506876624,7251613971733.5,5725625021308.2,13933857611542,1623151213331.2,126161029646.6
1,3,782.32107023411,782.32107023411,28571784986482,33672380049576,10908519476286,12109796604991,7255981844640.8,5729073743428.4,13942250421773,1624128889781.9,126237020517.41
1,3,785.90969899666,785.90969899666,28588984395368,33692649847733,10915086083540,12117086333357,7260349717548.1,5732522465548.6,13950643232005,1625106566232.5,126313011388.22
1,3,789.4983277592,789.4983277592,28608276035889,33715385319197,10922451462072,12125262782373,7265248893392.8,5736390694043.3,13960056990521,1626203173421.1,126398246277.02
1,3,793.08695652174,793.08695652174,28627954780971,33738576989374,10929964629212,12133603292387,7270246370872.1,5740336539579.8,13969659644823,1627321785167.1,126485191493.43
1,3,796.67558528428,796.67558528428,28649208116210,33763624218649,10938078908464,12142611094579,7275643676620,5744598096070.2,13980030690994,1628529908127.9,126579094074.38
1,3,800.26421404682,800.26421404682,28671370011260,33789742130614,10946540037530,12152003933381,7281271688685.2,5749041822049.8,13990845109665,1629789680270,126677011148.74
1,3,803.85284280936,803.85284280936,28694587446877,33817103832438,10955404087081,12161844056128,7287167714716.3,5753697199610.5,14002174720973,1631109469157,126779593107.72
1,3,807.44147157191,807.44147157191,28719236757707,33846152775785,10964814711415,12172290934137,7293427310436.2,5758639689445.9,14014203207902,1632510672716.5,126888503134.87
1,3,811.03010033445,811.03010033445,28744420834673,33875831787525,10974429443353,12182964412368,7299822704946.2,5763689443689.2,14026492840515,1633942298856.8,126999777806.71
1,3,814.61872909699,814.61872909699,28771562128759,33907816817841,10984791198844,12194467235990,7306715116186.9,5769131780261.8,14039738253177,1635485270110.1,127119706958.99
1,3,818.20735785953,818.20735785953,28798715497660,33939816074586,10995157563391,12205975178280,7313610596209.2,5774576541587.6,14052989569513,1637028929118.9,127239689568.09
1,3,821.79598662207,821.79598662207,28828353184252,33974742329917,11006472212454,12218536254242,7321137458845.8,5780520180690.5,14067455529530,1638714089523.9,127370670585.44
1,3,825.38461538462,825.38461538462,28857990870843,34009668585248,11017786861517,12231097330204,7328664321482.5,5786463819793.4,14081921489546,1640399249928.9,127501651602.79
1,3,828.97324414716,828.97324414716,28889615854374,34046937567815,11029860856248,12244502518829,7336697725683.8,5792807757261.9,14097361317462,1642197844885,127641449263.84
1,3,832.5618729097,832.5618729097,28921753036483,34084810356252,11042130561928,12258125265936,7344861684038.3,5799254866153.8,14113052146496,1644025676043.5,127783519294.09
1,3,836.15050167224,836.15050167224,28955352884052,34124411876804,11054961409996,12272373223696,7353401490822.9,5805998632677.2,14129461969387,1645937199487.8,127932093591.21
1,3,839.73913043478,839.73913043478,28989988975544,34165238139582,11068189806516,12287064119885,7362207572201.7,5812952570067.9,14146381172609,1647908015795,128085275918.8
1,3,843.32775919732,843.32775919732,29025560530777,34207179078111,11081781343574,12302161420838,7371258546042.3,5820098615021.2,14163760345271,1649932265524.4,128242609615.13
1,3,846.91638795987,846.91638795987,29062687447109,34250973346947,11095976661027,12317934436019,7380716693557.2,5827564070141.6,14181904292172,1652045357036.5,128406845639.29
1,3,850.50501672241,850.50501672241,29100224309731,34295266339778,11110335675273,12333891787789,7390285942011.3,5835114972104.3,14200246368127,1654181344048.8,128572859059.69
1,3,854.09364548495,854.09364548495,29139823669256,34342068482520,11125518270890,12350776562617,7400414154771.4,5843095769037.5,14219585258956,1656432521513.5,128747814808.21
1,3,857.68227424749,857.68227424749,29179423028781,34388870625263,11140700866508,12367661337444,7410542367531.5,5851076565970.6,14238924149785,1658683698978.2,128922770556.73
1,3,861.27090301003,861.27090301003,29221368175970,34438652346631,11156872710068,12385662054316,7421335193912.1,5859542836792.3,14259306955315,1661053992963.4,129106956032.77
1,3,864.85953177258,864.85953177258,29263421163900,34488571045429,11173090031416,12403714073367,7432158573964.2,5868031425859.1,14279737751778,1663429762983,129291565818.6
1,3,868.44816053512,868.44816053512,29307335703904,34541013813843,11190151592603,12422695709542,7443507938268.4,5876859806184.5,14300779878369,1665873027518.1,129481380086.56
1,3,872.03678929766,872.03678929766,29351883097689,34594314665690,11207500161809,12441993378623,7455036116330.5,5885803702044.1,14322029832927,1668339237508.2,129672963671.77
1,3,875.6254180602,875.6254180602,29397933961009,34649728974841,11225538892874,12461974942732,7466888815100.3,5894893048361.2,14343401149070,1670815955828.3,129865326334.85
1,3,879.21404682274,879.21404682274,29445283548319,34706968926368,11244173798150,12482547267650,7479021840685.9,5904108037395.9,14364877299532,1673301751432.5,130058361979.41
1,3,882.80267558528,882.80267558528,29493921169287,34765798642384,11263270550090,12503430850806,7491191300132.5,5913247109569.8,14386096476531,1675757407706.6,130249060787.94
1,3,886.39130434783,886.39130434783,29545212404818,34827903600602,11283318801260,12524955690024,7503435820834.8,5922229777378,14406786235286,1678150970754.3,130434945233.09
1,3,889.97993311037,889.97993311037,29597345191250,34890677298468,11303492858289,12546406984776,7515507046665.5,5931051155641.8,14427268688732,1680524756760,130619349989.2
1,3,893.56856187291,893.56856187291,29655828081099,34958497115252,11324616210507,12567303333934,7526270638749.9,5938655488939.1,14446186875358,1682749310839.4,130792589433.26
1,3,897.15719063545,897.15719063545,29714310970948,35026316932035,11345739562725,12588199683091,7537034230834.2,5946259822236.3,14465105061983,1684973864918.7,130965828877.33
1,3,900.74581939799,900.74581939799,29786300665340,35097827820305,11365822961677,12603916598271,7542674682136.8,5950675452754.6,14483895983945,1687339366470.6,131151977890.12
1,3,904.33444816054,904.33444816054,29859671023242,35169716009341,11385800056764,12619104072497,7547791446766.5,5954765134559.1,14502673896932,1689719275651.7,131339446517.08
1,3,907.92307692308,907.92307692308,29953832157994,35235920271440,11399550295172,12621119270423,7542538796419.5,5954421157223.7,14530593027893,1693551414121.8,131644276274.8
1,3,911.51170568562,911.51170568562,30057009981703,35299659488503,11410600026993,12617421823789,7532789065939.6,5952154359702.2,14562476585953,1698013365508,132000004025.38
1,3,915.10033444816,915.10033444816,30184709896769,35337869611604,11406967271889,12590556402481,7507475025866.1,5946520573963.8,14625299550717,1706821861131.2,132703565191.39
1,3,918.6889632107,918.6889632107,30338164216179,35349267722674,11387914188251,12539358742174,7465814520199.7,5937350598154.6,14720616725656,1720195328646.8,133772439506.89
1,3,922.27759197324,922.27759197324,30505866035266,35311961269093,11347340534944,12460888914833,7408514638835.9,5929624758932.7,14875644738856,1741567830086.1,135469351650.16
1,3,925.86622073579,925.86622073579,30710572758968,35148154881463,11250871696795,12311585329795,7310594745603.1,5925649762867.7,15185759182988,1783716151430.8,138797460876.45
1,3,929.45484949833,929.45484949833,30910158864266,34953335528879,11143445226852,12151235194117,7207543493514.2,5925177792662.7,15538038303597,1831515669445.1,142588025555.22
1,3,933.04347826087,933.04347826087,31039815409744,34334988622234,10886376212304,11840028196466,7034416004973.8,5972544781951.7,16466137966400,1956490572221.2,152694098181.43
1,3,936.63210702341,936.63210702341,31169471955222,33716641715589,10629307197756,11528821198814,6861288516433.4,6019911771240.8,17394237629203,2081465474997.2,162800170807.64
1,3,940.22073578595,940.22073578595,30708948216898,32287236005500,10157962044741,11059369210725,6646279957774.3,6157350141311.6,19781500296740,2380129074323.7,184647732984.1
1,3,943.80936454849,943.80936454849,30151126806236,30724118384202,9651291127578.5,10563828805840,6424366846812.3,6309637763272,22409321938917,2707427154248.3,208431008084.86
1,3,947.39799331104,947.39799331104,27626425953092,28292495235456,9022546294870.5,10034080817878,6291525396658.3,6043354558572.7,27993604835283,3860994994991,318644558584.74
1,3,950.98662207358,950.98662207358,24036637007867,25390566243245,8327697017226.9,9485809025860.3,6206917286697.7,5550410383435.4,35178845883187,5461997520384.9,475661108360.83
1,3,954.57525083612,954.57525083612,18851859009370,21748700394871,7462252882318.2,8799429970529.8,6082045793726.4,4787068388933.8,44388980036670,7785371908627.5,714716610517.68
1,3,958.16387959866,958.16387959866,12484967673379,17264801479784,6319566304345.6,7826770030407.8,5761758081035.6,3968914418660.7,55010872296020,10578695290148,1008096132982.7
1,3,961.7525083612,961.7525083612,8253746925189.2,13159996085957,5072374091360.7,6611801593462.8,5104959250078.3,3768900486370.9,62566455820356,12276488808987,1180276083593.4
1,3,965.34113712375,965.34113712375,5447613619870.4,9748079558692.5,3915096368921.9,5355587643520.7,4309226763560.2,3611056022150.3,67574024410812,13356629620808,1287633771986.7
1,3,968.92976588629,968.92976588629,3603298907802.6,7082434601099.6,2938280689296.8,4196057582529.5,3504273537956.1,3412508526662.6,70413571352411,13977354281555,1349214355870.2
1,3,972.51839464883,972.51839464883,2420064860129.4,5117075231826.7,2175254572539.1,3218890779805.7,2777958024290,3186191271680.5,71410773666325,14219169642781,1373724508452.5
1,3,976.10702341137,976.10702341137,1620383136879.1,3653420449196.2,1585169214334,2421013341363.3,2156113486746.1,2955975049217.5,71149433065934,14201810878871,1372950119338.4
1,3,979.69565217391,979.69565217391,1081955087310.4,2581544746773.6,1139623883298.4,1790007791873.8,1644105143381.9,2733860124011.9,69935736344038,13986899595566,1352881845328.9
1,3,983.28428093645,983.28428093645,720640025585.91,1807706390305.3,809797297318.83,1303875689269.9,1235505439009.7,2526311339505.6,68023866757229,13625841686500,1318511094094.1
1,3,986.872909699,986.872909699,478900944731.24,1255815550222.7,569636185405.23,937474150619.6,917709752283.67,2335872705383.1,65618502217699,13160370568074,1273894916894.7
1,3,990.46153846154,990.46153846154,317598413961.18,866330162500.48,397187131927.62,666391629074.32,675783029609.87,2162607691933.8,62879936513278,12623466625845,1222246132907.4
1,3,994.05016722408,994.05016722408,210228848275.77,593950932369.45,274820948813.7,468982102559.03,494883780337.3,2005207217041.4,59930472818641,12040518049752,1166043576553.8
1,3,997.63879598662,997.63879598662,138916677979.11,404974040188.15,188872359852.17,327164786600.43,361612020413.96,1861750452977.1,56861104556637,11430575000391,1107151425662.2
1,3,1001.2274247492,1001.2274247492,91648097105.515,274771370907.88,129031739100.48,226473121043.21,264604497050.62,1730177665174.9,53737828975678,10807569666155,1046936032740.7
1,3,1004.8160535117,1004.8160535117,60949533998.958,187160057633.92,88392555395.804,156877816824.51,195736884567.69,1609013349088.3,50608865302485,10181681179136,986395767177.5
1,3,1008.4046822742,1008.4046822742,40899005206.85,128196456906.69,60834923490.849,108991769721.57,146980328299.83,1496390209035.9,47510315127849,9560659902479.1,926294093510.58
1,3,1011.9933110368,1011.9933110368,27362709646.613,87406880229.12,41657435738.862,75277992383.463,111602123608.03,1390316040903,44459637824432,8948435264160.9,867022586343.7
1,3,1015.5819397993,1015.5819397993,18257454992.969,59344440154.912,28392868624.682,51712417040.565,85952308375.416,1289739368859,41467485500824,8347378829802.5,808816993754.46
1,3,1019.1705685619,1019.1705685619,12152565143.066,40135411981.551,19269431249.102,35349243380.256,67309200141.519,1193808278230.1,38539772699006,7758852353779.1,751813764923.54
1,3,1022.7591973244,1022.7591973244,8071205793.134,27047429132.877,13026430639.393,24055941672.516,53669242671.468,1101834363618.6,35678969209467,7183480022196.8,696076732904.4
1,3,1026.347826087,1026.347826087,5349763182.6922,18167715206.149,8774451905.8682,16304641945.375,43574905842.258,1013259786850.1,32885077982389,6621355412437.9,641617426609.81
1,3,1029.9364548495,1029.9364548495,3539382838.3136,12166447314.49,5890877355.2677,11011016632.904,35977180486.145,927628713634.31,30156363855298,6072196448782.8,588410298548.93
1,3,1033.525083612,1033.525083612,2337636631.8228,8124858814.5207,3942916923.2391,7412104726.1071,30128231604.906,844563561193.26,27489888538012,5535459669591.8,536403967682.46
1,3,1037.1137123746,1037.1137123746,1541448749.0498,5411763352.4333,2631640112.6408,4975209185.6324,25499334291.611,763745899397.23,24881897615823,5010423237582.1,485529396236.13
1,3,1040.7023411371,1040.7023411371,1030359070.8922,3648117801.5979,1777020663.3444,3377724193.7679,21770731500.858,685058697771.66,22332620724611,4497154294382.7,435793647980.29
1,3,1044.2909698997,1044.2909698997,690526364.06347,2463462128.0481,1201772528.5374,2297062938.3962,18610840760.41,608109459905.52,19833365445067,3993923701854.3,387029730161.52
1,3,1047.8795986622,1047.8795986622,461199205.99824,1656731271.1144,809319522.34726,1556202675.821,15834851788.409,532619280957.71,17377305511390,3499368536583.1,339105878112.88
1,3,1051.4682274247,1051.4682274247,306867900.78242,1109036700.5758,542416224.69458,1049704202.051,13331517981.824,458393673644.43,14959450981826,3012490534561.6,291925505086.19
1,3,1055.0568561873,1055.0568561873,203151785.81215,737712970.65512,361154800.81054,703686428.70289,11021397664.753,385249724170.24,12574768288184,2532278417689.4,245390527828.47
1,3,1058.6454849498,1058.6454849498,133376500.05468,485488764.93725,237817990.31024,466592662.62121,8847803658.5908,313014977513.32,10218213427076,2057705944475.8,199400406634.24
1,3,1062.2341137124,1062.2341137124,86151719.983605,312681901.65111,153157818.84882,302467856.38723,6770253334.8954,241531019721.5,7884784456424.5,1587695329796.1,153844561911.26
1,3,1065.8227424749,1065.8227424749,53668846.799209,191599644.33549,93721491.968941,186095915.28918,4759768382.3786,170669264373.62,5569714518843.2,1120925023037.1,108564435278.28
1,3,1069.4113712375,1069.4113712375,30506938.982855,102509663.77856,49932631.195799,99486942.773087,2795352497.2047,100371959097.79,3269293322949.4,654999954389.32,63193501363.581
1,3,1073,1073,12790353.281229,30696640.564139,14708305.024292,29321396.101892,860857139.90277,30737782466.746,983377538861.5,183941356101.45,16678290988.822
